"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"721","(KEGG) EGFR tyrosine kinase inhibitor resistance",0.876712328767123,0.977267147837187,0.841121495327103,0.932207401032702,0.145161290322581,0.987311178247734,0.999528950264782,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Egfr Tyrosine Kinase Inhibitor Resistance","multiGSEA"
"722","(KEGG) Endocrine resistance",0.0545454545454545,0.309511961722488,0.0932944606413994,0.351182197496523,0.41530612244898,0.995535714285714,0.841813875346044,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Endocrine Resistance","multiGSEA"
"723","(KEGG) Antifolate resistance",0.465065502183406,0.777609522467953,0.595854922279793,0.792221736914901,0.00947952637766899,0.735353273437924,0.898745140850829,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Antifolate Resistance","multiGSEA"
"724","(KEGG) Platinum drug resistance",0.137254901960784,0.508169934640523,0.203389830508475,0.491847365233192,0.501106194690266,0.995535714285714,0.934435827666463,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Platinum Drug Resistance","multiGSEA"
"725","(KEGG) Ribosome biogenesis in eukaryotes",0.312252964426877,0.671138610126009,0.4435318275154,0.687216052051513,0.143468950749465,0.987311178247734,0.96624472528503,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Ribosome Biogenesis In Eukaryotes","multiGSEA"
"726","(KEGG) RNA transport",0.0872727272727273,0.405101763907734,0.000439312420249269,0.0133111663335528,0.926073926073926,0.995535714285714,0.536250459202194,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Rna Transport","multiGSEA"
"727","(KEGG) mRNA surveillance pathway",0.000656502045561103,0.0157055489361156,0.973463687150838,0.991451787140106,0.121975806451613,0.983429939516129,0.913776729081822,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Mrna Surveillance Pathway","multiGSEA"
"728","(KEGG) RNA degradation",0.174311926605505,0.545333782036522,0.796610169491525,0.904018282231956,0.0605686032138443,0.941605839416058,0.957698976040174,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Rna Degradation","multiGSEA"
"729","(KEGG) PPAR signaling pathway",0.63431151241535,0.861629617522066,0.0036448776643946,0.0849536871008894,0.0227589926563903,0.77710843373494,0.608634299836174,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Ppar Signaling Pathway","multiGSEA"
"730","(KEGG) Homologous recombination",0.289855072463768,0.64668253968254,0.30064308681672,0.576549717123204,0.972631578947368,0.995535714285714,0.966999479060432,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Homologous Recombination","multiGSEA"
"731","(KEGG) Fanconi anemia pathway",0.045045045045045,0.295582420924574,0.420168067226891,0.670057496682884,0.43248730964467,0.995535714285714,0.926970672748154,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Fanconi Anemia Pathway","multiGSEA"
"732","(KEGG) MAPK signaling pathway",0.442437923250564,0.770345506105677,0.859354838709677,0.932207401032702,0.526,0.995535714285714,0.997433214050558,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Mapk Signaling Pathway","multiGSEA"
"733","(KEGG) ErbB signaling pathway",0.498181818181818,0.786469773880941,0.348214285714286,0.60637315270936,0.551411290322581,0.995535714285714,0.983165207360509,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Erbb Signaling Pathway","multiGSEA"
"734","(KEGG) Ras signaling pathway",0.990958408679928,0.995889603113758,0.21744966442953,0.499145820622331,0.485427135678392,0.995535714285714,0.998794385648107,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Ras Signaling Pathway","multiGSEA"
"735","(KEGG) Rap1 signaling pathway",0.948998178506375,0.990955278178511,0.134078212290503,0.41470239362511,0.293467336683417,0.995535714285714,0.997019998007378,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Rap1 Signaling Pathway","multiGSEA"
"736","(KEGG) Calcium signaling pathway",0.795289855072464,0.947009479070548,0.240287769784173,0.531439374048207,0.98265306122449,0.995535714285714,0.993585643585228,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Calcium Signaling Pathway","multiGSEA"
"737","(KEGG) cGMP-PKG signaling pathway",0.387523629489603,0.74394968377325,0.855742296918767,0.932207401032702,0.964717741935484,0.995535714285714,0.997018359013984,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cgmp-Pkg Signaling Pathway","multiGSEA"
"738","(KEGG) cAMP signaling pathway",0.788426763110307,0.947009479070548,0.159217877094972,0.439576381836646,0.971774193548387,0.995535714285714,0.990742649581962,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Camp Signaling Pathway","multiGSEA"
"739","(KEGG) Cytokine-cytokine receptor interaction",0.0091981303213962,0.114424741198169,0.0376175548589342,0.234958231997462,0.890590809628009,0.995535714285714,0.654573828805625,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cytokine-Cytokine Receptor Interaction","multiGSEA"
"740","(KEGG) Viral protein interaction with cytokine and cytokine receptor",0.0166349296283193,0.157836505418831,0.446808510638298,0.687216052051513,0.392801251956182,0.995535714285714,0.887256691052353,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Viral Protein Interaction With Cytokine And Cytokine Receptor","multiGSEA"
"741","(KEGG) Chemokine signaling pathway",0.165441176470588,0.537476325757576,0.546184738955823,0.759146678456947,0.863911290322581,0.995535714285714,0.975589913862366,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Chemokine Signaling Pathway","multiGSEA"
"742","(KEGG) NF-kappa B signaling pathway",0.0010378066970806,0.0230541344851476,0.17201166180758,0.45321333502345,0.810483870967742,0.995535714285714,0.614209936879669,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Nf-Kappa B Signaling Pathway","multiGSEA"
"743","(KEGG) HIF-1 signaling pathway",6.95235137643571e-07,5.40545319517876e-05,0.00193391016812479,0.0532704346310739,0.665322580645161,0.995535714285714,0.0487139494001167,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Hif-1 Signaling Pathway","multiGSEA"
"744","(KEGG) FoxO signaling pathway",0.477272727272727,0.78122009569378,0.274261603375527,0.557726616260301,0.394153225806452,0.995535714285714,0.979408697626316,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Foxo Signaling Pathway","multiGSEA"
"745","(KEGG) Phosphatidylinositol signaling system",0.00627361926590975,0.0886861632589969,0.0593342981186686,0.289972456934784,0.0523138832997988,0.900496477352703,0.360626450296579,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Phosphatidylinositol Signaling System","multiGSEA"
"746","(KEGG) Sphingolipid signaling pathway",0.0527272727272727,0.309511961722488,0.372355430183357,0.621839959700741,0.285565939771547,0.995535714285714,0.919501371823147,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Sphingolipid Signaling Pathway","multiGSEA"
"747","(KEGG) Phospholipase D signaling pathway",0.835489833641405,0.954839096382333,0.402384500745156,0.651991998533596,0.349336057201226,0.995535714285714,0.996666899021369,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Phospholipase D Signaling Pathway","multiGSEA"
"748","(KEGG) Neuroactive ligand-receptor interaction",0.134831460674157,0.505211858670638,0.457089552238806,0.689045444419693,NA,NA,0.639807853587004,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Neuroactive Ligand-Receptor Interaction","multiGSEA"
"749","(KEGG) Cell cycle",8.71890356594924e-05,0.00338947376126277,0.0120958818998363,0.140963546755785,0.390609390609391,0.995535714285714,0.249910934341974,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cell Cycle","multiGSEA"
"750","(KEGG) Oocyte meiosis",0.000452259738620315,0.0117210648925765,0.0320655280265549,0.229664082687339,0.632056451612903,0.995535714285714,0.410626711017035,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Oocyte Meiosis","multiGSEA"
"751","(KEGG) p53 signaling pathway",0.195530726256983,0.575720897116412,0.292537313432836,0.573920595533499,0.877813504823151,0.995535714285714,0.957960131238892,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"P53 Signaling Pathway","multiGSEA"
"752","(KEGG) Sulfur relay system",0.820560747663551,0.952217882549867,0.445901639344262,0.687216052051513,0.517906336088154,0.995535714285714,0.997053466502823,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Sulfur Relay System","multiGSEA"
"753","(KEGG) SNARE interactions in vesicular transport",0.165909090909091,0.537476325757576,0.0341085271317829,0.229664082687339,0.437425506555423,0.995535714285714,0.872177693497198,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Snare Interactions In Vesicular Transport","multiGSEA"
"754","(KEGG) Autophagy - other",0.850533807829182,0.958391355923462,0.995137763371151,0.995137763371151,0.542645241038319,0.995535714285714,0.999968664383838,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Autophagy - Other","multiGSEA"
"755","(KEGG) Mitophagy - animal",0.0116065249252361,0.12860888163216,0.0677710843373494,0.306487142600252,0.838006230529595,0.995535714285714,0.713441439993747,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Mitophagy - Animal","multiGSEA"
"756","(KEGG) Autophagy - animal",0.176991150442478,0.545333782036522,0.142281879194631,0.425852981969487,0.254745254745255,0.995535714285714,0.928874534574027,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Autophagy - Animal","multiGSEA"
"757","(KEGG) Protein processing in endoplasmic reticulum",0.00121136712792791,0.0251156784523719,0.0132285570466632,0.148453806856998,0.614147909967846,0.995535714285714,0.411756071392225,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Protein Processing In Endoplasmic Reticulum","multiGSEA"
"758","(KEGG) Endocytosis",0.944954128440367,0.990955278178511,0.45993031358885,0.689895470383275,0.365287588294652,0.995535714285714,0.999212455094875,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Endocytosis","multiGSEA"
"759","(KEGG) Phagosome",0.0303030303030303,0.241647241647242,0.32258064516129,0.594164248176328,0.343855693348365,0.995535714285714,0.892969724492296,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Phagosome","multiGSEA"
"760","(KEGG) Peroxisome",0.511029411764706,0.798643955069465,0.571734475374732,0.783871249043185,0.544776119402985,0.995535714285714,0.992780949218477,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Peroxisome","multiGSEA"
"761","(KEGG) mTOR signaling pathway",0.426373626373626,0.770345506105677,0.984952120383037,0.991451787140106,0.248751248751249,0.995535714285714,0.999539547026697,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Mtor Signaling Pathway","multiGSEA"
"762","(KEGG) PI3K-Akt signaling pathway",0.374164810690423,0.731564551422319,0.370512820512821,0.621839959700741,0.862137862137862,0.995535714285714,0.979589686782552,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Pi3k-Akt Signaling Pathway","multiGSEA"
"763","(KEGG) AMPK signaling pathway",0.0232035081197129,0.20617974357802,0.197122302158273,0.481677883499652,0.974874371859296,0.995535714285714,0.843712842585806,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Ampk Signaling Pathway","multiGSEA"
"764","(KEGG) Apoptosis",0.737193763919822,0.911821499433107,0.160642570281124,0.439576381836646,0.139112903225806,0.987311178247734,0.976347300077643,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Apoptosis","multiGSEA"
"765","(KEGG) Longevity regulating pathway",0.210526315789474,0.600676001931434,0.261695906432749,0.549158526538778,0.76008064516129,0.995535714285714,0.958027938378991,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Longevity Regulating Pathway","multiGSEA"
"766","(KEGG) Longevity regulating pathway - multiple species",0.274685816876122,0.64561708966718,0.919402985074627,0.970658900618857,0.873065015479876,0.995535714285714,0.997574839254058,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Longevity Regulating Pathway - Multiple Species","multiGSEA"
"767","(KEGG) Apoptosis - multiple species",0.790909090909091,0.947009479070548,0.408874801901743,0.658984388171427,0.109254498714653,0.959821428571429,0.985349083566522,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Apoptosis - Multiple Species","multiGSEA"
"768","(KEGG) Ferroptosis",0.0416666666666667,0.295582420924574,0.0483592400690846,0.257067539314608,0.241038318912237,0.995535714285714,0.794702976447829,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Ferroptosis","multiGSEA"
"769","(KEGG) Necroptosis",0.749110320284697,0.91900754968558,0.59612724757953,0.792221736914901,0.298387096774194,0.995535714285714,0.997340705078382,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Necroptosis","multiGSEA"
"770","(KEGG) Cellular senescence",0.259597806215722,0.641746031746032,0.425101214574899,0.670862854251012,0.941058941058941,0.995535714285714,0.975846378490836,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cellular Senescence","multiGSEA"
"771","(KEGG) Cardiac muscle contraction",0.474358974358974,0.78122009569378,0.523316062176166,0.740956854389618,NA,NA,0.842778563805152,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cardiac Muscle Contraction","multiGSEA"
"772","(KEGG) Adrenergic signaling in cardiomyocytes",0.0996240601503759,0.436381446574182,0.238784370477569,0.531439374048207,0.913566739606127,0.995535714285714,0.928228803884744,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Adrenergic Signaling In Cardiomyocytes","multiGSEA"
"773","(KEGG) Vascular smooth muscle contraction",0.705128205128205,0.891442568271837,0.898809523809524,0.955576441102757,0.786516853932584,0.995535714285714,0.999323740516306,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Vascular Smooth Muscle Contraction","multiGSEA"
"774","(KEGG) Wnt signaling pathway",0.835766423357664,0.954839096382333,0.262798634812287,0.549158526538778,0.727364185110664,0.995535714285714,0.994748673744422,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Wnt Signaling Pathway","multiGSEA"
"775","(KEGG) Notch signaling pathway",0.156108597285068,0.53408270397908,0.0839936608557845,0.334869463675035,0.542948038176034,0.995535714285714,0.905372029917412,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Notch Signaling Pathway","multiGSEA"
"776","(KEGG) Hedgehog signaling pathway",0.985964912280702,0.995889603113758,0.981578947368421,0.991451787140106,0.216435185185185,0.995535714285714,0.999994885284405,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Hedgehog Signaling Pathway","multiGSEA"
"777","(KEGG) TGF-beta signaling pathway",0.645338208409506,0.864535181320628,0.93134328358209,0.973704800760074,0.655361050328228,0.995535714285714,0.999451366778089,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Tgf-Beta Signaling Pathway","multiGSEA"
"778","(KEGG) Axon guidance",0.898454746136865,0.984662625491226,0.236363636363636,0.53050505050505,0.153071500503525,0.987311178247734,0.995098832185321,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Axon Guidance","multiGSEA"
"779","(KEGG) VEGF signaling pathway",0.235188509874327,0.620924965730973,0.37987987987988,0.625563063063063,0.670190274841438,0.995535714285714,0.969413210037241,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Vegf Signaling Pathway","multiGSEA"
"780","(KEGG) Apelin signaling pathway",0.360074626865672,0.722472315840154,0.64951768488746,0.814954276492738,0.567540322580645,0.995535714285714,0.991054726123886,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Apelin Signaling Pathway","multiGSEA"
"781","(KEGG) Osteoclast differentiation",0.57089552238806,0.840982744107744,0.109090909090909,0.371399387129724,0.846619576185671,0.995535714285714,0.971064399869956,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Osteoclast Differentiation","multiGSEA"
"782","(KEGG) Hippo signaling pathway",0.476102941176471,0.78122009569378,0.310457516339869,0.591626587742015,0.151209677419355,0.987311178247734,0.969446893373112,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Hippo Signaling Pathway","multiGSEA"
"783","(KEGG) Hippo signaling pathway - multiple species",0.901149425287356,0.984662625491226,0.854721549636804,0.932207401032702,0.660074165636588,0.995535714285714,0.999852189726021,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Hippo Signaling Pathway - Multiple Species","multiGSEA"
"784","(KEGG) Focal adhesion",0.922242314647378,0.986518636003172,0.504840940525588,0.731898588417479,0.312938816449348,0.995535714285714,0.999166445764407,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Focal Adhesion","multiGSEA"
"785","(KEGG) ECM-receptor interaction",0.448198198198198,0.770345506105677,0.455138662316476,0.689045444419693,0.738654147104851,0.995535714285714,0.98684452457298,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Ecm-Receptor Interaction","multiGSEA"
"786","(KEGG) Cell adhesion molecules",0.0409090909090909,0.295582420924574,0.928353658536585,0.973704800760074,0.855579868708972,0.995535714285714,0.989791074340271,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cell Adhesion Molecules","multiGSEA"
"787","(KEGG) Adherens junction",0.144954128440367,0.527096026774221,0.52129221732746,0.740956854389618,0.383720930232558,0.995535714285714,0.972698774394416,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Adherens Junction","multiGSEA"
"788","(KEGG) Tight junction",2.04776018205272e-05,0.00127370683323679,0.65194109772423,0.814954276492738,0.873126873126873,0.995535714285714,0.612132102044487,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Tight Junction","multiGSEA"
"789","(KEGG) Gap junction",0.0797872340425532,0.387716090425532,0.645305514157973,0.814954276492738,0.240085744908896,0.995535714285714,0.968727897434858,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Gap Junction","multiGSEA"
"790","(KEGG) Signaling pathways regulating pluripotency of stem cells",0.803532008830022,0.950184238578467,0.446428571428571,0.687216052051513,0.104651162790698,0.959821428571429,0.987518881437923,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Signaling Pathways Regulating Pluripotency Of Stem Cells","multiGSEA"
"791","(KEGG) Complement and coagulation cascades",0.359090909090909,0.722472315840154,0.0863557858376511,0.339815624789718,NA,NA,0.549866619287489,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Complement And Coagulation Cascades","multiGSEA"
"792","(KEGG) Platelet activation",0.0105832026260513,0.126591385257767,0.664335664335664,0.814954276492738,0.808988764044944,0.995535714285714,0.914251832513227,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Platelet Activation","multiGSEA"
"793","(KEGG) Antigen processing and presentation",0.279642058165548,0.64561708966718,0.57514450867052,0.784994532104359,0.81858407079646,0.995535714285714,0.985405330605569,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Antigen Processing And Presentation","multiGSEA"
"794","(KEGG) Renin-angiotensin system",0.588932806324111,0.844046556529025,NA,NA,NA,NA,0.844046556529025,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Renin-Angiotensin System","multiGSEA"
"795","(KEGG) Toll-like receptor signaling pathway",0.728440366972477,0.911821499433107,0.266471449487555,0.549257477515164,0.62593783494105,0.995535714285714,0.990904824538298,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Toll-Like Receptor Signaling Pathway","multiGSEA"
"796","(KEGG) NOD-like receptor signaling pathway",0.69757174392936,0.885489030049106,0.723860589812332,0.850115343849367,0.488442211055276,0.995535714285714,0.997466925351447,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Nod-Like Receptor Signaling Pathway","multiGSEA"
"797","(KEGG) RIG-I-like receptor signaling pathway",0.0786516853932584,0.387716090425532,0.582089552238806,0.790910916270665,0.991578947368421,0.995535714285714,0.965034115226702,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Rig-I-Like Receptor Signaling Pathway","multiGSEA"
"798","(KEGG) Cytosolic DNA-sensing pathway",0.284090909090909,0.64561708966718,0.93192868719611,0.973704800760074,0.239130434782609,0.995535714285714,0.997774899746067,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cytosolic Dna-Sensing Pathway","multiGSEA"
"799","(KEGG) C-type lectin receptor signaling pathway",0.982378854625551,0.995889603113758,0.298701298701299,0.57647448093308,0.967741935483871,0.995535714285714,0.99917483434399,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"C-Type Lectin Receptor Signaling Pathway","multiGSEA"
"800","(KEGG) JAK-STAT signaling pathway",0.0921052631578947,0.42124613003096,0.134128166915052,0.41470239362511,0.905503634475597,0.995535714285714,0.898050294008795,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Jak-Stat Signaling Pathway","multiGSEA"
"801","(KEGG) Natural killer cell mediated cytotoxicity",0.671806167400881,0.874191288960979,0.194405594405594,0.478901586218659,0.694556451612903,0.995535714285714,0.983862407466244,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Natural Killer Cell Mediated Cytotoxicity","multiGSEA"
"802","(KEGG) IL-17 signaling pathway",0.0404162419480237,0.295582420924574,0.66193853427896,0.814954276492738,0.892857142857143,0.995535714285714,0.957010367199337,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Il-17 Signaling Pathway","multiGSEA"
"803","(KEGG) Th1 and Th2 cell differentiation",0.622601279317697,0.861629617522066,0.33433734939759,0.594164248176328,0.959752321981424,0.995535714285714,0.988552260746205,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Th1 And Th2 Cell Differentiation","multiGSEA"
"804","(KEGG) Th17 cell differentiation",0.240366972477064,0.622951070336392,0.14327485380117,0.425852981969487,0.0523544463577153,0.900496477352703,0.792308930796734,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Th17 Cell Differentiation","multiGSEA"
"805","(KEGG) T cell receptor signaling pathway",0.341959334565619,0.704300351323891,0.55148095909732,0.763007902312731,0.627766599597586,0.995535714285714,0.987224167763224,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"T Cell Receptor Signaling Pathway","multiGSEA"
"806","(KEGG) B cell receptor signaling pathway",0.00722957235514363,0.0936832084354029,0.971870604781997,0.991451787140106,0.779233870967742,0.995535714285714,0.983216000432105,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"B Cell Receptor Signaling Pathway","multiGSEA"
"807","(KEGG) Fc epsilon RI signaling pathway",0.0871143375680581,0.405101763907734,0.174743024963289,0.456440832447213,0.205787781350482,0.995535714285714,0.904532658215995,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Fc Epsilon Ri Signaling Pathway","multiGSEA"
"808","(KEGG) Fc gamma R-mediated phagocytosis",0.0115313869818937,0.12860888163216,0.356005788712012,0.612896329430338,0.862944162436548,0.995535714285714,0.8464052531406,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Fc Gamma R-Mediated Phagocytosis","multiGSEA"
"809","(KEGG) TNF signaling pathway",0.426695842450766,0.770345506105677,0.774193548387097,0.895086282538754,0.759086188992731,0.995535714285714,0.996103317073763,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Tnf Signaling Pathway","multiGSEA"
"810","(KEGG) Leukocyte transendothelial migration",0.435754189944134,0.770345506105677,0.204906204906205,0.491847365233192,0.0892429450902243,0.959821428571429,0.922920842447045,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Leukocyte Transendothelial Migration","multiGSEA"
"811","(KEGG) Intestinal immune network for IgA production",0.0122650404181248,0.12860888163216,0.810874704491726,0.90690414019276,0.861607142857143,0.995535714285714,0.947246820512469,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Intestinal Immune Network For Iga Production","multiGSEA"
"812","(KEGG) Circadian rhythm",0.908675799086758,0.984662625491226,0.564356435643564,0.777272727272727,0.36978579481398,0.995535714285714,0.99930802324551,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Circadian Rhythm","multiGSEA"
"813","(KEGG) Circadian entrainment",0.159709618874773,0.53408270397908,0.531490015360983,0.74863270005757,0.134259259259259,0.987311178247734,0.957920501174642,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Circadian Entrainment","multiGSEA"
"814","(KEGG) Thermogenesis",0.37636761487965,0.731564551422319,0.176555716353111,0.457234034658058,0.85383064516129,0.995535714285714,0.964398127544545,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Thermogenesis","multiGSEA"
"815","(KEGG) Long-term potentiation",0.576301615798923,0.840982744107744,0.658892128279883,0.814954276492738,0.516842105263158,0.995535714285714,0.995387612295539,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Long-Term Potentiation","multiGSEA"
"816","(KEGG) Synaptic vesicle cycle",0.97992700729927,0.995889603113758,0.905144694533762,0.958947001551503,0.00199336375105111,0.396042888135396,0.991283492377966,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Synaptic Vesicle Cycle","multiGSEA"
"817","(KEGG) Neurotrophin signaling pathway",0.810043668122271,0.950752328636255,0.670391061452514,0.818488238668962,0.423694779116466,0.995535714285714,0.998599186032086,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Neurotrophin Signaling Pathway","multiGSEA"
"818","(KEGG) Retrograde endocannabinoid signaling",0.00370839323938936,0.0640727943027829,0.0287769784172662,0.223574986164914,0.98134328358209,0.995535714285714,0.576262949744311,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Retrograde Endocannabinoid Signaling","multiGSEA"
