"","Pathway","P.value","Contrast","X.log10Pvalue","Pathway.Name","BHpvals","negativeLog10_adjpvals"
"591","hsa04744",0.511658777615167,"1% O2, CyA- vs 19% O2, CyA-",0.291019571058797,"Phototransduction",1,0
"592","hsa04921",0.242882805927801,"1% O2, CyA- vs 19% O2, CyA-",0.614603228525385,"Oxytocin signaling pathway",1,0
"593","hsa05225",0.00510606483208324,"19% O2, CyA- vs 1% O2, CyA+",2.29191367522757,"Hepatocellular carcinoma",1,0
"594","hsa04962",0.495653529756538,"19% O2, CyA- vs 1% O2, CyA+",0.304821796681604,"Vasopressin-regulated water reabsorption",1,0
"595","hsa03250",7.22919803092238e-91,"19% O2, CyA- vs 1% O2, CyA+",90.1409098783712,"Viral life cycle - HIV-1",6.28940228690247e-88,87.2013906257526
"596","hsa04912",6.29376307941601e-09,"19% O2, CyA- vs 1% O2, CyA+",8.20108960957007,"GnRH signaling pathway",4.80843499267383e-06,5.31799625099437
"597","hsa05218",2.58013003609318e-14,"19% O2, CyA- vs 1% O2, CyA+",13.5883584054575,"Melanoma",2.04862324865799e-11,10.6885379030304
"598","hsa00100",2.63398992487142e-05,"19% O2, CyA- vs 1% O2, CyA+",4.57938589056676,"Steroid biosynthesis",0.0181481905823641,1.74116666865914
"599","hsa00830",0.501178469755301,"19% O2, CyA- vs 1% O2, CyA+",0.300007594236763,"Retinol metabolism",1,0
"600","hsa00785",0.517587073955168,"19% O2, CyA- vs 1% O2, CyA+",0.286016578127688,"Lipoic acid metabolism",1,0
"601","hsa04625",0.132203449483875,"19% O2, CyA- vs 1% O2, CyA+",0.878757212987536,"C-type lectin receptor signaling pathway",1,0
"602","hsa05221",0.00126819741766133,"19% O2, CyA- vs 1% O2, CyA+",2.8968131354706,"Acute myeloid leukemia",0.804037162797286,0.0947238775888629
"603","hsa04145",1.12271066097841e-16,"19% O2, CyA- vs 1% O2, CyA+",15.9497321533833,"Phagosome",9.07150214070553e-14,13.0423207926087
"604","hsa05217",0.490567377042146,"19% O2, CyA- vs 1% O2, CyA+",0.309301335953639,"Basal cell carcinoma",1,0
"605","hsa05223",0.0152262170220798,"19% O2, CyA- vs 1% O2, CyA+",1.81740798441923,"Non-small cell lung cancer",1,0
"606","hsa05330",0.542351931307906,"19% O2, CyA- vs 1% O2, CyA+",0.265718808987639,"Allograft rejection",1,0
"607","hsa04022",0.311849109261146,"19% O2, CyA- vs 1% O2, CyA+",0.506055492092316,"cGMP-PKG signaling pathway",1,0
"608","hsa00140",0.50000323628684,"19% O2, CyA- vs 1% O2, CyA+",0.301027184670045,"Steroid hormone biosynthesis",1,0
"609","hsa04066",0.0166016092130849,"19% O2, CyA- vs 1% O2, CyA+",1.77984981325569,"HIF-1 signaling pathway",1,0
"610","hsa04724",0.492849647112792,"19% O2, CyA- vs 1% O2, CyA+",0.307285550070302,"Glutamatergic synapse",1,0
"611","hsa05012",0.264912467703101,"19% O2, CyA- vs 1% O2, CyA+",0.576897601811336,"Parkinson disease",1,0
"612","hsa05146",0.365322869087407,"19% O2, CyA- vs 1% O2, CyA+",0.437323140250188,"Amoebiasis",1,0
"613","hsa05410",0.410909892063795,"19% O2, CyA- vs 1% O2, CyA+",0.386253403598169,"Hypertrophic cardiomyopathy",1,0
"614","hsa00510",0.499495994774458,"19% O2, CyA- vs 1% O2, CyA+",0.301467989829041,"N-Glycan biosynthesis",1,0
"615","hsa04114",0.00416493557646166,"19% O2, CyA- vs 1% O2, CyA+",2.38039171190512,"Oocyte meiosis",1,0
"616","hsa04310",0.0290335005824104,"19% O2, CyA- vs 1% O2, CyA+",1.53710059792754,"Wnt signaling pathway",1,0
"617","hsa03015",3.65740972553771e-27,"19% O2, CyA- vs 1% O2, CyA+",26.436826384597,"mRNA surveillance pathway",3.06856675972614e-24,23.5130644237683
"618","hsa03440",0.0136884353192875,"19% O2, CyA- vs 1% O2, CyA+",1.86364619182477,"Homologous recombination",1,0
"619","hsa05152",1.26528047278433e-06,"19% O2, CyA- vs 1% O2, CyA+",5.89781319442406,"Tuberculosis",0.000914797781823072,3.03867489712953
"620","hsa04110",2.67184868341699e-33,"19% O2, CyA- vs 1% O2, CyA+",32.5731881411882,"Cell cycle",2.27641507827127e-30,29.6427485464215
"621","hsa00604",0.518036419699185,"19% O2, CyA- vs 1% O2, CyA+",0.28563970682159,"Glycosphingolipid biosynthesis - ganglio series",1,0
"622","hsa05416",3.31301377940064e-50,"19% O2, CyA- vs 1% O2, CyA+",49.479776757808,"Viral myocarditis",2.85581787784335e-47,46.5442694919833
"623","hsa04664",0,"19% O2, CyA- vs 1% O2, CyA+",Inf,"Fc epsilon RI signaling pathway",0,Inf
"624","hsa04929",0.229078166026462,"19% O2, CyA- vs 1% O2, CyA+",0.64001630245663,"GnRH secretion",1,0
"625","hsa04136",0,"19% O2, CyA- vs 1% O2, CyA+",Inf,"Autophagy - other",0,Inf
"626","hsa04660",0.000349280614690216,"19% O2, CyA- vs 1% O2, CyA+",3.45682551733027,"T cell receptor signaling pathway",0.229477363851472,0.639260147770489
"627","hsa00310",0.022041530587987,"19% O2, CyA- vs 1% O2, CyA+",1.65675825088937,"Lysine degradation",1,0
"628","hsa04070",0.009940011323346,"19% O2, CyA- vs 1% O2, CyA+",2.00261312086789,"Phosphatidylinositol signaling system",1,0
"629","hsa04726",0.0868034830217495,"19% O2, CyA- vs 1% O2, CyA+",1.06146284824773,"Serotonergic synapse",1,0
"630","hsa05332",0.548845732704541,"19% O2, CyA- vs 1% O2, CyA+",0.260549708099918,"Graft-versus-host disease",1,0
"631","hsa04916",0.466398668591071,"19% O2, CyA- vs 1% O2, CyA+",0.331242698009712,"Melanogenesis",1,0
"632","hsa05169",0.226104036819173,"19% O2, CyA- vs 1% O2, CyA+",0.645691683772992,"Epstein-Barr virus infection",1,0
"633","hsa00900",0.260899469852372,"19% O2, CyA- vs 1% O2, CyA+",0.583526803385112,"Terpenoid backbone biosynthesis",1,0
"634","hsa00591",0.528383456504175,"19% O2, CyA- vs 1% O2, CyA+",0.277050788448546,"Linoleic acid metabolism",1,0
"635","hsa04024",0.216699582833215,"19% O2, CyA- vs 1% O2, CyA+",0.664141924736513,"cAMP signaling pathway",1,0
"636","hsa04068",6.6322256464685e-31,"19% O2, CyA- vs 1% O2, CyA+",30.1783407063195,"FoxO signaling pathway",5.62412734820529e-28,27.2499448540628
"637","hsa00520",0.125570969167893,"19% O2, CyA- vs 1% O2, CyA+",0.901110753811358,"Amino sugar and nucleotide sugar metabolism",1,0
"638","hsa00860",0.508150627881105,"19% O2, CyA- vs 1% O2, CyA+",0.294007533461999,"Porphyrin metabolism",1,0
"639","hsa04922",1.19735913809859e-90,"19% O2, CyA- vs 1% O2, CyA+",89.9217755669696,"Glucagon signaling pathway",1.04050509100768e-87,86.9827557905209
"640","hsa04926",0.273247792417045,"19% O2, CyA- vs 1% O2, CyA+",0.563443338051521,"Relaxin signaling pathway",1,0
"641","hsa04370",3.09558561680593e-08,"19% O2, CyA- vs 1% O2, CyA+",7.5092571798946,"VEGF signaling pathway",2.33716714068848e-05,4.63131022826541
"642","hsa05213",5.26454562551076e-118,"19% O2, CyA- vs 1% O2, CyA+",117.278639106121,"Endometrial cancer",4.59594833107089e-115,114.337624862416
"643","hsa04520",3.20781127100263e-23,"19% O2, CyA- vs 1% O2, CyA+",22.493791191003,"Adherens junction",2.67210678874519e-20,19.5731461895962
"644","hsa05110",0.00374473301512438,"19% O2, CyA- vs 1% O2, CyA+",2.42657914036546,"Vibrio cholerae infection",1,0
"645","hsa05220",0.29118626149168,"19% O2, CyA- vs 1% O2, CyA+",0.535829119397137,"Chronic myeloid leukemia",1,0
"646","hsa05235",0.000462657431501799,"19% O2, CyA- vs 1% O2, CyA+",3.33474045752267,"PD-L1 expression and PD-1 checkpoint pathway in cancer",0.301652645339173,0.520492861790745
"647","hsa05207",5.75289945838763e-10,"19% O2, CyA- vs 1% O2, CyA+",9.24011321593609,"Chemical carcinogenesis - receptor activation",4.42973258295847e-07,6.35362249076361
"648","hsa05418",0.00648859541248831,"19% O2, CyA- vs 1% O2, CyA+",2.18784930483674,"Fluid shear stress and atherosclerosis",1,0
"649","hsa00920",0.484231396507376,"19% O2, CyA- vs 1% O2, CyA+",0.314947055274599,"Sulfur metabolism",1,0
"650","hsa04931",0.00227628892342139,"19% O2, CyA- vs 1% O2, CyA+",2.64277261491142,"Insulin resistance",1,0
"651","hsa00500",0.291743515751025,"19% O2, CyA- vs 1% O2, CyA+",0.534998787741354,"Starch and sucrose metabolism",1,0
"652","hsa05216",0.215393184993858,"19% O2, CyA- vs 1% O2, CyA+",0.666768041829047,"Thyroid cancer",1,0
"653","hsa00740",0.422109268573964,"19% O2, CyA- vs 1% O2, CyA+",0.374575111606942,"Riboflavin metabolism",1,0
"654","hsa00062",0.508050176768503,"19% O2, CyA- vs 1% O2, CyA+",0.294093393193356,"Fatty acid elongation",1,0
"655","hsa04390",0.467259870931631,"19% O2, CyA- vs 1% O2, CyA+",0.330441515319151,"Hippo signaling pathway",1,0
"656","hsa04064",0.265668355102671,"19% O2, CyA- vs 1% O2, CyA+",0.57566017318763,"NF-kappa B signaling pathway",1,0
"657","hsa04932",1.12995089564748e-15,"19% O2, CyA- vs 1% O2, CyA+",14.9469404292712,"Non-alcoholic fatty liver disease",9.06220618309279e-13,12.042766060987
"658","hsa05222",0.439627647720663,"19% O2, CyA- vs 1% O2, CyA+",0.356915003066219,"Small cell lung cancer",1,0
"659","hsa05320",0.545915111670345,"19% O2, CyA- vs 1% O2, CyA+",0.262874883667647,"Autoimmune thyroid disease",1,0
"660","hsa04115",0.0656370085913952,"19% O2, CyA- vs 1% O2, CyA+",1.18285122015176,"p53 signaling pathway",1,0
"661","hsa04710",8.8066347060274e-184,"19% O2, CyA- vs 1% O2, CyA+",183.05519001756,"Circadian rhythm",7.73222527189206e-181,180.111695501654
"662","hsa05206",0.0333886125032577,"19% O2, CyA- vs 1% O2, CyA+",1.47640162810643,"MicroRNAs in cancer",1,0
"663","hsa05032",0.494996861654111,"19% O2, CyA- vs 1% O2, CyA+",0.305397554542436,"Morphine addiction",1,0
"664","hsa00620",0.459049400504217,"19% O2, CyA- vs 1% O2, CyA+",0.338140575438905,"Pyruvate metabolism",1,0
"665","hsa05132",3.42556456890765e-14,"19% O2, CyA- vs 1% O2, CyA+",13.4652678419948,"Salmonella infection",2.71647270314377e-11,10.5659946546772
"666","hsa04658",0.2970790575383,"19% O2, CyA- vs 1% O2, CyA+",0.527127962521907,"Th1 and Th2 cell differentiation",1,0
"667","hsa05014",2.85940067089936e-81,"19% O2, CyA- vs 1% O2, CyA+",80.5437249852616,"Amyotrophic lateral sclerosis",2.48195978234064e-78,77.6052052600851
"668","hsa04933",0.453651130437625,"19% O2, CyA- vs 1% O2, CyA+",0.343278002581895,"AGE-RAGE signaling pathway in diabetic complications",1,0
"669","hsa00531",0.467112565640054,"19% O2, CyA- vs 1% O2, CyA+",0.330578449743399,"Glycosaminoglycan degradation",1,0
"670","hsa04714",6.37067205408236e-05,"19% O2, CyA- vs 1% O2, CyA+",4.19581475071268,"Thermogenesis",0.0432568632472192,1.36394497643218
"671","hsa00592",0.306045762289853,"19% O2, CyA- vs 1% O2, CyA+",0.514213629649108,"alpha-Linolenic acid metabolism",1,0
"672","hsa05170",0.235308692083435,"19% O2, CyA- vs 1% O2, CyA+",0.62836203009491,"Human immunodeficiency virus 1 infection",1,0
"673","hsa05160",0.000218939418106812,"19% O2, CyA- vs 1% O2, CyA+",3.65967604051012,"Hepatitis C",0.145156834204816,0.838162512105346
"674","hsa04392",0.318503824820475,"19% O2, CyA- vs 1% O2, CyA+",0.496885347980271,"Hippo signaling pathway - multiple species",1,0
"675","hsa04666",9.43662754718399e-17,"19% O2, CyA- vs 1% O2, CyA+",16.025183185716,"Fc gamma R-mediated phagocytosis",7.64366831321903e-14,13.1166981668373
"676","hsa04920",0.439606328958964,"19% O2, CyA- vs 1% O2, CyA+",0.356936063718592,"Adipocytokine signaling pathway",1,0
"677","hsa04940",0.540706124140208,"19% O2, CyA- vs 1% O2, CyA+",0.267038711494771,"Type I diabetes mellitus",1,0
"678","hsa04672",0.264465112557706,"19% O2, CyA- vs 1% O2, CyA+",0.577631610672263,"Intestinal immune network for IgA production",1,0
"679","hsa00780",0.55559092218277,"19% O2, CyA- vs 1% O2, CyA+",0.2552448588274,"Biotin metabolism",1,0
"680","hsa00590",0.46973567539086,"19% O2, CyA- vs 1% O2, CyA+",0.328146454853962,"Arachidonic acid metabolism",1,0
"681","hsa05161",0.0201838828922511,"19% O2, CyA- vs 1% O2, CyA+",1.69499528227827,"Hepatitis B",1,0
"682","hsa04540",0.156679170319996,"19% O2, CyA- vs 1% O2, CyA+",0.804988736884203,"Gap junction",1,0
"683","hsa04913",1.88671832677024e-07,"19% O2, CyA- vs 1% O2, CyA+",6.72429293198152,"Ovarian steroidogenesis",0.000140371843511706,3.85271999643564
"684","hsa05212",0.36456926460528,"19% O2, CyA- vs 1% O2, CyA+",0.438219947790143,"Pancreatic cancer",1,0
"685","hsa05211",0.0206275956736027,"19% O2, CyA- vs 1% O2, CyA+",1.68555138989108,"Renal cell carcinoma",1,0
"686","hsa04371",0.000830941454289239,"19% O2, CyA- vs 1% O2, CyA+",3.0804295742602,"Apelin signaling pathway",0.535957238016559,0.270869859624936
"687","hsa05164",0.407368207944156,"19% O2, CyA- vs 1% O2, CyA+",0.390012867464423,"Influenza A",1,0
"688","hsa04146",0.00125983007487993,"19% O2, CyA- vs 1% O2, CyA+",2.89968802830993,"Peroxisome",0.799992097548758,0.0969143030179548
"689","hsa04122",0.196988342684483,"19% O2, CyA- vs 1% O2, CyA+",0.705559473623177,"Sulfur relay system",1,0
"690","hsa05167",0.159191470432881,"19% O2, CyA- vs 1% O2, CyA+",0.798080205713748,"Kaposi sarcoma-associated herpesvirus infection",1,0
"691","hsa00562",0.209477167299151,"19% O2, CyA- vs 1% O2, CyA+",0.678863307573042,"Inositol phosphate metabolism",1,0
"692","hsa04935",3.13300685478032e-07,"19% O2, CyA- vs 1% O2, CyA+",6.50403865491401,"Growth hormone synthesis, secretion and action",0.000230589304511831,3.63716084057652
"693","hsa00240",0.371055240333123,"19% O2, CyA- vs 1% O2, CyA+",0.430561430584459,"Pyrimidine metabolism",1,0
"694","hsa05200",4.35678791830878e-10,"19% O2, CyA- vs 1% O2, CyA+",9.36083358033277,"Pathways in cancer",3.35908348501607e-07,6.47377920228181
"695","hsa00480",0.491429243437087,"19% O2, CyA- vs 1% O2, CyA+",0.308539003563153,"Glutathione metabolism",1,0
"696","hsa04150",1.05967695677357e-05,"19% O2, CyA- vs 1% O2, CyA+",4.9748265095212,"mTOR signaling pathway",0.00743893223655047,2.1284893973914
"697","hsa05034",0.0176160734587407,"19% O2, CyA- vs 1% O2, CyA+",1.7540908873676,"Alcoholism",1,0
"698","hsa04750",0.492282565013059,"19% O2, CyA- vs 1% O2, CyA+",0.307785545199629,"Inflammatory mediator regulation of TRP channels",1,0
"699","hsa04137",0.111962422094599,"19% O2, CyA- vs 1% O2, CyA+",0.950927714967031,"Mitophagy - animal",1,0
"700","hsa05203",4.49403390563963e-06,"19% O2, CyA- vs 1% O2, CyA+",5.34736365533108,"Viral carcinogenesis",0.00320424617472105,2.49427412547921
"701","hsa03320",0.502190701014607,"19% O2, CyA- vs 1% O2, CyA+",0.299131333310538,"PPAR signaling pathway",1,0
"702","hsa00564",0.499412414853004,"19% O2, CyA- vs 1% O2, CyA+",0.301540665758927,"Glycerophospholipid metabolism",1,0
"703","hsa04961",0.481888553665606,"19% O2, CyA- vs 1% O2, CyA+",0.317053389405171,"Endocrine and other factor-regulated calcium reabsorption",1,0
"704","hsa00220",0.514415064084552,"19% O2, CyA- vs 1% O2, CyA+",0.288686322057,"Arginine biosynthesis",1,0
"705","hsa05168",6.51841026462902e-11,"19% O2, CyA- vs 1% O2, CyA+",10.18585830879,"Herpes simplex virus 1 infection",5.08436000641064e-08,7.2937637060995
"706","hsa04061",2.51896771203352e-05,"19% O2, CyA- vs 1% O2, CyA+",4.59877739922501,"Viral protein interaction with cytokine and cytokine receptor",0.0173808772130313,1.75992830848775
"707","hsa05412",0.31404862616161,"19% O2, CyA- vs 1% O2, CyA+",0.503003102122149,"Arrhythmogenic right ventricular cardiomyopathy",1,0
"708","hsa04924",0.339678071468153,"19% O2, CyA- vs 1% O2, CyA+",0.468932488890267,"Renin secretion",1,0
"709","hsa05143",0.443448079238272,"19% O2, CyA- vs 1% O2, CyA+",0.353157221875824,"African trypanosomiasis",1,0
"710","hsa04960",0.342307693927359,"19% O2, CyA- vs 1% O2, CyA+",0.465583339270993,"Aldosterone-regulated sodium reabsorption",1,0
"711","hsa05162",0.363967086295971,"19% O2, CyA- vs 1% O2, CyA+",0.438937888016704,"Measles",1,0
"712","hsa00730",0.43494691670739,"19% O2, CyA- vs 1% O2, CyA+",0.361563743477108,"Thiamine metabolism",1,0
"713","hsa05030",0.0472085699716255,"19% O2, CyA- vs 1% O2, CyA+",1.32597915489258,"Cocaine addiction",1,0
"714","hsa00750",0.451213155232804,"19% O2, CyA- vs 1% O2, CyA+",0.345618246875493,"Vitamin B6 metabolism",1,0
"715","hsa04623",0.442229164145495,"19% O2, CyA- vs 1% O2, CyA+",0.354352619944086,"Cytosolic DNA-sensing pathway",1,0
"716","hsa00650",0.237465778266879,"19% O2, CyA- vs 1% O2, CyA+",0.624398968694798,"Butanoate metabolism",1,0
"717","hsa05010",0.367185477366873,"19% O2, CyA- vs 1% O2, CyA+",0.435114504007164,"Alzheimer disease",1,0
"718","hsa05031",5.81943416737212e-07,"19% O2, CyA- vs 1% O2, CyA+",6.23511924042474,"Amphetamine addiction",0.000424818694218165,3.37179638030428
"719","hsa00071",0.17645039825385,"19% O2, CyA- vs 1% O2, CyA+",0.753377357087213,"Fatty acid degradation",1,0
"720","hsa00561",0.373503104085998,"19% O2, CyA- vs 1% O2, CyA+",0.427705784526445,"Glycerolipid metabolism",1,0
"721","hsa04614",0.45753768953169,"19% O2, CyA- vs 1% O2, CyA+",0.339573125244635,"Renin-angiotensin system",1,0
"722","hsa04971",0.294309765673623,"19% O2, CyA- vs 1% O2, CyA+",0.53119532706858,"Gastric acid secretion",1,0
"723","hsa04215",7.73264364689362e-11,"19% O2, CyA- vs 1% O2, CyA+",10.1116720034976,"Apoptosis - multiple species",6.02372940093013e-08,7.22013454582502
"724","hsa04080",0.322067353669901,"19% O2, CyA- vs 1% O2, CyA+",0.492053295172777,"Neuroactive ligand-receptor interaction",1,0
"725","hsa05231",0.38146319285788,"19% O2, CyA- vs 1% O2, CyA+",0.418547360487319,"Choline metabolism in cancer",1,0
"726","hsa05166",3.65663618505925e-15,"19% O2, CyA- vs 1% O2, CyA+",14.4369182473954,"Human T-cell leukemia virus 1 infection",2.91433903949222e-12,11.5354599259993
"727","hsa00790",0.449321182788773,"19% O2, CyA- vs 1% O2, CyA+",0.347443106554048,"Folate biosynthesis",1,0
"728","hsa00983",0.327865210597935,"19% O2, CyA- vs 1% O2, CyA+",0.4843046633761,"Drug metabolism - other enzymes",1,0
"729","hsa04721",0.0121704363919401,"19% O2, CyA- vs 1% O2, CyA+",1.91469384911474,"Synaptic vesicle cycle",1,0
"730","hsa04218",0.00253623499533815,"19% O2, CyA- vs 1% O2, CyA+",2.59581050928777,"Cellular senescence",1,0
"731","hsa04530",7.53005746469494e-17,"19% O2, CyA- vs 1% O2, CyA+",16.1232017095224,"Tight junction",6.10687660386759e-14,13.2141808553113
"732","hsa04340",0.388008248813992,"19% O2, CyA- vs 1% O2, CyA+",0.411159041477136,"Hedgehog signaling pathway",1,0
"733","hsa04725",9.91560385839734e-06,"19% O2, CyA- vs 1% O2, CyA+",5.00368083220158,"Cholinergic synapse",0.00697066951245333,2.15672550718176
"734","hsa04740",0.510056860443718,"19% O2, CyA- vs 1% O2, CyA+",0.292381406646264,"Olfactory transduction",1,0
"735","hsa04152",5.33044175948125e-06,"19% O2, CyA- vs 1% O2, CyA+",5.2732367973984,"AMPK signaling pathway",0.00376862232395324,2.4238173836015
"736","hsa03460",1.23501395781049e-37,"19% O2, CyA- vs 1% O2, CyA+",36.9083281340919,"Fanconi anemia pathway",1.05470191997016e-34,33.9768702634029
"737","hsa05214",0.00581176781184394,"19% O2, CyA- vs 1% O2, CyA+",2.23569174469219,"Glioma",1,0
"738","hsa00440",0.532607496635425,"19% O2, CyA- vs 1% O2, CyA+",0.273592725008447,"Phosphonate and phosphinate metabolism",1,0
"739","hsa04020",0.351975546487462,"19% O2, CyA- vs 1% O2, CyA+",0.453487508097049,"Calcium signaling pathway",1,0
"740","hsa04514",5.13201917129224e-33,"19% O2, CyA- vs 1% O2, CyA+",32.2897117299333,"Cell adhesion molecules",4.36734831476969e-30,29.3597821698487
"741","hsa04613",7.80901846325745e-45,"19% O2, CyA- vs 1% O2, CyA+",44.1074035503455,"Neutrophil extracellular trap formation",6.72356489686467e-42,41.1724003988918
"742","hsa00250",0.452164684514183,"19% O2, CyA- vs 1% O2, CyA+",0.344703360432824,"Alanine, aspartate and glutamate metabolism",1,0
"743","hsa04217",0.0456159319093178,"19% O2, CyA- vs 1% O2, CyA+",1.34088344830342,"Necroptosis",1,0
"744","hsa04934",0.00193068133664757,"19% O2, CyA- vs 1% O2, CyA+",2.71428940159917,"Cushing syndrome",1,0
"745","hsa05140",0.00192232274325981,"19% O2, CyA- vs 1% O2, CyA+",2.71617369582992,"Leishmaniasis",1,0
"746","hsa04919",2.58965070081408e-299,"19% O2, CyA- vs 1% O2, CyA+",298.586758810799,"Thyroid hormone signaling pathway",2.2814822674172e-296,295.641782902387
"747","hsa04550",0.037263989249156,"19% O2, CyA- vs 1% O2, CyA+",1.42871065410547,"Signaling pathways regulating pluripotency of stem cells",1,0
"748","hsa00061",1.95691720907228e-05,"19% O2, CyA- vs 1% O2, CyA+",4.70842754756818,"Fatty acid biosynthesis",0.0136005746030523,1.86644274297807
"749","hsa00532",0.469459978609271,"19% O2, CyA- vs 1% O2, CyA+",0.328401425357396,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,0
"750","hsa04742",0.408401161360363,"19% O2, CyA- vs 1% O2, CyA+",0.388913031590808,"Taste transduction",1,0
"751","hsa04261",0.0935229006157641,"19% O2, CyA- vs 1% O2, CyA+",1.02908203198004,"Adrenergic signaling in cardiomyocytes",1,0
"752","hsa04910",0.01594733216114,"19% O2, CyA- vs 1% O2, CyA+",1.79731195991739,"Insulin signaling pathway",1,0
"753","hsa04015",0.000111476593197089,"19% O2, CyA- vs 1% O2, CyA+",3.95281631210004,"Rap1 signaling pathway",0.074912270628444,1.12544703904622
"754","hsa05208",0.0439288404643994,"19% O2, CyA- vs 1% O2, CyA+",1.35725026012095,"Chemical carcinogenesis - reactive oxygen species",1,0
"755","hsa04914",1.04413295582897e-76,"19% O2, CyA- vs 1% O2, CyA+",75.9812441964426,"Progesterone-mediated oocyte maturation",9.0526327270372e-74,73.0432250989664
"756","hsa04130",0.327207643736696,"19% O2, CyA- vs 1% O2, CyA+",0.485176559542605,"SNARE interactions in vesicular transport",1,0
"757","hsa00640",8.08827112828877e-35,"19% O2, CyA- vs 1% O2, CyA+",34.0921442991151,"Propanoate metabolism",6.89929527243032e-32,31.1611952679476
"758","hsa00450",0.411435196829014,"19% O2, CyA- vs 1% O2, CyA+",0.385698558691903,"Selenocompound metabolism",1,0
"759","hsa04621",3.56819987123025e-25,"19% O2, CyA- vs 1% O2, CyA+",24.44755082679,"NOD-like receptor signaling pathway",2.97587869260603e-22,21.5263847761522
"760","hsa05130",0.0533802771539038,"19% O2, CyA- vs 1% O2, CyA+",1.27261917565719,"Pathogenic Escherichia coli infection",1,0
"761","hsa04670",0.293784919459885,"19% O2, CyA- vs 1% O2, CyA+",0.53197050113749,"Leukocyte transendothelial migration",1,0
"762","hsa04928",2.72685079097227e-111,"19% O2, CyA- vs 1% O2, CyA+",110.564338625326,"Parathyroid hormone synthesis, secretion and action",2.37781388972782e-108,107.623822140393
"763","hsa00130",0.524199617736258,"19% O2, CyA- vs 1% O2, CyA+",0.280503300091239,"Ubiquinone and other terpenoid-quinone biosynthesis",1,0
"764","hsa05100",1.93153898429387e-07,"19% O2, CyA- vs 1% O2, CyA+",6.71409652205561,"Bacterial invasion of epithelial cells",0.000143513346533034,3.84310770829503
"765","hsa05414",0.186307624956538,"19% O2, CyA- vs 1% O2, CyA+",0.72976937049944,"Dilated cardiomyopathy",1,0
"766","hsa05321",0.488711342734464,"19% O2, CyA- vs 1% O2, CyA+",0.310947581107246,"Inflammatory bowel disease",1,0
"767","hsa00051",4.8820390595532e-06,"19% O2, CyA- vs 1% O2, CyA+",5.31139875026079,"Fructose and mannose metabolism",0.00347112977134232,2.45952914953102
"768","hsa05230",0.0734704456190975,"19% O2, CyA- vs 1% O2, CyA+",1.13388732602839,"Central carbon metabolism in cancer",1,0
"769","hsa04727",0.024748906836574,"19% O2, CyA- vs 1% O2, CyA+",1.60644397916793,"GABAergic synapse",1,0
"770","hsa04630",0.236743279399676,"19% O2, CyA- vs 1% O2, CyA+",0.625722340776909,"JAK-STAT signaling pathway",1,0
"771","hsa00603",0.508700152599698,"19% O2, CyA- vs 1% O2, CyA+",0.293538132089115,"Glycosphingolipid biosynthesis - globo and isoglobo series",1,0
"772","hsa00340",0.482809983971918,"19% O2, CyA- vs 1% O2, CyA+",0.31622375775638,"Histidine metabolism",1,0
"773","hsa04610",0.507154059296056,"19% O2, CyA- vs 1% O2, CyA+",0.294860094041663,"Complement and coagulation cascades",1,0
"774","hsa05205",0.0701778416196611,"19% O2, CyA- vs 1% O2, CyA+",1.15379999301839,"Proteoglycans in cancer",1,0
"775","hsa04140",8.4147384114662e-29,"19% O2, CyA- vs 1% O2, CyA+",28.0749593803682,"Autophagy - animal",7.10203921927747e-26,25.1486169337425
"776","hsa00010",0.412923684046876,"19% O2, CyA- vs 1% O2, CyA+",0.38413020660004,"Glycolysis / Gluconeogenesis",1,0
"777","hsa04144",1.07614689793065e-19,"19% O2, CyA- vs 1% O2, CyA+",18.9681284418609,"Endocytosis",8.85668896996921e-17,16.0527286066486
"778","hsa01521",0.000249863308012194,"19% O2, CyA- vs 1% O2, CyA+",3.60229751457303,"EGFR tyrosine kinase inhibitor resistance",0.165409509904072,0.781439525133329
"779","hsa05415",0.267876474472869,"19% O2, CyA- vs 1% O2, CyA+",0.572065425455786,"Diabetic cardiomyopathy",1,0
"780","hsa05133",0.0405785554752575,"19% O2, CyA- vs 1% O2, CyA+",1.39170341714227,"Pertussis",1,0
"781","hsa04620",1.95706516472267e-05,"19% O2, CyA- vs 1% O2, CyA+",4.708394713326,"Toll-like receptor signaling pathway",0.0136005746030523,1.86644274297807
"782","hsa00980",0.472184193923403,"19% O2, CyA- vs 1% O2, CyA+",0.325888554755678,"Metabolism of xenobiotics by cytochrome P450",1,0
"783","hsa01524",9.63812233846827e-12,"19% O2, CyA- vs 1% O2, CyA+",11.0160075654197,"Platinum drug resistance",7.55628791335912e-09,8.12169150273525
"784","hsa00630",0.427037398380164,"19% O2, CyA- vs 1% O2, CyA+",0.369534089380333,"Glyoxylate and dicarboxylate metabolism",1,0
"785","hsa05022",0.000198317437854017,"19% O2, CyA- vs 1% O2, CyA+",3.70263909703617,"Pathways of neurodegeneration - multiple diseases",0.131881096172921,0.879817451733067
"786","hsa05165",0.18999776488373,"19% O2, CyA- vs 1% O2, CyA+",0.72125150801755,"Human papillomavirus infection",1,0
"787","hsa04330",0.480139850184175,"19% O2, CyA- vs 1% O2, CyA+",0.318632247380413,"Notch signaling pathway",1,0
