"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"746","(KEGG) Sphingolipid signaling pathway",0.046594982078853,0.298178331735379,0.368863955119215,0.631445075712554,0.277310924369748,0.997777219581321,0.937040320584723,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Sphingolipid Signaling Pathway","multiGSEA"
"747","(KEGG) Phospholipase D signaling pathway",0.864130434782609,0.970196986344373,0.38944365192582,0.649915734640723,0.320539419087137,0.997777219581321,0.998422739094043,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Phospholipase D Signaling Pathway","multiGSEA"
"748","(KEGG) Neuroactive ligand-receptor interaction",0.166666666666667,0.530975609756098,0.489719626168224,0.723829496238888,NA,NA,0.682663695240942,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Neuroactive Ligand-Receptor Interaction","multiGSEA"
"749","(KEGG) Cell cycle",9.76788101694561e-05,0.0033753455514112,0.0235033281132574,0.219003055542583,0.371,0.997777219581321,0.355923259702294,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Cell Cycle","multiGSEA"
"750","(KEGG) Oocyte meiosis",0.00102180476922265,0.0226986630877317,0.0254854437531841,0.227120278153376,0.634441087613293,0.997777219581321,0.52195425386403,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Oocyte Meiosis","multiGSEA"
"751","(KEGG) p53 signaling pathway",0.174863387978142,0.533161898639237,0.297872340425532,0.586147564887722,0.872570194384449,0.997777219581321,0.965321259657042,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"P53 Signaling Pathway","multiGSEA"
"752","(KEGG) Sulfur relay system",0.798839458413926,0.951124057905524,0.509293680297398,0.738353995837854,0.587939698492462,0.997777219581321,0.998495884512151,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Sulfur Relay System","multiGSEA"
"753","(KEGG) SNARE interactions in vesicular transport",0.169133192389006,0.530975609756098,0.031496062992126,0.246775273304598,0.404384896467722,0.997777219581321,0.901813781374572,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Snare Interactions In Vesicular Transport","multiGSEA"
"754","(KEGG) Autophagy - other",0.837887067395264,0.958896644961925,0.994991652754591,0.994991652754591,0.52234993614304,0.997777219581321,0.999982069735242,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Autophagy - Other","multiGSEA"
"755","(KEGG) Mitophagy - animal",0.00991471655907965,0.108374422905856,0.0666666666666667,0.305063190525395,0.842436974789916,0.997777219581321,0.737232784347376,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Mitophagy - Animal","multiGSEA"
"756","(KEGG) Autophagy - animal",0.170731707317073,0.530975609756098,0.125,0.39453125,0.246,0.997777219581321,0.937336723180317,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Autophagy - Animal","multiGSEA"
"757","(KEGG) Protein processing in endoplasmic reticulum",0.000983262745211301,0.0226986630877317,0.0130932315293581,0.15868996613582,0.606911447084233,0.997777219581321,0.464087876990714,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Protein Processing In Endoplasmic Reticulum","multiGSEA"
"758","(KEGG) Endocytosis",0.943661971830986,0.994843638099785,0.412811387900356,0.668886901250309,0.343177189409369,0.997777219581321,0.999631708041321,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Endocytosis","multiGSEA"
"759","(KEGG) Phagosome",0.0203303349707444,0.1806495478829,0.330218068535826,0.60425923247019,0.338354577056779,0.997777219581321,0.897594590369766,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Phagosome","multiGSEA"
"760","(KEGG) Peroxisome",0.553606237816764,0.821274576550927,0.648068669527897,0.829945679012346,0.586278586278586,0.997777219581321,0.996779460850282,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Peroxisome","multiGSEA"
"761","(KEGG) mTOR signaling pathway",0.402409638554217,0.744936890418818,0.985175202156334,0.994991652754591,0.25025025025025,0.997777219581321,0.99977549794723,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Mtor Signaling Pathway","multiGSEA"
"762","(KEGG) PI3K-Akt signaling pathway",0.353919239904988,0.705569766733662,0.357786357786358,0.628692816915325,0.887,0.997777219581321,0.983984658159802,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Pi3k-Akt Signaling Pathway","multiGSEA"
"763","(KEGG) AMPK signaling pathway",0.0186261450541487,0.17037444446589,0.194842406876791,0.477512824971742,0.971887550200803,0.997777219581321,0.855378566474399,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Ampk Signaling Pathway","multiGSEA"
"764","(KEGG) Apoptosis",0.744525547445255,0.926189781021898,0.141318977119785,0.423956931359354,0.13595166163142,0.997777219581321,0.991049271433086,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Apoptosis","multiGSEA"
"765","(KEGG) Longevity regulating pathway",0.209459459459459,0.569261024128281,0.238848920863309,0.520916905444126,0.765357502517623,0.997777219581321,0.961919367555337,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Longevity Regulating Pathway","multiGSEA"
"766","(KEGG) Longevity regulating pathway - multiple species",0.245931283905967,0.595293346443789,0.905775075987842,0.965520945220193,0.871875,0.997777219581321,0.997684569017821,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Longevity Regulating Pathway - Multiple Species","multiGSEA"
"767","(KEGG) Apoptosis - multiple species",0.801268498942918,0.951124057905524,0.407290015847861,0.667074998929199,0.101626016260163,0.997777219581321,0.997798276342773,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Apoptosis - Multiple Species","multiGSEA"
"768","(KEGG) Ferroptosis",0.0614754098360656,0.341408079625293,0.0732142857142857,0.313457474907554,0.226053639846743,0.997777219581321,0.869880227805036,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Ferroptosis","multiGSEA"
"769","(KEGG) Necroptosis",0.780238500851789,0.944179664454888,0.580645161290323,0.796088162312071,0.286002014098691,0.997777219581321,0.99881220241845,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Necroptosis","multiGSEA"
"770","(KEGG) Cellular senescence",0.23679727427598,0.593902841127658,0.33920704845815,0.612435765673176,0.947,0.997777219581321,0.974081703649165,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Cellular Senescence","multiGSEA"
"771","(KEGG) Cardiac muscle contraction",0.463035019455253,0.77242734282325,0.553571428571429,0.78014950166113,NA,NA,0.858699145095184,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Cardiac Muscle Contraction","multiGSEA"
"772","(KEGG) Adrenergic signaling in cardiomyocytes",0.0902777777777778,0.389949845679012,0.23352435530086,0.520916905444126,0.893406593406593,0.997777219581321,0.934646926898329,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Adrenergic Signaling In Cardiomyocytes","multiGSEA"
"773","(KEGG) Vascular smooth muscle contraction",0.75219683655536,0.932004845293693,0.902474526928675,0.965520945220193,0.775933609958506,0.997777219581321,0.999809689393174,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Vascular Smooth Muscle Contraction","multiGSEA"
"774","(KEGG) Wnt signaling pathway",0.831058020477816,0.958896644961925,0.193771626297578,0.477512824971742,0.750253807106599,0.997777219581321,0.995515927645923,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Wnt Signaling Pathway","multiGSEA"
"775","(KEGG) Notch signaling pathway",0.190156599552573,0.566021038570713,0.0602218700475436,0.285112916006339,0.488222698072805,0.997777219581321,0.920817540808385,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Notch Signaling Pathway","multiGSEA"
"776","(KEGG) Hedgehog signaling pathway",0.981981981981982,0.997760290556901,0.992840095465394,0.994991652754591,0.206611570247934,0.997777219581321,0.999999079711465,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Hedgehog Signaling Pathway","multiGSEA"
"777","(KEGG) TGF-beta signaling pathway",0.661231884057971,0.877148104420832,0.917933130699088,0.965742147922999,0.645054945054945,0.997777219581321,0.999616303583821,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Tgf-Beta Signaling Pathway","multiGSEA"
"778","(KEGG) Axon guidance",0.885644768856448,0.976721713171473,0.21497919556172,0.501543036696218,0.144723618090452,0.997777219581321,0.997394712566895,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Axon Guidance","multiGSEA"
"779","(KEGG) VEGF signaling pathway",0.206521739130435,0.569261024128281,0.364723467862481,0.631445075712554,0.655614973262032,0.997777219581321,0.973622988579313,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Vegf Signaling Pathway","multiGSEA"
"780","(KEGG) Apelin signaling pathway",0.337931034482759,0.688607085346216,0.690789473684211,0.840599239061509,0.574018126888218,0.997777219581321,0.993824516474449,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Apelin Signaling Pathway","multiGSEA"
"781","(KEGG) Osteoclast differentiation",0.55,0.821274576550927,0.104602510460251,0.365089179548157,0.847250509164969,0.997777219581321,0.975840621903664,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Osteoclast Differentiation","multiGSEA"
"782","(KEGG) Hippo signaling pathway",0.45531197301855,0.77242734282325,0.278145695364238,0.579423763386028,0.154081632653061,0.997777219581321,0.985712238084465,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Hippo Signaling Pathway","multiGSEA"
"783","(KEGG) Hippo signaling pathway - multiple species",0.906113537117904,0.981886097713129,0.868817204301075,0.946114108598324,0.661558109833972,0.997777219581321,0.999921618914899,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Hippo Signaling Pathway - Multiple Species","multiGSEA"
"784","(KEGG) Focal adhesion",0.93138936535163,0.989990811236545,0.455764075067024,0.704574054823002,0.306920762286861,0.997777219581321,0.999509084331077,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Focal Adhesion","multiGSEA"
"785","(KEGG) ECM-receptor interaction",0.467849223946785,0.77242734282325,0.486111111111111,0.723440669371197,0.693708609271523,0.997777219581321,0.992154049356193,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Ecm-Receptor Interaction","multiGSEA"
"786","(KEGG) Cell adhesion molecules",0.0352513629750068,0.264584346135148,0.928462709284627,0.973440141568311,0.834065934065934,0.997777219581321,0.991704101584177,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Cell Adhesion Molecules","multiGSEA"
"787","(KEGG) Adherens junction",0.10990990990991,0.43268331622762,0.540861812778603,0.769394973107591,0.381818181818182,0.997777219581321,0.975575925015711,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Adherens Junction","multiGSEA"
"788","(KEGG) Tight junction",3.49181186239599e-05,0.00155136212743593,0.659488559892328,0.829945679012346,0.880880880880881,0.997777219581321,0.686410807934396,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Tight Junction","multiGSEA"
"789","(KEGG) Gap junction",0.0697247706422018,0.345555555555556,0.646268656716418,0.829945679012346,0.247300215982721,0.997777219581321,0.975219497234053,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Gap Junction","multiGSEA"
"790","(KEGG) Signaling pathways regulating pluripotency of stem cells",0.836363636363636,0.958896644961925,0.438438438438438,0.688325631330813,0.109090909090909,0.997777219581321,0.998301746708244,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Signaling Pathways Regulating Pluripotency Of Stem Cells","multiGSEA"
"791","(KEGG) Complement and coagulation cascades",0.364238410596026,0.707988410596026,0.140767824497258,0.423956931359354,NA,NA,0.599303173046311,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Complement And Coagulation Cascades","multiGSEA"
"792","(KEGG) Platelet activation",0.0167850001533569,0.158185910536182,0.683403068340307,0.838344654684668,0.79356846473029,0.997777219581321,0.948885605954121,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Platelet Activation","multiGSEA"
"793","(KEGG) Antigen processing and presentation",0.287581699346405,0.629844426033324,0.608695652173913,0.82706180542016,0.822799097065463,0.997777219581321,0.991295573552167,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Antigen Processing And Presentation","multiGSEA"
"794","(KEGG) Renin-angiotensin system",0.612449799196787,0.851809998084658,NA,NA,NA,NA,0.851809998084658,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Renin-Angiotensin System","multiGSEA"
"795","(KEGG) Toll-like receptor signaling pathway",0.740213523131673,0.926189781021898,0.270190895741557,0.572502387480361,0.615550755939525,0.997777219581321,0.995115279344321,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Toll-Like Receptor Signaling Pathway","multiGSEA"
"796","(KEGG) NOD-like receptor signaling pathway",0.666666666666667,0.877148104420832,0.726666666666667,0.860078125,0.491967871485944,0.997777219581321,0.998340411772908,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Nod-Like Receptor Signaling Pathway","multiGSEA"
"797","(KEGG) RIG-I-like receptor signaling pathway",0.0711111111111111,0.345555555555556,0.56838905775076,0.790008644488441,0.986257928118393,0.997777219581321,0.96984870568828,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Rig-I-Like Receptor Signaling Pathway","multiGSEA"
"798","(KEGG) Cytosolic DNA-sensing pathway",0.269315673289183,0.611366236444788,0.93322203672788,0.975056128029474,0.303225806451613,0.997777219581321,0.998347468517663,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Cytosolic Dna-Sensing Pathway","multiGSEA"
"799","(KEGG) C-type lectin receptor signaling pathway",0.966292134831461,0.997760290556901,0.32574679943101,0.60425923247019,0.978571428571429,0.997777219581321,0.999704820352562,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"C-Type Lectin Receptor Signaling Pathway","multiGSEA"
"800","(KEGG) JAK-STAT signaling pathway",0.0815972222222222,0.380314812492161,0.117910447761194,0.39453125,0.92436974789916,0.997777219581321,0.905244830635085,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Jak-Stat Signaling Pathway","multiGSEA"
"801","(KEGG) Natural killer cell mediated cytotoxicity",0.665168539325843,0.877148104420832,0.168758716875872,0.464853556485356,0.709183673469388,0.997777219581321,0.988140928232067,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Natural Killer Cell Mediated Cytotoxicity","multiGSEA"
"802","(KEGG) IL-17 signaling pathway",0.0412147505422994,0.278647552579459,0.714285714285714,0.851713181623014,0.912878787878788,0.997777219581321,0.971687619884831,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Il-17 Signaling Pathway","multiGSEA"
"803","(KEGG) Th1 and Th2 cell differentiation",0.673659673659674,0.877148104420832,0.31304347826087,0.586147564887722,0.963541666666667,0.997777219581321,0.992620768661883,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Th1 And Th2 Cell Differentiation","multiGSEA"
"804","(KEGG) Th17 cell differentiation",0.231707317073171,0.592349611131686,0.123741007194245,0.39453125,0.0446515822184339,0.822864872311138,0.696803580669855,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Th17 Cell Differentiation","multiGSEA"
"805","(KEGG) T cell receptor signaling pathway",0.338768115942029,0.688607085346216,0.576437587657784,0.793911768455948,0.652525252525253,0.997777219581321,0.991799060341948,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"T Cell Receptor Signaling Pathway","multiGSEA"
"806","(KEGG) B cell receptor signaling pathway",0.00370138627242168,0.0548157681296735,0.968011126564673,0.992936820180514,0.78147029204431,0.997777219581321,0.983641585017805,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"B Cell Receptor Signaling Pathway","multiGSEA"
"807","(KEGG) Fc epsilon RI signaling pathway",0.0641711229946524,0.344089987092015,0.154531946508172,0.452731683307552,0.218142548596112,0.997777219581321,0.910219050717005,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Fc Epsilon Ri Signaling Pathway","multiGSEA"
"808","(KEGG) Fc gamma R-mediated phagocytosis",0.00584927808577103,0.0790924123771649,0.355300859598854,0.628692816915325,0.867827868852459,0.997777219581321,0.845475187377423,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Fc Gamma R-Mediated Phagocytosis","multiGSEA"
"809","(KEGG) TNF signaling pathway",0.446224256292906,0.77242734282325,0.784313725490196,0.899233490566038,0.759453781512605,0.997777219581321,0.997530385143576,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Tnf Signaling Pathway","multiGSEA"
"810","(KEGG) Leukocyte transendothelial migration",0.391621129326047,0.73426723521163,0.194879089615932,0.477512824971742,0.223375999079106,0.997777219581321,0.975644158548086,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Leukocyte Transendothelial Migration","multiGSEA"
"811","(KEGG) Intestinal immune network for IgA production",0.0144880960605981,0.140806183588937,0.835164835164835,0.926941190677455,0.871212121212121,0.997777219581321,0.968546892386084,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Intestinal Immune Network For Iga Production","multiGSEA"
"812","(KEGG) Circadian rhythm",0.927813163481953,0.989990811236545,0.599297012302285,0.817959435709875,0.363847045191193,0.997777219581321,0.99977536418551,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Circadian Rhythm","multiGSEA"
"813","(KEGG) Circadian entrainment",0.138489208633094,0.494653533650161,0.562790697674419,0.785832172328797,0.12987012987013,0.997777219581321,0.981777484354239,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Circadian Entrainment","multiGSEA"
"814","(KEGG) Thermogenesis",0.411214953271028,0.753655103066868,0.165957446808511,0.462455763715345,0.85929648241206,0.997777219581321,0.976374738529765,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Thermogenesis","multiGSEA"
"815","(KEGG) Long-term potentiation",0.534420289855073,0.818742414507032,0.680758017492711,0.838344654684668,0.493657505285412,0.997777219581321,0.996912487324973,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Long-Term Potentiation","multiGSEA"
"816","(KEGG) Synaptic vesicle cycle",0.973977695167286,0.997760290556901,0.915951972555746,0.965742147922999,0.000881330578490028,0.227383289250427,0.988124060352865,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Synaptic Vesicle Cycle","multiGSEA"
"817","(KEGG) Neurotrophin signaling pathway",0.833723653395785,0.958896644961925,0.657681940700809,0.829945679012346,0.44332998996991,0.997777219581321,0.999304688998149,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Neurotrophin Signaling Pathway","multiGSEA"
"818","(KEGG) Retrograde endocannabinoid signaling",0.00495875141753391,0.0700987132205931,0.0415472779369628,0.251243781094527,0.987525987525988,0.997777219581321,0.65674452146735,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Retrograde Endocannabinoid Signaling","multiGSEA"
"819","(KEGG) Glutamatergic synapse",0.581056466302368,0.832689912826899,0.412403100775194,0.668886901250309,0.789281364190012,0.997777219581321,0.992889764266693,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Glutamatergic Synapse","multiGSEA"
"820","(KEGG) Cholinergic synapse",0.473118279569892,0.77242734282325,0.714071856287425,0.851713181623014,0.848203939745075,0.997777219581321,0.996277164187442,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Cholinergic Synapse","multiGSEA"
"821","(KEGG) Serotonergic synapse",0.226785714285714,0.592349611131686,0.804651162790698,0.913143454402927,0.993909866017052,0.997777219581321,0.994806214472085,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Serotonergic Synapse","multiGSEA"
"822","(KEGG) GABAergic synapse",0.499099099099099,0.787917867105684,0.237061769616027,0.520916905444126,0.353430353430353,0.997777219581321,0.983582374325592,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Gabaergic Synapse","multiGSEA"
"823","(KEGG) Dopaminergic synapse",0.0374331550802139,0.264584346135148,0.661428571428571,0.829945679012346,0.66524064171123,0.997777219581321,0.966362309470278,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Dopaminergic Synapse","multiGSEA"
"824","(KEGG) Long-term depression",0.192377495462795,0.566021038570713,0.968503937007874,0.992936820180514,0.397291196388262,0.997777219581321,0.999198064977958,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Long-Term Depression","multiGSEA"
"825","(KEGG) Olfactory transduction",0.358878504672897,0.706926606144277,0.786458333333333,0.899233490566038,0.987437185929648,0.997777219581321,0.996470986834212,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Olfactory Transduction","multiGSEA"
"826","(KEGG) Taste transduction",0.205882352941176,0.569261024128281,0.663736263736264,0.829945679012346,0.149712092130518,0.997777219581321,0.989101473630193,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Taste Transduction","multiGSEA"
"827","(KEGG) Phototransduction",0.985714285714286,0.997760290556901,0.632462686567164,0.829945679012346,NA,NA,0.996366234077,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Phototransduction","multiGSEA"
"828","(KEGG) Inflammatory mediator regulation of TRP channels",0.0783242258652095,0.374751296062771,0.37741456166419,0.642452877439605,0.387931034482759,0.997777219581321,0.952419458765679,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Inflammatory Mediator Regulation Of Trp Channels","multiGSEA"
"829","(KEGG) Regulation of actin cytoskeleton",0.795952782462057,0.951124057905524,0.827676240208877,0.92200698817386,0.671,0.997777219581321,0.999683972879617,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Regulation Of Actin Cytoskeleton","multiGSEA"
"830","(KEGG) Insulin signaling pathway",0.552311435523114,0.821274576550927,0.211590296495957,0.500873904986523,0.93,0.997777219581321,0.985182704918875,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Insulin Signaling Pathway","multiGSEA"
"831","(KEGG) Insulin secretion",0.209503239740821,0.569261024128281,0.309027777777778,0.586147564887722,0.867177522349936,0.997777219581321,0.969173306593519,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Insulin Secretion","multiGSEA"
"832","(KEGG) GnRH signaling pathway",0.214159292035398,0.569261024128281,0.438335809806835,0.688325631330813,0.591792656587473,0.997777219581321,0.978651642010365,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Gnrh Signaling Pathway","multiGSEA"
"833","(KEGG) Ovarian steroidogenesis",0.0535331905781585,0.315479813349564,0.17877094972067,0.477512824971742,0.0831600831600832,0.997777219581321,0.908647484491444,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Ovarian Steroidogenesis","multiGSEA"
"834","(KEGG) Progesterone-mediated oocyte maturation",0.03584229390681,0.264584346135148,0.0333920336814802,0.246775273304598,0.22741116751269,0.997777219581321,0.811589897478506,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Progesterone-Mediated Oocyte Maturation","multiGSEA"
"835","(KEGG) Estrogen signaling pathway",0.258407079646018,0.595293346443789,0.368263473053892,0.631445075712554,0.506342494714588,0.997777219581321,0.975890451411648,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Estrogen Signaling Pathway","multiGSEA"
"836","(KEGG) Melanogenesis",0.787746170678337,0.94956999643784,0.390697674418605,0.649915734640723,0.0891647855530474,0.997777219581321,0.997538044551691,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Melanogenesis","multiGSEA"
"837","(KEGG) Prolactin signaling pathway",0.0341885961416034,0.264584346135148,0.820472440944882,0.920420400632578,0.112866817155756,0.997777219581321,0.981777189430156,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Prolactin Signaling Pathway","multiGSEA"
"838","(KEGG) Thyroid hormone synthesis",0.0863930885529158,0.383832150570811,0.327302631578947,0.60425923247019,0.559622195985832,0.997777219581321,0.947860657808804,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Thyroid Hormone Synthesis","multiGSEA"
"839","(KEGG) Thyroid hormone signaling pathway",0.0411663807890223,0.278647552579459,0.0445344129554656,0.251243781094527,0.786573146292585,0.997777219581321,0.82026947554694,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Thyroid Hormone Signaling Pathway","multiGSEA"
"840","(KEGG) Adipocytokine signaling pathway",0.00760400499861376,0.0945938221827552,0.0418535127055306,0.251243781094527,0.36,0.997777219581321,0.690463903182183,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Adipocytokine Signaling Pathway","multiGSEA"
"841","(KEGG) Oxytocin signaling pathway",0.619453924914676,0.851809998084658,0.687719298245614,0.840237691001698,0.580645161290323,0.997777219581321,0.997598657773445,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Oxytocin Signaling Pathway","multiGSEA"
"842","(KEGG) Glucagon signaling pathway",0.0441501103752759,0.292142219717251,0.00761653489194928,0.104900457830029,0.811224489795918,0.997777219581321,0.726554789442217,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Glucagon Signaling Pathway","multiGSEA"
"843","(KEGG) Regulation of lipolysis in adipocytes",0.49165120593692,0.780120025746848,0.400667779632721,0.659795311025622,1,1,0.798863945535442,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Regulation Of Lipolysis In Adipocytes","multiGSEA"
"844","(KEGG) Renin secretion",0.220779220779221,0.581884217477438,0.4176,0.669485714285714,0.747126436781609,0.997777219581321,0.978041942831165,0.999999079711465,"X19O2NoCyA - X1O2PlusCyA",3.99676416244652e-07,"Renin Secretion","multiGSEA"
