"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"798","(KEGG) Osteoclast differentiation",0.748898678414097,0.99803536345776,0.578021978021978,0.958378154070529,0.768245838668374,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Osteoclast Differentiation","multiGSEA"
"799","(KEGG) Hippo signaling pathway",0.13125,0.564512820512821,0.740534521158129,0.958378154070529,0.101529902642559,0.96783222002463,0.984685175206173,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Hippo Signaling Pathway","multiGSEA"
"800","(KEGG) Hippo signaling pathway - multiple species",0.701204819277108,0.99803536345776,0.712182061579652,0.958378154070529,0.0840336134453782,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Hippo Signaling Pathway - Multiple Species","multiGSEA"
"801","(KEGG) Focal adhesion",0.972222222222222,0.99803536345776,0.183760683760684,0.927228232869655,0.303867403314917,0.96783222002463,0.999823724972826,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Focal Adhesion","multiGSEA"
"802","(KEGG) ECM-receptor interaction",0.945634266886326,0.99803536345776,0.826478149100257,0.96993838577997,0.924050632911392,0.96783222002463,0.999932817682129,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Ecm-Receptor Interaction","multiGSEA"
"803","(KEGG) Cell adhesion molecules",0.336492890995261,0.821967367316667,0.0162616501560949,0.299405676403395,0.689759036144578,0.96783222002463,0.902699839887698,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Cell Adhesion Molecules","multiGSEA"
"804","(KEGG) Adherens junction",0.0154318915186717,0.329213685731663,0.414662084765178,0.958378154070529,0.851748251748252,0.96783222002463,0.965071689188533,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Adherens Junction","multiGSEA"
"805","(KEGG) Tight junction",0.00156082524879648,0.0624330099518592,0.486315789473684,0.958378154070529,0.553293413173653,0.96783222002463,0.88140465983412,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Tight Junction","multiGSEA"
"806","(KEGG) Gap junction",0.234501347708895,0.707928596857041,0.21271676300578,0.927228232869655,0.676100628930818,0.96783222002463,0.986936729023995,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Gap Junction","multiGSEA"
"807","(KEGG) Signaling pathways regulating pluripotency of stem cells",0.518575851393189,0.904176904176904,0.449241540256709,0.958378154070529,0.807462686567164,0.96783222002463,0.997613278993144,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Signaling Pathways Regulating Pluripotency Of Stem Cells","multiGSEA"
"808","(KEGG) Complement and coagulation cascades",0.621951219512195,0.96147048427006,0.449856733524355,0.958378154070529,NA,NA,0.993338196797267,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Complement And Coagulation Cascades","multiGSEA"
"809","(KEGG) Platelet activation",0.101744186046512,0.540608184207233,0.868131868131868,0.96993838577997,0.428571428571429,0.96783222002463,0.98652475975182,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Platelet Activation","multiGSEA"
"810","(KEGG) Antigen processing and presentation",0.42671009771987,0.849739034886915,0.601645123384254,0.958378154070529,0.265714285714286,0.96783222002463,0.996159921657452,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Antigen Processing And Presentation","multiGSEA"
"811","(KEGG) Neutrophil extracellular trap formation",0.0783289817232376,0.514628564359498,0.283446712018141,0.958378154070529,0.0822451596645428,0.96783222002463,0.98165750571197,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Neutrophil Extracellular Trap Formation","multiGSEA"
"812","(KEGG) Renin-angiotensin system",0.83448275862069,0.99803536345776,0.585978835978836,0.958378154070529,0.501128668171558,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Renin-Angiotensin System","multiGSEA"
"813","(KEGG) Toll-like receptor signaling pathway",0.971518987341772,0.99803536345776,0.710857142857143,0.958378154070529,0.789156626506024,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Toll-Like Receptor Signaling Pathway","multiGSEA"
"814","(KEGG) NOD-like receptor signaling pathway",0.325072886297376,0.819081288308349,0.929695697796432,0.96993838577997,0.794299876084263,0.96783222002463,0.996317047054096,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Nod-Like Receptor Signaling Pathway","multiGSEA"
"815","(KEGG) RIG-I-like receptor signaling pathway",0.0613207547169811,0.497018003753784,0.426573426573427,0.958378154070529,0.826869806094183,0.96783222002463,0.980479846229974,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Rig-I-Like Receptor Signaling Pathway","multiGSEA"
"816","(KEGG) Cytosolic DNA-sensing pathway",0.125,0.564512820512821,0.824427480916031,0.96993838577997,0.23224043715847,0.96783222002463,0.987684394308877,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Cytosolic Dna-Sensing Pathway","multiGSEA"
"817","(KEGG) C-type lectin receptor signaling pathway",0.796324655436447,0.99803536345776,0.539753639417693,0.958378154070529,0.539473684210526,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"C-Type Lectin Receptor Signaling Pathway","multiGSEA"
"818","(KEGG) JAK-STAT signaling pathway",0.730659025787966,0.99803536345776,0.732947976878613,0.958378154070529,0.678807947019868,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Jak-Stat Signaling Pathway","multiGSEA"
"819","(KEGG) Natural killer cell mediated cytotoxicity",0.0918836140888208,0.540608184207233,0.265934065934066,0.942194391680886,0.592105263157895,0.96783222002463,0.979090673968229,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Natural Killer Cell Mediated Cytotoxicity","multiGSEA"
"820","(KEGG) IL-17 signaling pathway",0.410377358490566,0.837313409309437,0.624270711785298,0.958378154070529,0.701807228915663,0.96783222002463,0.99580412335817,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Il-17 Signaling Pathway","multiGSEA"
"821","(KEGG) Th1 and Th2 cell differentiation",0.612466124661247,0.96073117593921,0.0483689538807649,0.582287790949208,0.247349823321555,0.96783222002463,0.986225474592395,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Th1 And Th2 Cell Differentiation","multiGSEA"
"822","(KEGG) Th17 cell differentiation",0.38375350140056,0.837313409309437,0.109619686800895,0.832787556283258,0.297814207650273,0.96783222002463,0.985849958726625,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Th17 Cell Differentiation","multiGSEA"
"823","(KEGG) T cell receptor signaling pathway",0.871060171919771,0.99803536345776,0.261640798226164,0.942194391680886,0.894736842105263,0.96783222002463,0.999864422419931,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"T Cell Receptor Signaling Pathway","multiGSEA"
"824","(KEGG) B cell receptor signaling pathway",0.520325203252033,0.904176904176904,0.407938257993385,0.958378154070529,0.816901408450704,0.96783222002463,0.997613278993144,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"B Cell Receptor Signaling Pathway","multiGSEA"
"825","(KEGG) Fc epsilon RI signaling pathway",0.982785602503912,0.99803536345776,0.143184421534937,0.904786447362524,0.677914110429448,0.96783222002463,0.999757491942437,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Fc Epsilon Ri Signaling Pathway","multiGSEA"
"826","(KEGG) Fc gamma R-mediated phagocytosis",0.102209944751381,0.540608184207233,0.171840354767184,0.912048953426254,0.995918367346939,0.996638655462185,0.991915585220718,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Fc Gamma R-Mediated Phagocytosis","multiGSEA"
"827","(KEGG) TNF signaling pathway",0.127962085308057,0.564512820512821,0.56390134529148,0.958378154070529,0.399293286219081,0.96783222002463,0.984685175206173,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Tnf Signaling Pathway","multiGSEA"
"828","(KEGG) Leukocyte transendothelial migration",0.215469613259669,0.689502762430939,0.13437849944009,0.882633216647219,0.0918727915194346,0.96783222002463,0.979300631216631,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Leukocyte Transendothelial Migration","multiGSEA"
"829","(KEGG) Intestinal immune network for IgA production",0.0627177700348432,0.497018003753784,0.809210526315789,0.96672860586581,0.845208845208845,0.96783222002463,0.983122549004753,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Intestinal Immune Network For Iga Production","multiGSEA"
"830","(KEGG) Circadian rhythm",0.795511221945137,0.99803536345776,0.261997405966278,0.942194391680886,0.580542264752791,0.96783222002463,0.999864422419931,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Circadian Rhythm","multiGSEA"
"831","(KEGG) Circadian entrainment",0.0904109589041096,0.540608184207233,0.742086752637749,0.958378154070529,0.746411483253589,0.96783222002463,0.983287777341162,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Circadian Entrainment","multiGSEA"
"832","(KEGG) Thermogenesis",0.579937304075235,0.940921409214092,0.771812080536913,0.958378154070529,0.701754385964912,0.96783222002463,0.998512063488008,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Thermogenesis","multiGSEA"
"833","(KEGG) Long-term potentiation",0.430851063829787,0.849739034886915,0.44,0.958378154070529,0.0111944919441925,0.868838442281588,0.987614927241886,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Long-Term Potentiation","multiGSEA"
"834","(KEGG) Synaptic vesicle cycle",0.351304347826087,0.823814468674282,0.452488687782805,0.958378154070529,0.196078431372549,0.96783222002463,0.995406463407269,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Synaptic Vesicle Cycle","multiGSEA"
"835","(KEGG) Neurotrophin signaling pathway",0.634361233480176,0.966645689112649,0.832244008714597,0.96993838577997,0.152882205513784,0.96783222002463,0.999340956037494,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Neurotrophin Signaling Pathway","multiGSEA"
"836","(KEGG) Retrograde endocannabinoid signaling",0.0313083269990088,0.433159776711067,0.401345291479821,0.958378154070529,0.807843137254902,0.96783222002463,0.975631712501835,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Retrograde Endocannabinoid Signaling","multiGSEA"
"837","(KEGG) Glutamatergic synapse",0.253369272237197,0.724427702115329,0.506849315068493,0.958378154070529,0.45933014354067,0.96783222002463,0.992071810010595,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Glutamatergic Synapse","multiGSEA"
"838","(KEGG) Cholinergic synapse",0.4046875,0.837313409309437,0.911935110081112,0.96993838577997,0.585889570552147,0.96783222002463,0.996747477912458,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Cholinergic Synapse","multiGSEA"
"839","(KEGG) Serotonergic synapse",0.722666666666667,0.99803536345776,0.221476510067114,0.942194391680886,0.384370015948963,0.96783222002463,0.999864422419931,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Serotonergic Synapse","multiGSEA"
"840","(KEGG) GABAergic synapse",0.33587786259542,0.821967367316667,0.744274809160305,0.958378154070529,0.731372549019608,0.96783222002463,0.995351122102681,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Gabaergic Synapse","multiGSEA"
"841","(KEGG) Dopaminergic synapse",0.131805157593123,0.564512820512821,0.346153846153846,0.958378154070529,0.517142857142857,0.96783222002463,0.984685175206173,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Dopaminergic Synapse","multiGSEA"
"842","(KEGG) Long-term depression",0.517857142857143,0.904176904176904,0.602649006622517,0.958378154070529,0.466981132075472,0.96783222002463,0.997613278993144,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Long-Term Depression","multiGSEA"
"843","(KEGG) Olfactory transduction",0.0415137968756102,0.474443392864117,0.893316195372751,0.96993838577997,0.428030303030303,0.96783222002463,0.982842612665843,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Olfactory Transduction","multiGSEA"
"844","(KEGG) Taste transduction",0.154394299287411,0.604202763339109,0.171919770773639,0.912048953426254,0.0168676067597725,0.897356679619897,0.952071811335504,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Taste Transduction","multiGSEA"
"845","(KEGG) Phototransduction",0.251716247139588,0.724427702115329,0.391549295774648,0.958378154070529,NA,NA,0.950148548255114,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Phototransduction","multiGSEA"
"846","(KEGG) Inflammatory mediator regulation of TRP channels",0.923705722070845,0.99803536345776,0.50057273768614,0.958378154070529,0.619496855345912,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Inflammatory Mediator Regulation Of Trp Channels","multiGSEA"
"847","(KEGG) Regulation of actin cytoskeleton",0.355769230769231,0.823814468674282,0.46749226006192,0.958378154070529,0.726744186046512,0.96783222002463,0.995406463407269,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Regulation Of Actin Cytoskeleton","multiGSEA"
"848","(KEGG) Insulin signaling pathway",0.769794721407625,0.99803536345776,0.510010537407798,0.958378154070529,0.622093023255814,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Insulin Signaling Pathway","multiGSEA"
"849","(KEGG) Insulin secretion",0.03248698325333,0.433159776711067,0.303341902313625,0.958378154070529,0.190721649484536,0.96783222002463,0.975631712501835,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Insulin Secretion","multiGSEA"
"850","(KEGG) GnRH signaling pathway",0.864864864864865,0.99803536345776,0.248568155784651,0.942194391680886,0.292944785276074,0.96783222002463,0.999864422419931,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Gnrh Signaling Pathway","multiGSEA"
"851","(KEGG) Ovarian steroidogenesis",0.766550522648084,0.99803536345776,0.365461847389558,0.958378154070529,0.292156862745098,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Ovarian Steroidogenesis","multiGSEA"
"852","(KEGG) Progesterone-mediated oocyte maturation",0.118457300275482,0.564512820512821,0.724832214765101,0.958378154070529,0.210884353741497,0.96783222002463,0.984685175206173,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Progesterone-Mediated Oocyte Maturation","multiGSEA"
"853","(KEGG) Estrogen signaling pathway",0.786392405063291,0.99803536345776,0.884125144843569,0.96993838577997,0.838805970149254,0.96783222002463,0.999932817682129,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Estrogen Signaling Pathway","multiGSEA"
"854","(KEGG) Melanogenesis",0.948509485094851,0.99803536345776,0.587338804220399,0.958378154070529,0.102201257861635,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Melanogenesis","multiGSEA"
"855","(KEGG) Prolactin signaling pathway",0.350684931506849,0.823814468674282,0.558962264150943,0.958378154070529,0.854864433811802,0.96783222002463,0.995406463407269,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Prolactin Signaling Pathway","multiGSEA"
"856","(KEGG) Thyroid hormone synthesis",0.0490196078431373,0.480799828658355,0.578027465667915,0.958378154070529,0.900651465798046,0.96783222002463,0.979338782706853,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Thyroid Hormone Synthesis","multiGSEA"
"857","(KEGG) Thyroid hormone signaling pathway",0.969135802469136,0.99803536345776,0.0403930131004367,0.549696221758116,0.635036496350365,0.96783222002463,0.997484726908839,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Thyroid Hormone Signaling Pathway","multiGSEA"
"858","(KEGG) Adipocytokine signaling pathway",0.00376778819853226,0.120569222353032,0.239206534422404,0.942194391680886,0.859527121001391,0.96783222002463,0.903150049172278,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Adipocytokine Signaling Pathway","multiGSEA"
"859","(KEGG) Oxytocin signaling pathway",0.906528189910979,0.99803536345776,0.837362637362637,0.96993838577997,0.203896103896104,0.96783222002463,0.999932817682129,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Oxytocin Signaling Pathway","multiGSEA"
"860","(KEGG) Glucagon signaling pathway",0.132307692307692,0.564512820512821,0.791523482245132,0.958378154070529,0.103896103896104,0.96783222002463,0.984685175206173,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Glucagon Signaling Pathway","multiGSEA"
"861","(KEGG) Regulation of lipolysis in adipocytes",0.786069651741294,0.99803536345776,0.291348600508906,0.958378154070529,0.683046683046683,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Regulation Of Lipolysis In Adipocytes","multiGSEA"
"862","(KEGG) Renin secretion",0.0636804317309536,0.497018003753784,0.653631284916201,0.958378154070529,0.495114006514658,0.96783222002463,0.980479846229974,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Renin Secretion","multiGSEA"
"863","(KEGG) Aldosterone synthesis and secretion",0.246280991735537,0.724427702115329,0.879716981132076,0.96993838577997,0.683582089552239,0.96783222002463,0.993746225164283,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Aldosterone Synthesis And Secretion","multiGSEA"
"864","(KEGG) Relaxin signaling pathway",0.238380809595202,0.712914570752007,0.590604026845638,0.958378154070529,0.917065390749601,0.96783222002463,0.991633026190088,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Relaxin Signaling Pathway","multiGSEA"
"865","(KEGG) Cortisol synthesis and secretion",0.08,0.514628564359498,0.428937259923175,0.958378154070529,0.894117647058824,0.96783222002463,0.98165750571197,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Cortisol Synthesis And Secretion","multiGSEA"
"866","(KEGG) Parathyroid hormone synthesis, secretion and action",0.790190735694823,0.99803536345776,0.629370629370629,0.958378154070529,0.626038781163435,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Parathyroid Hormone Synthesis, Secretion And Action","multiGSEA"
"867","(KEGG) GnRH secretion",0.976744186046512,0.99803536345776,0.73224043715847,0.958378154070529,0.612377850162866,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Gnrh Secretion","multiGSEA"
"868","(KEGG) Type II diabetes mellitus",0.822222222222222,0.99803536345776,0.21001221001221,0.927228232869655,0.670103092783505,0.96783222002463,0.999823724972826,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Type Ii Diabetes Mellitus","multiGSEA"
"869","(KEGG) Insulin resistance",0.0218566718984828,0.372065216469498,0.530285714285714,0.958378154070529,0.860435339308579,0.96783222002463,0.969921209064849,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Insulin Resistance","multiGSEA"
"870","(KEGG) Non-alcoholic fatty liver disease",0.211783439490446,0.689502762430939,0.921205098493627,0.96993838577997,0.353846153846154,0.96783222002463,0.992632551993791,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Non-Alcoholic Fatty Liver Disease","multiGSEA"
"871","(KEGG) AGE-RAGE signaling pathway in diabetic complications",0.507002801120448,0.904176904176904,0.520408163265306,0.958378154070529,0.182857142857143,0.96783222002463,0.997613278993144,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Age-Rage Signaling Pathway In Diabetic Complications","multiGSEA"
"872","(KEGG) Cushing syndrome",0.457317073170732,0.881575080811049,0.866141732283465,0.96993838577997,0.382271468144044,0.96783222002463,0.997718095702984,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Cushing Syndrome","multiGSEA"
"873","(KEGG) Growth hormone synthesis, secretion and action",0.270516717325228,0.754822588705647,0.496644295302013,0.958378154070529,0.514285714285714,0.96783222002463,0.993174183454369,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Growth Hormone Synthesis, Secretion And Action","multiGSEA"
"874","(KEGG) Alcoholic liver disease",0.12094395280236,0.564512820512821,0.067032967032967,0.721382842509603,0.681818181818182,0.96783222002463,0.933278487551799,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Alcoholic Liver Disease","multiGSEA"
"875","(KEGG) Type I diabetes mellitus",0.492813141683778,0.904176904176904,0.687258687258687,0.958378154070529,NA,NA,0.984147665272269,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Type I Diabetes Mellitus","multiGSEA"
"876","(KEGG) Maturity onset diabetes of the young",0.556586270871985,0.927643784786642,NA,NA,NA,NA,0.927643784786642,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Maturity Onset Diabetes Of The Young","multiGSEA"
"877","(KEGG) Aldosterone-regulated sodium reabsorption",0.330494037478705,0.821967367316667,0.38560411311054,0.958378154070529,0.712605042016807,0.96783222002463,0.995351122102681,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Aldosterone-Regulated Sodium Reabsorption","multiGSEA"
"878","(KEGG) Endocrine and other factor-regulated calcium reabsorption",0.2,0.680851063829787,0.619537275064267,0.958378154070529,0.438282647584973,0.96783222002463,0.99034465046703,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Endocrine And Other Factor-Regulated Calcium Reabsorption","multiGSEA"
"879","(KEGG) Vasopressin-regulated water reabsorption",0.183533447684391,0.659895542236013,0.350529100529101,0.958378154070529,0.462745098039216,0.96783222002463,0.989446038706506,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Vasopressin-Regulated Water Reabsorption","multiGSEA"
"880","(KEGG) Proximal tubule bicarbonate reclamation",0.684210526315789,0.99803536345776,0.310888252148997,0.958378154070529,0.0823529411764706,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Proximal Tubule Bicarbonate Reclamation","multiGSEA"
"881","(KEGG) Salivary secretion",0.950248756218905,0.99803536345776,0.763888888888889,0.958378154070529,0.83005366726297,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Salivary Secretion","multiGSEA"
"882","(KEGG) Gastric acid secretion",0.737913486005089,0.99803536345776,0.759776536312849,0.958378154070529,0.56140350877193,0.96783222002463,0.999905405443408,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Gastric Acid Secretion","multiGSEA"
"883","(KEGG) Pancreatic secretion",0.196864111498258,0.680851063829787,0.386178861788618,0.958378154070529,0.83005366726297,0.96783222002463,0.99034465046703,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Pancreatic Secretion","multiGSEA"
"884","(KEGG) Carbohydrate digestion and absorption",0.815834767641997,0.99803536345776,0.200803212851406,0.927228232869655,0.593939393939394,0.96783222002463,0.999823724972826,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Carbohydrate Digestion And Absorption","multiGSEA"
"885","(KEGG) Fat digestion and absorption",0.735294117647059,0.99803536345776,0.78957528957529,0.958378154070529,NA,NA,0.999450688530139,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Fat Digestion And Absorption","multiGSEA"
"886","(KEGG) Bile secretion",0.970175438596491,0.99803536345776,0.443585780525502,0.958378154070529,NA,NA,0.999450688530139,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Bile Secretion","multiGSEA"
"887","(KEGG) Vitamin digestion and absorption",NA,NA,NA,NA,NA,NA,NA,NA,"X1O2NoCyA - X1O2PlusCyA",NA,"Vitamin Digestion And Absorption","multiGSEA"
"888","(KEGG) Mineral absorption",0.0734341252699784,0.514628564359498,0.654440154440154,0.958378154070529,0.567676767676768,0.96783222002463,0.98165750571197,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Mineral Absorption","multiGSEA"
"889","(KEGG) Cholesterol metabolism",0.841567291311755,0.99803536345776,0.83206106870229,0.96993838577997,0.0712530712530713,0.96783222002463,0.999932817682129,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Cholesterol Metabolism","multiGSEA"
"890","(KEGG) Alzheimer disease",0.103053435114504,0.540608184207233,0.714285714285714,0.958378154070529,0.625149700598802,0.96783222002463,0.983287777341162,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Alzheimer Disease","multiGSEA"
"891","(KEGG) Parkinson disease",0.000860801784350379,0.0459094284986869,0.65650406504065,0.958378154070529,0.764473684210526,0.96783222002463,0.863183392052356,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Parkinson Disease","multiGSEA"
"892","(KEGG) Amyotrophic lateral sclerosis",0.292857142857143,0.783647035013155,0.778115501519757,0.958378154070529,0.557644110275689,0.96783222002463,0.994149720160812,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Amyotrophic Lateral Sclerosis","multiGSEA"
"893","(KEGG) Huntington disease",0.207547169811321,0.689502762430939,0.988659793814433,1,0.335839598997494,0.96783222002463,0.951307191548487,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Huntington Disease","multiGSEA"
"894","(KEGG) Spinocerebellar ataxia",0.996884735202492,0.99803536345776,0.947534102833158,0.970729206715366,0.246010638297872,0.96783222002463,0.999934638159629,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Spinocerebellar Ataxia","multiGSEA"
"895","(KEGG) Prion disease",0.509146341463415,0.904176904176904,0.94681960375391,0.970729206715366,0.548299319727891,0.96783222002463,0.998215838212771,0.999980377409979,"X1O2NoCyA - X1O2PlusCyA",8.5220661794892e-06,"Prion Disease","multiGSEA"
