Pathway,P-value,Contrast,-log10Pvalue,Pathway Name
hsa04750,0.4922825650130592,"19% O2, CyA- vs 1% O2, CyA+",0.3077855451996286,Inflammatory mediator regulation of TRP channels
hsa04137,0.11196242209459906,"19% O2, CyA- vs 1% O2, CyA+",0.9509277149670312,Mitophagy - animal
hsa05203,4.494033905639625e-06,"19% O2, CyA- vs 1% O2, CyA+",5.347363655331076,Viral carcinogenesis
hsa03320,0.5021907010146072,"19% O2, CyA- vs 1% O2, CyA+",0.2991313333105382,PPAR signaling pathway
hsa00564,0.4994124148530037,"19% O2, CyA- vs 1% O2, CyA+",0.30154066575892685,Glycerophospholipid metabolism
hsa04961,0.48188855366560557,"19% O2, CyA- vs 1% O2, CyA+",0.317053389405171,Endocrine and other factor-regulated calcium reabsorption
hsa00220,0.5144150640845517,"19% O2, CyA- vs 1% O2, CyA+",0.2886863220570002,Arginine biosynthesis
hsa05168,6.518410264629023e-11,"19% O2, CyA- vs 1% O2, CyA+",10.185858308789982,Herpes simplex virus 1 infection
hsa04061,2.5189677120335234e-05,"19% O2, CyA- vs 1% O2, CyA+",4.598777399225008,Viral protein interaction with cytokine and cytokine receptor
hsa05412,0.31404862616160983,"19% O2, CyA- vs 1% O2, CyA+",0.5030031021221495,Arrhythmogenic right ventricular cardiomyopathy
hsa04924,0.3396780714681531,"19% O2, CyA- vs 1% O2, CyA+",0.46893248889026695,Renin secretion
hsa05143,0.44344807923827206,"19% O2, CyA- vs 1% O2, CyA+",0.3531572218758243,African trypanosomiasis
hsa04960,0.3423076939273588,"19% O2, CyA- vs 1% O2, CyA+",0.46558333927099305,Aldosterone-regulated sodium reabsorption
hsa05162,0.36396708629597113,"19% O2, CyA- vs 1% O2, CyA+",0.4389378880167035,Measles
hsa00730,0.43494691670739005,"19% O2, CyA- vs 1% O2, CyA+",0.3615637434771077,Thiamine metabolism
hsa05030,0.047208569971625466,"19% O2, CyA- vs 1% O2, CyA+",1.3259791548925814,Cocaine addiction
hsa00750,0.4512131552328036,"19% O2, CyA- vs 1% O2, CyA+",0.34561824687549336,Vitamin B6 metabolism
hsa04623,0.44222916414549507,"19% O2, CyA- vs 1% O2, CyA+",0.35435261994408573,Cytosolic DNA-sensing pathway
hsa00650,0.2374657782668788,"19% O2, CyA- vs 1% O2, CyA+",0.6243989686947984,Butanoate metabolism
hsa05010,0.3671854773668734,"19% O2, CyA- vs 1% O2, CyA+",0.4351145040071641,Alzheimer disease
hsa05031,5.819434167372123e-07,"19% O2, CyA- vs 1% O2, CyA+",6.235119240424738,Amphetamine addiction
hsa00071,0.17645039825385,"19% O2, CyA- vs 1% O2, CyA+",0.7533773570872125,Fatty acid degradation
hsa00561,0.3735031040859977,"19% O2, CyA- vs 1% O2, CyA+",0.427705784526445,Glycerolipid metabolism
hsa04614,0.45753768953168983,"19% O2, CyA- vs 1% O2, CyA+",0.3395731252446353,Renin-angiotensin system
hsa04971,0.2943097656736234,"19% O2, CyA- vs 1% O2, CyA+",0.5311953270685802,Gastric acid secretion
hsa04215,7.73264364689362e-11,"19% O2, CyA- vs 1% O2, CyA+",10.111672003497588,Apoptosis - multiple species
hsa04080,0.3220673536699014,"19% O2, CyA- vs 1% O2, CyA+",0.49205329517277663,Neuroactive ligand-receptor interaction
hsa05231,0.38146319285788044,"19% O2, CyA- vs 1% O2, CyA+",0.4185473604873191,Choline metabolism in cancer
hsa05166,3.656636185059245e-15,"19% O2, CyA- vs 1% O2, CyA+",14.436918247395383,Human T-cell leukemia virus 1 infection
hsa00790,0.4493211827887733,"19% O2, CyA- vs 1% O2, CyA+",0.34744310655404775,Folate biosynthesis
hsa00983,0.3278652105979354,"19% O2, CyA- vs 1% O2, CyA+",0.48430466337610034,Drug metabolism - other enzymes
hsa04721,0.012170436391940133,"19% O2, CyA- vs 1% O2, CyA+",1.9146938491147438,Synaptic vesicle cycle
hsa04218,0.002536234995338147,"19% O2, CyA- vs 1% O2, CyA+",2.595810509287773,Cellular senescence
hsa04530,7.530057464694936e-17,"19% O2, CyA- vs 1% O2, CyA+",16.123201709522448,Tight junction
hsa04340,0.38800824881399226,"19% O2, CyA- vs 1% O2, CyA+",0.4111590414771359,Hedgehog signaling pathway
hsa04725,9.915603858397343e-06,"19% O2, CyA- vs 1% O2, CyA+",5.003680832201583,Cholinergic synapse
hsa04740,0.5100568604437185,"19% O2, CyA- vs 1% O2, CyA+",0.2923814066462641,Olfactory transduction
hsa04152,5.3304417594812505e-06,"19% O2, CyA- vs 1% O2, CyA+",5.2732367973984005,AMPK signaling pathway
hsa03460,1.2350139578104935e-37,"19% O2, CyA- vs 1% O2, CyA+",36.90832813409191,Fanconi anemia pathway
hsa05214,0.005811767811843936,"19% O2, CyA- vs 1% O2, CyA+",2.23569174469219,Glioma
hsa00440,0.5326074966354245,"19% O2, CyA- vs 1% O2, CyA+",0.2735927250084469,Phosphonate and phosphinate metabolism
hsa04020,0.35197554648746177,"19% O2, CyA- vs 1% O2, CyA+",0.45348750809704874,Calcium signaling pathway
hsa04514,5.1320191712922384e-33,"19% O2, CyA- vs 1% O2, CyA+",32.28971172993334,Cell adhesion molecules
hsa04613,7.809018463257453e-45,"19% O2, CyA- vs 1% O2, CyA+",44.107403550345474,Neutrophil extracellular trap formation
hsa00250,0.45216468451418257,"19% O2, CyA- vs 1% O2, CyA+",0.34470336043282446,"Alanine, aspartate and glutamate metabolism"
hsa04217,0.04561593190931785,"19% O2, CyA- vs 1% O2, CyA+",1.3408834483034155,Necroptosis
hsa04934,0.0019306813366475745,"19% O2, CyA- vs 1% O2, CyA+",2.714289401599174,Cushing syndrome
hsa05140,0.0019223227432598083,"19% O2, CyA- vs 1% O2, CyA+",2.716173695829918,Leishmaniasis
hsa04919,2.589650700814079e-299,"19% O2, CyA- vs 1% O2, CyA+",298.58675881079876,Thyroid hormone signaling pathway
hsa04550,0.037263989249155985,"19% O2, CyA- vs 1% O2, CyA+",1.4287106541054686,Signaling pathways regulating pluripotency of stem cells
hsa00061,1.956917209072279e-05,"19% O2, CyA- vs 1% O2, CyA+",4.708427547568179,Fatty acid biosynthesis
hsa00532,0.4694599786092713,"19% O2, CyA- vs 1% O2, CyA+",0.3284014253573958,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate
hsa04742,0.4084011613603634,"19% O2, CyA- vs 1% O2, CyA+",0.3889130315908076,Taste transduction
hsa04261,0.09352290061576413,"19% O2, CyA- vs 1% O2, CyA+",1.0290820319800367,Adrenergic signaling in cardiomyocytes
hsa04910,0.015947332161140037,"19% O2, CyA- vs 1% O2, CyA+",1.7973119599173863,Insulin signaling pathway
hsa04015,0.00011147659319708934,"19% O2, CyA- vs 1% O2, CyA+",3.952816312100041,Rap1 signaling pathway
hsa05208,0.04392884046439944,"19% O2, CyA- vs 1% O2, CyA+",1.3572502601209537,Chemical carcinogenesis - reactive oxygen species
hsa04914,1.0441329558289737e-76,"19% O2, CyA- vs 1% O2, CyA+",75.98124419644259,Progesterone-mediated oocyte maturation
hsa04130,0.32720764373669575,"19% O2, CyA- vs 1% O2, CyA+",0.4851765595426045,SNARE interactions in vesicular transport
hsa00640,8.088271128288767e-35,"19% O2, CyA- vs 1% O2, CyA+",34.09214429911511,Propanoate metabolism
hsa00450,0.4114351968290135,"19% O2, CyA- vs 1% O2, CyA+",0.385698558691903,Selenocompound metabolism
hsa04621,3.5681998712302487e-25,"19% O2, CyA- vs 1% O2, CyA+",24.447550826789964,NOD-like receptor signaling pathway
hsa05130,0.053380277153903775,"19% O2, CyA- vs 1% O2, CyA+",1.2726191756571927,Pathogenic Escherichia coli infection
hsa04670,0.2937849194598854,"19% O2, CyA- vs 1% O2, CyA+",0.5319705011374897,Leukocyte transendothelial migration
hsa04928,2.726850790972269e-111,"19% O2, CyA- vs 1% O2, CyA+",110.56433862532579,"Parathyroid hormone synthesis, secretion and action"
hsa00130,0.5241996177362576,"19% O2, CyA- vs 1% O2, CyA+",0.2805033000912392,Ubiquinone and other terpenoid-quinone biosynthesis
hsa05100,1.9315389842938658e-07,"19% O2, CyA- vs 1% O2, CyA+",6.714096522055609,Bacterial invasion of epithelial cells
hsa05414,0.18630762495653785,"19% O2, CyA- vs 1% O2, CyA+",0.7297693704994401,Dilated cardiomyopathy
hsa05321,0.48871134273446426,"19% O2, CyA- vs 1% O2, CyA+",0.31094758110724635,Inflammatory bowel disease
hsa00051,4.882039059553199e-06,"19% O2, CyA- vs 1% O2, CyA+",5.311398750260788,Fructose and mannose metabolism
hsa05230,0.07347044561909753,"19% O2, CyA- vs 1% O2, CyA+",1.1338873260283855,Central carbon metabolism in cancer
hsa04727,0.02474890683657404,"19% O2, CyA- vs 1% O2, CyA+",1.60644397916793,GABAergic synapse
hsa04630,0.23674327939967627,"19% O2, CyA- vs 1% O2, CyA+",0.6257223407769094,JAK-STAT signaling pathway
hsa00603,0.5087001525996984,"19% O2, CyA- vs 1% O2, CyA+",0.2935381320891151,Glycosphingolipid biosynthesis - globo and isoglobo series
hsa00340,0.48280998397191777,"19% O2, CyA- vs 1% O2, CyA+",0.3162237577563798,Histidine metabolism
hsa04610,0.5071540592960555,"19% O2, CyA- vs 1% O2, CyA+",0.29486009404166325,Complement and coagulation cascades
hsa05205,0.07017784161966108,"19% O2, CyA- vs 1% O2, CyA+",1.1537999930183862,Proteoglycans in cancer
hsa04140,8.414738411466196e-29,"19% O2, CyA- vs 1% O2, CyA+",28.074959380368202,Autophagy - animal
hsa00010,0.41292368404687585,"19% O2, CyA- vs 1% O2, CyA+",0.38413020660003966,Glycolysis / Gluconeogenesis
hsa04144,1.0761468979306458e-19,"19% O2, CyA- vs 1% O2, CyA+",18.96812844186087,Endocytosis
hsa01521,0.00024986330801219384,"19% O2, CyA- vs 1% O2, CyA+",3.6022975145730287,EGFR tyrosine kinase inhibitor resistance
hsa05415,0.2678764744728692,"19% O2, CyA- vs 1% O2, CyA+",0.5720654254557856,Diabetic cardiomyopathy
hsa05133,0.04057855547525753,"19% O2, CyA- vs 1% O2, CyA+",1.3917034171422675,Pertussis
hsa04620,1.9570651647226723e-05,"19% O2, CyA- vs 1% O2, CyA+",4.708394713326005,Toll-like receptor signaling pathway
hsa00980,0.4721841939234026,"19% O2, CyA- vs 1% O2, CyA+",0.32588855475567774,Metabolism of xenobiotics by cytochrome P450
hsa01524,9.638122338468272e-12,"19% O2, CyA- vs 1% O2, CyA+",11.016007565419693,Platinum drug resistance
hsa00630,0.4270373983801635,"19% O2, CyA- vs 1% O2, CyA+",0.3695340893803328,Glyoxylate and dicarboxylate metabolism
hsa05022,0.00019831743785401684,"19% O2, CyA- vs 1% O2, CyA+",3.7026390970361716,Pathways of neurodegeneration - multiple diseases
hsa05165,0.18999776488372994,"19% O2, CyA- vs 1% O2, CyA+",0.7212515080175504,Human papillomavirus infection
hsa04330,0.4801398501841752,"19% O2, CyA- vs 1% O2, CyA+",0.318632247380413,Notch signaling pathway
hsa04927,0.0034804488367799814,"19% O2, CyA- vs 1% O2, CyA+",2.4583647460627813,Cortisol synthesis and secretion
hsa01523,0.18123063554975027,"19% O2, CyA- vs 1% O2, CyA+",0.7417683865399705,Antifolate resistance
hsa05323,0.42281934180208813,"19% O2, CyA- vs 1% O2, CyA+",0.3738451541796898,Rheumatoid arthritis
hsa00563,0.5188387521263267,"19% O2, CyA- vs 1% O2, CyA+",0.28496759387149856,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
hsa04917,0.07105726786723683,"19% O2, CyA- vs 1% O2, CyA+",1.148391495031237,Prolactin signaling pathway
hsa05135,2.151388130352237e-10,"19% O2, CyA- vs 1% O2, CyA+",9.667281231795629,Yersinia infection
hsa04612,0.45756324471549814,"19% O2, CyA- vs 1% O2, CyA+",0.33954886895792524,Antigen processing and presentation
hsa00330,0.5276759089252816,"19% O2, CyA- vs 1% O2, CyA+",0.2776327331104364,Arginine and proline metabolism
hsa05016,3.47620702117925e-05,"19% O2, CyA- vs 1% O2, CyA+",4.458894367586274,Huntington disease
hsa04141,3.858935044972098e-11,"19% O2, CyA- vs 1% O2, CyA+",10.413532531573098,Protein processing in endoplasmic reticulum
hsa04979,0.06466688265512924,"19% O2, CyA- vs 1% O2, CyA+",1.1893180742362282,Cholesterol metabolism
hsa00670,0.4388267886959313,"19% O2, CyA- vs 1% O2, CyA+",0.35770686827211695,One carbon pool by folate
hsa00260,0.5189790499980287,"19% O2, CyA- vs 1% O2, CyA+",0.28485017327657447,"Glycine, serine and threonine metabolism"
hsa04730,1.0468141433561445e-22,"19% O2, CyA- vs 1% O2, CyA+",21.980130418301897,Long-term depression
hsa04650,3.016405567242415e-41,"19% O2, CyA- vs 1% O2, CyA+",40.52051026632553,Natural killer cell mediated cytotoxicity
hsa04720,3.843581329334604e-18,"19% O2, CyA- vs 1% O2, CyA+",17.415263924921877,Long-term potentiation
hsa00360,0.5297324243840894,"19% O2, CyA- vs 1% O2, CyA+",0.27594344352633143,Phenylalanine metabolism
hsa05020,5.2566678746659485e-06,"19% O2, CyA- vs 1% O2, CyA+",5.279289461588471,Prion disease
hsa00760,0.522066856662137,"19% O2, CyA- vs 1% O2, CyA+",0.2822738770356655,Nicotinate and nicotinamide metabolism
hsa05210,6.333909251695284e-13,"19% O2, CyA- vs 1% O2, CyA+",12.198328163220234,Colorectal cancer
hsa03018,0.274567538532903,"19% O2, CyA- vs 1% O2, CyA+",0.5613508096680134,RNA degradation
hsa00410,0.5176032999290582,"19% O2, CyA- vs 1% O2, CyA+",0.28600296352866783,beta-Alanine metabolism
hsa00565,0.4783582419340845,"19% O2, CyA- vs 1% O2, CyA+",0.32024673890496186,Ether lipid metabolism
hsa04350,0.41730530301702495,"19% O2, CyA- vs 1% O2, CyA+",0.37954609634173503,TGF-beta signaling pathway
hsa05150,0.428416448317521,"19% O2, CyA- vs 1% O2, CyA+",0.368133863525512,Staphylococcus aureus infection
hsa00120,0.5618937988857463,"19% O2, CyA- vs 1% O2, CyA+",0.2503457607945159,Primary bile acid biosynthesis
hsa04810,1.8833451995178253e-28,"19% O2, CyA- vs 1% O2, CyA+",27.725070070580465,Regulation of actin cytoskeleton
hsa05144,0.509198183572303,"19% O2, CyA- vs 1% O2, CyA+",0.29311315424448714,Malaria
hsa04072,2.452915799953046e-31,"19% O2, CyA- vs 1% O2, CyA+",30.610317359353086,Phospholipase D signaling pathway
hsa00910,0.00036988808607696036,"19% O2, CyA- vs 1% O2, CyA+",3.431929656882393,Nitrogen metabolism
hsa00513,0.48595323791203876,"19% O2, CyA- vs 1% O2, CyA+",0.3134055198197064,Various types of N-glycan biosynthesis
hsa05134,0.36134905855722826,"19% O2, CyA- vs 1% O2, CyA+",0.442073072436036,Legionellosis
hsa04970,0.24342955036317282,"19% O2, CyA- vs 1% O2, CyA+",0.6136267030957323,Salivary secretion
hsa05171,0.4737705918496118,"19% O2, CyA- vs 1% O2, CyA+",0.32443190054406296,Coronavirus disease - COVID-19
hsa05017,4.2070423547699465e-13,"19% O2, CyA- vs 1% O2, CyA+",12.376023115662996,Spinocerebellar ataxia
hsa04976,0.4679321715529479,"19% O2, CyA- vs 1% O2, CyA+",0.3298170949069748,Bile secretion
hsa04060,0.11320560036909183,"19% O2, CyA- vs 1% O2, CyA+",0.9461320877305163,Cytokine-cytokine receptor interaction
hsa04925,2.482912416781493e-06,"19% O2, CyA- vs 1% O2, CyA+",5.605038599647756,Aldosterone synthesis and secretion
hsa00280,0.3060554017644528,"19% O2, CyA- vs 1% O2, CyA+",0.5141999509604427,"Valine, leucine and isoleucine degradation"
hsa00380,0.47185434199153475,"19% O2, CyA- vs 1% O2, CyA+",0.3261920442303868,Tryptophan metabolism
hsa04662,0.003035052456039912,"19% O2, CyA- vs 1% O2, CyA+",2.5178337984365635,B cell receptor signaling pathway
hsa00970,0.25226858158738674,"19% O2, CyA- vs 1% O2, CyA+",0.598136834670222,Aminoacyl-tRNA biosynthesis
hsa04936,0.2761307977526641,"19% O2, CyA- vs 1% O2, CyA+",0.5588851524041465,Alcoholic liver disease
hsa04923,0.3727719947003426,"19% O2, CyA- vs 1% O2, CyA+",0.4285567224016469,Regulation of lipolysis in adipocytes
hsa05215,1.7578637552839054e-05,"19% O2, CyA- vs 1% O2, CyA+",4.7550147883187615,Prostate cancer
hsa05224,0.012286856367410594,"19% O2, CyA- vs 1% O2, CyA+",1.9105592185720681,Breast cancer
hsa04014,0.09444593840912296,"19% O2, CyA- vs 1% O2, CyA+",1.0248167139140205,Ras signaling pathway
hsa04151,0.3379234305561577,"19% O2, CyA- vs 1% O2, CyA+",0.47118169455697323,PI3K-Akt signaling pathway
hsa05417,0.4380334340024481,"19% O2, CyA- vs 1% O2, CyA+",0.35849273961322564,Lipid and atherosclerosis
hsa04210,9.854771918694709e-16,"19% O2, CyA- vs 1% O2, CyA+",15.0063534226883,Apoptosis
hsa04713,4.795938552558708e-41,"19% O2, CyA- vs 1% O2, CyA+",40.319126389888375,Circadian entrainment
hsa05120,1.296670333267841e-07,"19% O2, CyA- vs 1% O2, CyA+",6.887170425335544,Epithelial cell signaling in Helicobacter pylori infection
hsa00350,0.5135123488981467,"19% O2, CyA- vs 1% O2, CyA+",0.2894491080670204,Tyrosine metabolism
hsa05322,0.5248506088707457,"19% O2, CyA- vs 1% O2, CyA+",0.27996429464308004,Systemic lupus erythematosus
hsa05163,0.20466988649543216,"19% O2, CyA- vs 1% O2, CyA+",0.6889460512843605,Human cytomegalovirus infection
hsa00030,4.012255244344512e-20,"19% O2, CyA- vs 1% O2, CyA+",19.39661144661764,Pentose phosphate pathway
hsa00230,0.4697871156970403,"19% O2, CyA- vs 1% O2, CyA+",0.3280988982829971,Purine metabolism
hsa04211,8.788928240700251e-28,"19% O2, CyA- vs 1% O2, CyA+",27.056064081414135,Longevity regulating pathway
hsa04611,0.00015473066432624208,"19% O2, CyA- vs 1% O2, CyA+",3.810423609843079,Platelet activation
hsa04012,0.0001352059427871969,"19% O2, CyA- vs 1% O2, CyA+",3.8690042191712646,ErbB signaling pathway
hsa04728,0.2188550747539013,"19% O2, CyA- vs 1% O2, CyA+",0.6598433786279108,Dopaminergic synapse
hsa05219,0.13743281451281675,"19% O2, CyA- vs 1% O2, CyA+",0.8619095594136672,Bladder cancer
hsa00600,0.40334131969168824,"19% O2, CyA- vs 1% O2, CyA+",0.3943272850717442,Sphingolipid metabolism
hsa04972,0.24408111550768896,"19% O2, CyA- vs 1% O2, CyA+",0.6124658205339271,Pancreatic secretion
hsa04360,1.3300043520692686e-213,"19% O2, CyA- vs 1% O2, CyA+",212.8761469379227,Axon guidance
hsa04722,0.006044807896373439,"19% O2, CyA- vs 1% O2, CyA+",2.218617496436071,Neurotrophin signaling pathway
hsa00512,0.5188190121595654,"19% O2, CyA- vs 1% O2, CyA+",0.28498411754420355,Mucin type O-glycan biosynthesis
hsa04723,0.4501868293806959,"19% O2, CyA- vs 1% O2, CyA+",0.346607214824075,Retrograde endocannabinoid signaling
hsa00601,0.5263199908115541,"19% O2, CyA- vs 1% O2, CyA+",0.2787501341927441,Glycosphingolipid biosynthesis - lacto and neolacto series
hsa05204,0.33205173996933535,"19% O2, CyA- vs 1% O2, CyA+",0.47879423969226204,Chemical carcinogenesis - DNA adducts
hsa04071,3.4076920485824757e-16,"19% O2, CyA- vs 1% O2, CyA+",15.467539659106107,Sphingolipid signaling pathway
hsa04213,2.9917451487841e-19,"19% O2, CyA- vs 1% O2, CyA+",18.524075404521074,Longevity regulating pathway - multiple species
hsa04270,6.511359239600294e-05,"19% O2, CyA- vs 1% O2, CyA+",4.1863283434378955,Vascular smooth muscle contraction
hsa04918,0.057161351760303986,"19% O2, CyA- vs 1% O2, CyA+",1.2428975094979435,Thyroid hormone synthesis
hsa04657,0.06626724115014634,"19% O2, CyA- vs 1% O2, CyA+",1.1787011096595192,IL-17 signaling pathway
hsa04622,0.2872524958329448,"19% O2, CyA- vs 1% O2, CyA+",0.5417361891957546,RIG-I-like receptor signaling pathway
hsa00052,0.3760119612880974,"19% O2, CyA- vs 1% O2, CyA+",0.42479833954363727,Galactose metabolism
hsa00515,0.5322572878011382,"19% O2, CyA- vs 1% O2, CyA+",0.2738783833792573,Mannose type O-glycan biosynthesis
hsa04659,0.32175283934937304,"19% O2, CyA- vs 1% O2, CyA+",0.4924776119190722,Th17 cell differentiation
hsa00270,0.49038022969807593,"19% O2, CyA- vs 1% O2, CyA+",0.3094670472704515,Cysteine and methionine metabolism
hsa04915,0.2863317541066747,"19% O2, CyA- vs 1% O2, CyA+",0.5431304861782276,Estrogen signaling pathway
hsa04216,0.002418489196563053,"19% O2, CyA- vs 1% O2, CyA+",2.6164558482728513,Ferroptosis
hsa04512,0.45878435427179376,"19% O2, CyA- vs 1% O2, CyA+",0.33839140107871457,ECM-receptor interaction
hsa04510,8.636419664015231e-156,"19% O2, CyA- vs 1% O2, CyA+",155.06366626243116,Focal adhesion
hsa04668,3.2179554139009466e-18,"19% O2, CyA- vs 1% O2, CyA+",17.492419977524413,TNF signaling pathway
hsa05226,1.3525700671477681e-05,"19% O2, CyA- vs 1% O2, CyA+",4.8688402278942595,Gastric cancer
hsa00770,0.534092348021096,"19% O2, CyA- vs 1% O2, CyA+",0.2723836441540971,Pantothenate and CoA biosynthesis
hsa05131,0.00010333721291685054,"19% O2, CyA- vs 1% O2, CyA+",3.9857432558845622,Shigellosis
hsa01522,0.2028555699656301,"19% O2, CyA- vs 1% O2, CyA+",0.692813063029278,Endocrine resistance
hsa04062,0.4063778126513518,"19% O2, CyA- vs 1% O2, CyA+",0.3910700116152033,Chemokine signaling pathway
hsa04911,0.09905285912271194,"19% O2, CyA- vs 1% O2, CyA+",1.0041329842011928,Insulin secretion
hsa00040,0.5100005563962511,"19% O2, CyA- vs 1% O2, CyA+",0.2924293500987503,Pentose and glucuronate interconversions
hsa04930,0.32521003134282733,"19% O2, CyA- vs 1% O2, CyA+",0.48783606673834856,Type II diabetes mellitus
hsa05202,6.5554299206582364e-09,"19% O2, CyA- vs 1% O2, CyA+",8.183398820976661,Transcriptional misregulation in cancer
hsa05145,0.3120214086654107,"19% O2, CyA- vs 1% O2, CyA+",0.505815606794775,Toxoplasmosis
hsa04380,4.4280140487863583e-07,"19% O2, CyA- vs 1% O2, CyA+",6.353791009902458,Osteoclast differentiation
hsa04010,0.01972939265498321,"19% O2, CyA- vs 1% O2, CyA+",1.7048862837619612,MAPK signaling pathway
hsa05142,0.44579990269124675,"19% O2, CyA- vs 1% O2, CyA+",0.3508600306531323,Chagas disease
hsa00020,0.388645002729513,"19% O2, CyA- vs 1% O2, CyA+",0.4104469121626622,Citrate cycle (TCA cycle)
hsa04744,0.5269311655735937,"19% O2, CyA- vs 1% O2, CyA+",0.2782461141310239,Phototransduction
hsa04921,1.7140412429079697e-05,"19% O2, CyA- vs 1% O2, CyA+",4.765978732382567,Oxytocin signaling pathway
