"","Contrast","Pathway","FDR","Method","negativelog10FDR"
"4791","X1O2NoCyA - X19O2NoCyA","Parathyroid hormone synthesis, secretion and action",3.5441644779034e-05,"Transcriptomics",4.45048613153998
"4821","X1O2NoCyA - X19O2NoCyA","Dilated cardiomyopathy",5.14632680894135e-05,"Transcriptomics",4.28850263809979
"484","X1O2NoCyA - X19O2NoCyA","Fructose and mannose metabolism",1.85487708358774e-154,"Transcriptomics",153.731684864318
"4851","X1O2NoCyA - X19O2NoCyA","Central carbon metabolism in cancer",1.50306886555527e-23,"Transcriptomics",22.8230211210462
"4901","X1O2NoCyA - X19O2NoCyA","Complement and coagulation cascades",0.049819196402931,"Transcriptomics",1.30260328203009
"4911","X1O2NoCyA - X19O2NoCyA","Proteoglycans in cancer",1.39341006291146e-06,"Transcriptomics",5.85592105740764
"4921","X1O2NoCyA - X19O2NoCyA","Autophagy - animal",6.07487824898447e-23,"Transcriptomics",22.2164624216513
"493","X1O2NoCyA - X19O2NoCyA","Glycolysis / Gluconeogenesis",1.6813450801457e-62,"Transcriptomics",61.7743431425851
"496","X1O2NoCyA - X19O2NoCyA","Diabetic cardiomyopathy",0.00646797822777869,"Transcriptomics",2.18923145066599
"4991","X1O2NoCyA - X19O2NoCyA","Metabolism of xenobiotics by cytochrome P450",0.0595308828801471,"Transcriptomics",1.22525767654227
"5021","X1O2NoCyA - X19O2NoCyA","Pathways of neurodegeneration - multiple diseases",0.0462539718610461,"Transcriptomics",1.33485096815151
"5031","X1O2NoCyA - X19O2NoCyA","Human papillomavirus infection",8.53840680436689e-07,"Transcriptomics",6.06862315748675
"5041","X1O2NoCyA - X19O2NoCyA","Notch signaling pathway",0.0397979875939455,"Transcriptomics",1.4001388876987
"5071","X1O2NoCyA - X19O2NoCyA","Rheumatoid arthritis",0.000549098265065793,"Transcriptomics",3.26034992848793
"512","X1O2NoCyA - X19O2NoCyA","Arginine and proline metabolism",2.04508109924011e-08,"Transcriptomics",7.6892894650385
"5141","X1O2NoCyA - X19O2NoCyA","Protein processing in endoplasmic reticulum",0.000361014042317537,"Transcriptomics",3.44247590506827
"5171","X1O2NoCyA - X19O2NoCyA","Glycine, serine and threonine metabolism",0.0754032177804482,"Transcriptomics",1.12261012051651
"5201","X1O2NoCyA - X19O2NoCyA","Natural killer cell mediated cytotoxicity",0.046002252560014,"Transcriptomics",1.33722090200467
"523","X1O2NoCyA - X19O2NoCyA","Prion disease",0.0183895772843316,"Transcriptomics",1.7354282536435
"527","X1O2NoCyA - X19O2NoCyA","beta-Alanine metabolism",0.0864071087599824,"Transcriptomics",1.06345052640729
"5321","X1O2NoCyA - X19O2NoCyA","Regulation of actin cytoskeleton",0.0482357506393665,"Transcriptomics",1.31663095864488
"5361","X1O2NoCyA - X19O2NoCyA","Various types of N-glycan biosynthesis",0.000680601841784389,"Transcriptomics",3.16710687998938
"5371","X1O2NoCyA - X19O2NoCyA","Legionellosis",2.99296773797727e-18,"Transcriptomics",17.5238979645143
"5391","X1O2NoCyA - X19O2NoCyA","Coronavirus disease - COVID-19",0.0538526377074971,"Transcriptomics",1.26879302005855
"5421","X1O2NoCyA - X19O2NoCyA","Cytokine-cytokine receptor interaction",0.0326623918612367,"Transcriptomics",1.48595201512595
"543","X1O2NoCyA - X19O2NoCyA","Aldosterone synthesis and secretion",0.0171636691126002,"Transcriptomics",1.76538986654423
"5481","X1O2NoCyA - X19O2NoCyA","Alcoholic liver disease",0.0529056606509736,"Transcriptomics",1.2764978580601
"551","X1O2NoCyA - X19O2NoCyA","Breast cancer",0.00226492045028838,"Transcriptomics",2.64494704689949
"552","X1O2NoCyA - X19O2NoCyA","Ras signaling pathway",4.62451022330047e-05,"Transcriptomics",4.33493425613173
"553","X1O2NoCyA - X19O2NoCyA","PI3K-Akt signaling pathway",1.14655325108166e-15,"Transcriptomics",14.9406057698796
"5541","X1O2NoCyA - X19O2NoCyA","Lipid and atherosclerosis",0.00279871890639978,"Transcriptomics",2.55304071837192
"5551","X1O2NoCyA - X19O2NoCyA","Apoptosis",0.0032794264105522,"Transcriptomics",2.48420211010413
"557","X1O2NoCyA - X19O2NoCyA","Epithelial cell signaling in Helicobacter pylori infection",0.000519240114749749,"Transcriptomics",3.2846317627765
"5581","X1O2NoCyA - X19O2NoCyA","Tyrosine metabolism",0.0810649172094998,"Transcriptomics",1.09116705650127
"560","X1O2NoCyA - X19O2NoCyA","Human cytomegalovirus infection",0.0692966718955392,"Transcriptomics",1.1592876227058
"561","X1O2NoCyA - X19O2NoCyA","Pentose phosphate pathway",4.62904683244214e-39,"Transcriptomics",38.3345084254025
"5621","X1O2NoCyA - X19O2NoCyA","Purine metabolism",2.03640370025266e-14,"Transcriptomics",13.6911361224981
"565","X1O2NoCyA - X19O2NoCyA","ErbB signaling pathway",0.00487847260882928,"Transcriptomics",2.31171612910135
"5671","X1O2NoCyA - X19O2NoCyA","Bladder cancer",6.19060693777362e-05,"Transcriptomics",4.20826676991298
"570","X1O2NoCyA - X19O2NoCyA","Axon guidance",0.0300113443957888,"Transcriptomics",1.52271454937372
"5741","X1O2NoCyA - X19O2NoCyA","Glycosphingolipid biosynthesis - lacto and neolacto series",0.000203825013713024,"Transcriptomics",3.69074251978529
"5751","X1O2NoCyA - X19O2NoCyA","Chemical carcinogenesis - DNA adducts",0.0166891924773362,"Transcriptomics",1.77756467656948
"578","X1O2NoCyA - X19O2NoCyA","Vascular smooth muscle contraction",0.000861550571977169,"Transcriptomics",3.0647192249066
"583","X1O2NoCyA - X19O2NoCyA","Galactose metabolism",2.58932998305191e-11,"Transcriptomics",10.5868125997442
"585","X1O2NoCyA - X19O2NoCyA","Mannose type O-glycan biosynthesis",0.040690566151763,"Transcriptomics",1.39050626751029
"586","X1O2NoCyA - X19O2NoCyA","Th17 cell differentiation",0.0455510557540185,"Transcriptomics",1.34150155276714
"5881","X1O2NoCyA - X19O2NoCyA","Estrogen signaling pathway",0.00280179102622731,"Transcriptomics",2.55256426003555
"590","X1O2NoCyA - X19O2NoCyA","ECM-receptor interaction",0.00179749782316633,"Transcriptomics",2.7453316268908
"591","X1O2NoCyA - X19O2NoCyA","Focal adhesion",0.000173183860827805,"Transcriptomics",3.76149258275754
"593","X1O2NoCyA - X19O2NoCyA","Gastric cancer",0.0010631456029795,"Transcriptomics",2.97340725265431
"595","X1O2NoCyA - X19O2NoCyA","Shigellosis",1.02609892387474e-15,"Transcriptomics",14.9888107678578
"596","X1O2NoCyA - X19O2NoCyA","Endocrine resistance",0.0278350645228275,"Transcriptomics",1.55540776764336
"598","X1O2NoCyA - X19O2NoCyA","Insulin secretion",0.0265343251504867,"Transcriptomics",1.57619195333879
"600","X1O2NoCyA - X19O2NoCyA","Type II diabetes mellitus",6.18117354806403e-07,"Transcriptomics",6.20892906260322
"6011","X1O2NoCyA - X19O2NoCyA","Transcriptional misregulation in cancer",0.00186086871360112,"Transcriptomics",2.73028426575684
"604","X1O2NoCyA - X19O2NoCyA","MAPK signaling pathway",2.08712596956802e-06,"Transcriptomics",5.68045133807528
"609","X19O2NoCyA - X1O2PlusCyA","Hepatocellular carcinoma",0.000242193654306065,"Transcriptomics",3.61583723995417
"6101","X19O2NoCyA - X1O2PlusCyA","Vasopressin-regulated water reabsorption",0.0685996124003553,"Transcriptomics",1.16367833812506
"612","X19O2NoCyA - X1O2PlusCyA","GnRH signaling pathway",4.38054683344393e-10,"Transcriptomics",9.35847167216174
"613","X19O2NoCyA - X1O2PlusCyA","Melanoma",0.0606493917246699,"Transcriptomics",1.21717355047662
"617","X19O2NoCyA - X1O2PlusCyA","Proximal tubule bicarbonate reclamation",3.90489386591757e-07,"Transcriptomics",6.40839076564654
"618","X19O2NoCyA - X1O2PlusCyA","C-type lectin receptor signaling pathway",1.57001972538599e-05,"Transcriptomics",4.80409489117518
"6211","X19O2NoCyA - X1O2PlusCyA","Basal cell carcinoma",0.00241247020618029,"Transcriptomics",2.61753804145418
"622","X19O2NoCyA - X1O2PlusCyA","Non-small cell lung cancer",0.00127093150461839,"Transcriptomics",2.89587785461346
"624","X19O2NoCyA - X1O2PlusCyA","cGMP-PKG signaling pathway",0.0208503268399093,"Transcriptomics",1.68088713284099
"6251","X19O2NoCyA - X1O2PlusCyA","Steroid hormone biosynthesis",0.00178927569647692,"Transcriptomics",2.74732273699903
"626","X19O2NoCyA - X1O2PlusCyA","HIF-1 signaling pathway",1.28336142514136e-43,"Transcriptomics",42.8916510187304
"627","X19O2NoCyA - X1O2PlusCyA","Glutamatergic synapse",0.0543675565395854,"Transcriptomics",1.26466018521092
"628","X19O2NoCyA - X1O2PlusCyA","Parkinson disease",0.00245947436270849,"Transcriptomics",2.60915770011919
"6291","X19O2NoCyA - X1O2PlusCyA","Amoebiasis",0.0333791494599809,"Transcriptomics",1.47652473385039
"6311","X19O2NoCyA - X1O2PlusCyA","N-Glycan biosynthesis",0.00309807335639611,"Transcriptomics",2.50890830320016
"6321","X19O2NoCyA - X1O2PlusCyA","Oocyte meiosis",0.01202655781012,"Transcriptomics",1.91985865678198
"6331","X19O2NoCyA - X1O2PlusCyA","Wnt signaling pathway",0.000361014042317537,"Transcriptomics",3.44247590506827
"6341","X19O2NoCyA - X1O2PlusCyA","mRNA surveillance pathway",0.00135057393814497,"Transcriptomics",2.86948163506085
"636","X19O2NoCyA - X1O2PlusCyA","Tuberculosis",4.57182702973205e-07,"Transcriptomics",6.33991020904096
"637","X19O2NoCyA - X1O2PlusCyA","Cell cycle",5.14055046452789e-06,"Transcriptomics",5.28899037304623
"6481","X19O2NoCyA - X1O2PlusCyA","Melanogenesis",0.0404963061943976,"Transcriptomics",1.39258458845324
"6491","X19O2NoCyA - X1O2PlusCyA","Epstein-Barr virus infection",4.26952501243081e-08,"Transcriptomics",7.36962043784488
"653","X19O2NoCyA - X1O2PlusCyA","FoxO signaling pathway",3.7688622888195e-16,"Transcriptomics",15.4237897310297
"6541","X19O2NoCyA - X1O2PlusCyA","Amino sugar and nucleotide sugar metabolism",7.96932755666538e-13,"Transcriptomics",12.0985783223618
"6551","X19O2NoCyA - X1O2PlusCyA","Porphyrin metabolism",0.0617140926911587,"Transcriptomics",1.20961565153979
"656","X19O2NoCyA - X1O2PlusCyA","Glucagon signaling pathway",7.30061181304941e-07,"Transcriptomics",6.13664074318126
"657","X19O2NoCyA - X1O2PlusCyA","Relaxin signaling pathway",1.36193159083449e-07,"Transcriptomics",6.86584470627729
"658","X19O2NoCyA - X1O2PlusCyA","VEGF signaling pathway",4.11759404087395e-06,"Transcriptomics",5.38535647328359
"659","X19O2NoCyA - X1O2PlusCyA","Endometrial cancer",0.0692966718955392,"Transcriptomics",1.1592876227058
"660","X19O2NoCyA - X1O2PlusCyA","Adherens junction",0.000416899088810734,"Transcriptomics",3.37996905408191
"6611","X19O2NoCyA - X1O2PlusCyA","Vibrio cholerae infection",0.000124381662554334,"Transcriptomics",3.90524364246262
"662","X19O2NoCyA - X1O2PlusCyA","Taurine and hypotaurine metabolism",2.31450456975406e-16,"Transcriptomics",15.63554195741
"663","X19O2NoCyA - X1O2PlusCyA","Chronic myeloid leukemia",0.0810649172094998,"Transcriptomics",1.09116705650127
"6651","X19O2NoCyA - X1O2PlusCyA","Chemical carcinogenesis - receptor activation",6.37056141573206e-07,"Transcriptomics",6.19582229309469
"6661","X19O2NoCyA - X1O2PlusCyA","Fluid shear stress and atherosclerosis",1.0387430716049e-06,"Transcriptomics",5.98349185993351
"6681","X19O2NoCyA - X1O2PlusCyA","Insulin resistance",8.24698039330264e-07,"Transcriptomics",6.08370503794452
"6691","X19O2NoCyA - X1O2PlusCyA","Starch and sucrose metabolism",1.77481671079344e-07,"Transcriptomics",6.7508464908349
"6731","X19O2NoCyA - X1O2PlusCyA","Hippo signaling pathway",2.24698314347918e-07,"Transcriptomics",6.64840018557884
"674","X19O2NoCyA - X1O2PlusCyA","NF-kappa B signaling pathway",0.000139812251620139,"Transcriptomics",3.85445477009331
"676","X19O2NoCyA - X1O2PlusCyA","Non-alcoholic fatty liver disease",0.0107001706040616,"Transcriptomics",1.97060929784639
"677","X19O2NoCyA - X1O2PlusCyA","Small cell lung cancer",0.00196706205607398,"Transcriptomics",2.7061819389188
"6791","X19O2NoCyA - X1O2PlusCyA","p53 signaling pathway",0.000663365272262512,"Transcriptomics",3.17824726790778
"6811","X19O2NoCyA - X1O2PlusCyA","MicroRNAs in cancer",5.23192932826805e-31,"Transcriptomics",30.281338130997
"6821","X19O2NoCyA - X1O2PlusCyA","Morphine addiction",0.0266476416777654,"Transcriptomics",1.57434122009531
"683","X19O2NoCyA - X1O2PlusCyA","Pyruvate metabolism",1.31248868844047e-10,"Transcriptomics",9.88190443083176
"684","X19O2NoCyA - X1O2PlusCyA","Salmonella infection",0.00369470057001608,"Transcriptomics",2.43242075241369
"686","X19O2NoCyA - X1O2PlusCyA","Th1 and Th2 cell differentiation",3.92340222169887e-06,"Transcriptomics",5.40633716632626
"6871","X19O2NoCyA - X1O2PlusCyA","Amyotrophic lateral sclerosis",0.00930402940879995,"Transcriptomics",2.03132892553032
"688","X19O2NoCyA - X1O2PlusCyA","AGE-RAGE signaling pathway in diabetic complications",2.24698314347918e-07,"Transcriptomics",6.64840018557884
"690","X19O2NoCyA - X1O2PlusCyA","Thermogenesis",5.51186601854121e-07,"Transcriptomics",6.25870134772515
"6921","X19O2NoCyA - X1O2PlusCyA","Human immunodeficiency virus 1 infection",0.0616782053387527,"Transcriptomics",1.20986827151378
"693","X19O2NoCyA - X1O2PlusCyA","Hepatitis C",0.0185713281512294,"Transcriptomics",1.73115703604891
"6941","X19O2NoCyA - X1O2PlusCyA","Hippo signaling pathway - multiple species",0.000462028492229475,"Transcriptomics",3.33533124168091
"695","X19O2NoCyA - X1O2PlusCyA","Fc gamma R-mediated phagocytosis",0.047172745789434,"Transcriptomics",1.32630884398975
"696","X19O2NoCyA - X1O2PlusCyA","Adipocytokine signaling pathway",0.000205419245083266,"Transcriptomics",3.68735887114801
"698","X19O2NoCyA - X1O2PlusCyA","Intestinal immune network for IgA production",0.0785953719246455,"Transcriptomics",1.10460302656574
"7011","X19O2NoCyA - X1O2PlusCyA","Hepatitis B",0.00064783640330435,"Transcriptomics",3.18853465171022
"703","X19O2NoCyA - X1O2PlusCyA","Ovarian steroidogenesis",0.030802098719917,"Transcriptomics",1.51141969157011
"7041","X19O2NoCyA - X1O2PlusCyA","Pancreatic cancer",7.40852728755424e-10,"Transcriptomics",9.13026811515904
"705","X19O2NoCyA - X1O2PlusCyA","Renal cell carcinoma",8.57918674918469e-11,"Transcriptomics",10.0665538784778
"706","X19O2NoCyA - X1O2PlusCyA","Apelin signaling pathway",0.0692966718955392,"Transcriptomics",1.1592876227058
"707","X19O2NoCyA - X1O2PlusCyA","Influenza A",0.0304568546368189,"Transcriptomics",1.51631494947032
"7081","X19O2NoCyA - X1O2PlusCyA","Peroxisome",0.0692966718955392,"Transcriptomics",1.1592876227058
"710","X19O2NoCyA - X1O2PlusCyA","Kaposi sarcoma-associated herpesvirus infection",1.46088350573578e-06,"Transcriptomics",5.83538441434172
"7121","X19O2NoCyA - X1O2PlusCyA","Growth hormone synthesis, secretion and action",0.00171269317550375,"Transcriptomics",2.76632043278511
"714","X19O2NoCyA - X1O2PlusCyA","Pathways in cancer",3.31085136439374e-21,"Transcriptomics",20.4800603157966
"715","X19O2NoCyA - X1O2PlusCyA","Glutathione metabolism",3.99319092777682e-13,"Transcriptomics",12.3986799242415
"716","X19O2NoCyA - X1O2PlusCyA","mTOR signaling pathway",8.74115062766115e-26,"Transcriptomics",25.0584313959293
"717","X19O2NoCyA - X1O2PlusCyA","Alcoholism",0.00128530422190267,"Transcriptomics",2.8909940659076
"718","X19O2NoCyA - X1O2PlusCyA","Inflammatory mediator regulation of TRP channels",0.0339101737406871,"Transcriptomics",1.46966998508395
"719","X19O2NoCyA - X1O2PlusCyA","Mitophagy - animal",2.54446742823572e-40,"Transcriptomics",39.594403104165
"720","X19O2NoCyA - X1O2PlusCyA","Viral carcinogenesis",2.67448140619422e-07,"Transcriptomics",6.57276041710541
"721","X19O2NoCyA - X1O2PlusCyA","PPAR signaling pathway",4.12442214381921e-05,"Transcriptomics",4.38463689010322
"7221","X19O2NoCyA - X1O2PlusCyA","Glycerophospholipid metabolism",9.21906715726501e-08,"Transcriptomics",7.03531302134857
"7231","X19O2NoCyA - X1O2PlusCyA","Endocrine and other factor-regulated calcium reabsorption",0.0814201743221905,"Transcriptomics",1.08926797212262
"724","X19O2NoCyA - X1O2PlusCyA","Arginine biosynthesis",7.00976167597885e-05,"Transcriptomics",4.15429674730677
"725","X19O2NoCyA - X1O2PlusCyA","Herpes simplex virus 1 infection",6.1793702614521e-05,"Transcriptomics",4.2090557815312
"726","X19O2NoCyA - X1O2PlusCyA","Viral protein interaction with cytokine and cytokine receptor",1.79505547967219e-09,"Transcriptomics",8.74592212416469
"727","X19O2NoCyA - X1O2PlusCyA","Drug metabolism - cytochrome P450",2.30508891316172e-21,"Transcriptomics",20.6373123181048
"732","X19O2NoCyA - X1O2PlusCyA","Measles",5.09894797195514e-08,"Transcriptomics",7.29251941941281
"733","X19O2NoCyA - X1O2PlusCyA","Thiamine metabolism",2.57491719205861e-12,"Transcriptomics",11.5892367330734
"734","X19O2NoCyA - X1O2PlusCyA","Cocaine addiction",0.0042181352350065,"Transcriptomics",2.37487950072844
"7351","X19O2NoCyA - X1O2PlusCyA","Vitamin B6 metabolism",5.09464390835435e-07,"Transcriptomics",6.29288616573827
"737","X19O2NoCyA - X1O2PlusCyA","Butanoate metabolism",0.0380585210598388,"Transcriptomics",1.41954809224528
"738","X19O2NoCyA - X1O2PlusCyA","Alzheimer disease",0.000108194880181939,"Transcriptomics",3.96579328970394
"739","X19O2NoCyA - X1O2PlusCyA","Amphetamine addiction",0.0170552152414455,"Transcriptomics",1.76814279530776
"741","X19O2NoCyA - X1O2PlusCyA","Glycerolipid metabolism",1.52367125970719e-06,"Transcriptomics",5.8171087242666
"745","X19O2NoCyA - X1O2PlusCyA","Neuroactive ligand-receptor interaction",5.12266761626008e-08,"Transcriptomics",7.29050382236047
"7461","X19O2NoCyA - X1O2PlusCyA","Choline metabolism in cancer",0.0856140742430273,"Transcriptomics",1.06745483504662
"7471","X19O2NoCyA - X1O2PlusCyA","Human T-cell leukemia virus 1 infection",7.76532379351302e-08,"Transcriptomics",7.10984043062388
"751","X19O2NoCyA - X1O2PlusCyA","Cellular senescence",0.000360026245189716,"Transcriptomics",3.4436658388838
"7521","X19O2NoCyA - X1O2PlusCyA","Tight junction",0.0102584952983564,"Transcriptomics",1.98891633625582
"754","X19O2NoCyA - X1O2PlusCyA","Cholinergic synapse",0.000207486158774455,"Transcriptomics",3.68301086940188
"7561","X19O2NoCyA - X1O2PlusCyA","AMPK signaling pathway",3.53607975344024e-47,"Transcriptomics",46.4514779483851
"757","X19O2NoCyA - X1O2PlusCyA","Fanconi anemia pathway",0.0765558060939828,"Transcriptomics",1.11602186624649
"7601","X19O2NoCyA - X1O2PlusCyA","Calcium signaling pathway",7.78129095562781e-06,"Transcriptomics",5.10894834537596
"761","X19O2NoCyA - X1O2PlusCyA","Cell adhesion molecules",2.07819492029232e-06,"Transcriptomics",5.68231372105347
"7631","X19O2NoCyA - X1O2PlusCyA","Alanine, aspartate and glutamate metabolism",1.7910332070339e-07,"Transcriptomics",6.74689636194667
"764","X19O2NoCyA - X1O2PlusCyA","Necroptosis",0.0112543927754348,"Transcriptomics",1.94867793215098
"765","X19O2NoCyA - X1O2PlusCyA","Cushing syndrome",4.7298031832768e-07,"Transcriptomics",6.32515693076224
"766","X19O2NoCyA - X1O2PlusCyA","Leishmaniasis",0.00546419599376143,"Transcriptomics",2.26247373145637
"768","X19O2NoCyA - X1O2PlusCyA","Signaling pathways regulating pluripotency of stem cells",3.35587105813382e-22,"Transcriptomics",21.4741947343203
"770","X19O2NoCyA - X1O2PlusCyA","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.000631853361186929,"Transcriptomics",3.19938369990849
"772","X19O2NoCyA - X1O2PlusCyA","Adrenergic signaling in cardiomyocytes",0.010986964701613,"Transcriptomics",1.95912227076221
"7731","X19O2NoCyA - X1O2PlusCyA","Insulin signaling pathway",2.84524502762333e-05,"Transcriptomics",4.54588032696223
"774","X19O2NoCyA - X1O2PlusCyA","Rap1 signaling pathway",1.01733962275949e-09,"Transcriptomics",8.99253404052073
"775","X19O2NoCyA - X1O2PlusCyA","Chemical carcinogenesis - reactive oxygen species",2.75289359735312e-05,"Transcriptomics",4.56021057428608
"776","X19O2NoCyA - X1O2PlusCyA","Progesterone-mediated oocyte maturation",0.0128912752173702,"Transcriptomics",1.88970411969283
"778","X19O2NoCyA - X1O2PlusCyA","Propanoate metabolism",0.0115357280526407,"Transcriptomics",1.93795499071667
"780","X19O2NoCyA - X1O2PlusCyA","NOD-like receptor signaling pathway",7.74110029560123e-08,"Transcriptomics",7.11119730568064
"782","X19O2NoCyA - X1O2PlusCyA","Leukocyte transendothelial migration",0.00141619037341091,"Transcriptomics",2.84887836206677
"783","X19O2NoCyA - X1O2PlusCyA","Parathyroid hormone synthesis, secretion and action",7.85483327634021e-20,"Transcriptomics",19.1048630286932
"788","X19O2NoCyA - X1O2PlusCyA","Fructose and mannose metabolism",1.37889123408224e-98,"Transcriptomics",97.8604699892997
"789","X19O2NoCyA - X1O2PlusCyA","Central carbon metabolism in cancer",4.71319581320956e-14,"Transcriptomics",13.3266845167798
"790","X19O2NoCyA - X1O2PlusCyA","GABAergic synapse",0.021304079270167,"Transcriptomics",1.67153723060347
"791","X19O2NoCyA - X1O2PlusCyA","JAK-STAT signaling pathway",5.05761197106071e-10,"Transcriptomics",9.29605449355459
"793","X19O2NoCyA - X1O2PlusCyA","Histidine metabolism",0.0587517117458306,"Transcriptomics",1.23097947559344
"795","X19O2NoCyA - X1O2PlusCyA","Proteoglycans in cancer",2.88609008360451e-17,"Transcriptomics",16.5396901173861
"796","X19O2NoCyA - X1O2PlusCyA","Autophagy - animal",2.49882938752082e-24,"Transcriptomics",23.6022633951692
"797","X19O2NoCyA - X1O2PlusCyA","Glycolysis / Gluconeogenesis",4.8382257205076e-42,"Transcriptomics",41.315313874113
"7991","X19O2NoCyA - X1O2PlusCyA","EGFR tyrosine kinase inhibitor resistance",6.32336804979201e-08,"Transcriptomics",7.19905153946752
"8001","X19O2NoCyA - X1O2PlusCyA","Diabetic cardiomyopathy",0.0125818955506528,"Transcriptomics",1.90025392445728
"802","X19O2NoCyA - X1O2PlusCyA","Toll-like receptor signaling pathway",0.0120202572561835,"Transcriptomics",1.92008623751253
"803","X19O2NoCyA - X1O2PlusCyA","Metabolism of xenobiotics by cytochrome P450",0.0681097813493898,"Transcriptomics",1.16679051391657
"805","X19O2NoCyA - X1O2PlusCyA","Glyoxylate and dicarboxylate metabolism",0.0187359257954285,"Transcriptomics",1.72732484231333
"806","X19O2NoCyA - X1O2PlusCyA","Pathways of neurodegeneration - multiple diseases",0.000242193654306065,"Transcriptomics",3.61583723995417
"807","X19O2NoCyA - X1O2PlusCyA","Human papillomavirus infection",6.59003529860685e-15,"Transcriptomics",14.1811122591618
"808","X19O2NoCyA - X1O2PlusCyA","Notch signaling pathway",0.00501060860372792,"Transcriptomics",2.30010952020303
"809","X19O2NoCyA - X1O2PlusCyA","Cortisol synthesis and secretion",0.00739384171194219,"Transcriptomics",2.13112985108045
"811","X19O2NoCyA - X1O2PlusCyA","Rheumatoid arthritis",1.20077411974782e-13,"Transcriptomics",12.9205386810012
"815","X19O2NoCyA - X1O2PlusCyA","Antigen processing and presentation",0.0385081904945764,"Transcriptomics",1.41444688845813
"816","X19O2NoCyA - X1O2PlusCyA","Arginine and proline metabolism",5.42618965437257e-09,"Transcriptomics",8.26550503099314
"817","X19O2NoCyA - X1O2PlusCyA","Huntington disease",0.0132561882404722,"Transcriptomics",1.87758133747814
"818","X19O2NoCyA - X1O2PlusCyA","Protein processing in endoplasmic reticulum",6.5392576942919e-16,"Transcriptomics",15.1844715479402
"821","X19O2NoCyA - X1O2PlusCyA","Glycine, serine and threonine metabolism",6.30231471312239e-09,"Transcriptomics",8.20049991364063
"824","X19O2NoCyA - X1O2PlusCyA","Natural killer cell mediated cytotoxicity",1.43550489281754e-09,"Transcriptomics",8.84299532290273
"826","X19O2NoCyA - X1O2PlusCyA","Phenylalanine metabolism",0.0168863743480899,"Transcriptomics",1.77246358723456
"827","X19O2NoCyA - X1O2PlusCyA","Prion disease",0.0498420606590558,"Transcriptomics",1.30240401060336
"831","X19O2NoCyA - X1O2PlusCyA","beta-Alanine metabolism",0.047172745789434,"Transcriptomics",1.32630884398975
"833","X19O2NoCyA - X1O2PlusCyA","TGF-beta signaling pathway",7.45936115020447e-24,"Transcriptomics",23.1272983656669
"840","X19O2NoCyA - X1O2PlusCyA","Various types of N-glycan biosynthesis",0.0538526377074971,"Transcriptomics",1.26879302005855
"841","X19O2NoCyA - X1O2PlusCyA","Legionellosis",7.75967939678625e-16,"Transcriptomics",15.1101562219226
"843","X19O2NoCyA - X1O2PlusCyA","Coronavirus disease - COVID-19",1.53439088942215e-11,"Transcriptomics",10.8140639888266
"844","X19O2NoCyA - X1O2PlusCyA","Spinocerebellar ataxia",0.00100083259565722,"Transcriptomics",2.99963855874675
"846","X19O2NoCyA - X1O2PlusCyA","Cytokine-cytokine receptor interaction",2.20883076185024e-36,"Transcriptomics",35.6558375580128
"847","X19O2NoCyA - X1O2PlusCyA","Aldosterone synthesis and secretion",0.00802033058210365,"Transcriptomics",2.09580773059058
"850","X19O2NoCyA - X1O2PlusCyA","B cell receptor signaling pathway",7.90709040488288e-05,"Transcriptomics",4.10198329571403
"851","X19O2NoCyA - X1O2PlusCyA","Aminoacyl-tRNA biosynthesis",1.30172328457845e-12,"Transcriptomics",11.885481326638
"852","X19O2NoCyA - X1O2PlusCyA","Alcoholic liver disease",0.0610306209130364,"Transcriptomics",1.21445221159783
"854","X19O2NoCyA - X1O2PlusCyA","Prostate cancer",0.00408394519109203,"Transcriptomics",2.3889200950293
"855","X19O2NoCyA - X1O2PlusCyA","Breast cancer",0.000104249265146963,"Transcriptomics",3.98192699768508
"856","X19O2NoCyA - X1O2PlusCyA","Ras signaling pathway",4.8012321747985e-13,"Transcriptomics",12.3186472921988
"857","X19O2NoCyA - X1O2PlusCyA","PI3K-Akt signaling pathway",1.56262526586325e-46,"Transcriptomics",45.8061451579246
"858","X19O2NoCyA - X1O2PlusCyA","Lipid and atherosclerosis",3.62685211025079e-11,"Transcriptomics",10.4404701529973
"859","X19O2NoCyA - X1O2PlusCyA","Apoptosis",0.00785873345450975,"Transcriptomics",2.10464744098853
"860","X19O2NoCyA - X1O2PlusCyA","Circadian entrainment",0.0665731995915821,"Transcriptomics",1.17670056980849
"861","X19O2NoCyA - X1O2PlusCyA","Epithelial cell signaling in Helicobacter pylori infection",1.29140750576937e-11,"Transcriptomics",10.8889366937667
"862","X19O2NoCyA - X1O2PlusCyA","Tyrosine metabolism",0.00483304972144503,"Transcriptomics",2.31577873690372
"864","X19O2NoCyA - X1O2PlusCyA","Human cytomegalovirus infection",1.79483720568979e-09,"Transcriptomics",8.74597493643209
"865","X19O2NoCyA - X1O2PlusCyA","Pentose phosphate pathway",7.83570952787661e-18,"Transcriptomics",17.1059216718068
"866","X19O2NoCyA - X1O2PlusCyA","Purine metabolism",6.12822784380461e-06,"Transcriptomics",5.21266509626912
"867","X19O2NoCyA - X1O2PlusCyA","Longevity regulating pathway",0.00793391808539518,"Transcriptomics",2.10051228775959
"869","X19O2NoCyA - X1O2PlusCyA","ErbB signaling pathway",8.66203329430786e-17,"Transcriptomics",16.0623801513027
