,norm_19-C,norm_1-1ug-B,norm_1-A,norm_1-1ug-A,norm_19-A,norm_1-C,norm_19-B,norm_1-B,norm_1-1ug-C
GPD2,9.709083812550343,9.94104760634058,9.787902559391432,9.794415866350105,9.83605035505807,9.29920801838728,9.659995892429977,9.810571634741146,9.854868383260236
PITRM1,10.193525360501216,10.181152256865566,10.117643101389092,10.265615046484458,10.064742764750257,10.14338321398982,9.995767150877802,10.193525360501216,10.205793249397157
UBQLN2,3.7224660244710908,3.7548875021634687,3.7224660244710908,4.112700132749362,4.177917792195843,4.153805336079036,4.078951341394822,4.169925001442312,3.4462562298895643
HP1BP3,9.929258408636972,10.051208940914766,10.00982861736811,9.965784284662087,9.933690654952233,10.14338321398982,10.07815080773465,9.915879378835774,10.193525360501216
INPP5D,9.124121311829187,9.057991722759176,8.965784284662087,9.192292814470767,9.0,9.12670447284319,8.933690654952233,9.084808387804362,9.087462841250339
PYGB,9.499845887083206,9.556506054671928,9.459431618637296,9.651051691178928,9.46352437327118,9.539158811108031,9.413627929024173,9.560332834212442,9.477758266443889
IKBKAP,9.357552004618084,9.375039431346925,9.436711542137214,9.491853096329674,9.375039431346925,9.348728154231077,9.296916206879288,9.483815777264256,9.375039431346925
WASHC2A,8.948367231584678,9.074141462752506,8.960001932068081,8.930737337562887,8.873444112515376,8.46352437327118,8.845490050944376,9.025139562278508,8.965784284662087
ATP2B1,7.9886846867721655,7.994353436858858,8.108524456778168,8.113742166049189,8.022367813028454,8.159871336778389,8.098032082960527,8.060695931687555,8.262094845370179
SASH3,9.577428828035748,9.4241662888181,9.499845887083206,9.428360172704291,9.388017285345136,9.252665432450248,9.422064766172813,9.64565843240871,9.350939181546432
CSRP1,9.445014845868423,9.467605550082997,9.722807531169547,9.531381460516313,9.49585502688717,9.560332834212442,9.721099188707186,9.569855608330947,9.612868497291041
ZHX2,8.280770770130603,8.491853096329674,8.361943773735241,8.257387842692651,8.668884984266247,8.262094845370179,8.224001674198105,8.388017285345136,8.339850002884624
PDXDC1,8.971543553950772,8.980139577639157,9.071462362556623,8.977279923499916,8.96289600533726,9.055282435501189,9.068778277985412,8.960001932068081,9.113742166049189
SRPRB,9.447083226209653,9.569855608330947,9.527477006060396,9.447083226209653,9.45532722030456,9.59245703726808,9.43879185257826,9.509775004326936,9.782998208920414
PPP4R2,8.826548487290914,8.758223214726724,8.761551232444479,8.778077129535358,8.794415866350105,8.870364719583405,8.72451385311995,8.876516946565,8.696967526234287
LEO1,8.483815777264256,8.515699838284043,8.584962500721156,8.467605550082997,8.523561956057012,8.330916878114618,8.400879436282183,8.562242424221072,8.577428828035748
UPF2,9.394462694610317,9.523561956057012,9.477758266443889,9.422064766172813,9.459431618637296,9.159871336778389,9.339850002884624,9.539158811108031,9.361943773735241
A0A096LPI6_1184,8.734709620225837,8.960001932068081,8.754887502163468,8.832890014164741,8.744833837499545,8.813781191217037,8.682994583681683,8.848622940429339,8.885696373339394
GAK,8.184875342908283,8.071462362556623,7.994353436858858,8.189824558880018,8.066089190457772,8.144658242831882,7.839203788096944,8.154818109052105,8.022367813028454
MRPL37,9.084808387804362,9.144658242831882,9.025139562278508,9.113742166049189,9.052568050804153,9.204571144249204,8.954196310386875,9.129283016944967,9.105908508571158
UQCRB,9.240791332161956,9.31741261376487,9.357552004618084,9.177419537989236,9.18239435340453,9.273795599214264,9.199672344836364,9.192292814470767,9.428360172704291
NCLN,8.257387842692651,8.405141463136344,8.396604781181859,8.174925682500678,8.344295907915816,8.280770770130603,8.174925682500678,8.335390354693924,8.344295907915816
ABCC1,8.584962500721156,8.614709844115207,8.353146825498083,8.49585502688717,8.479780264029099,8.622051819456376,8.184875342908283,8.558420713268664,8.67595703294175
PSMB7,8.558420713268664,8.519636252843213,8.573647187493322,8.417852514885897,8.475733430966399,8.614709844115207,8.499845887083206,8.550746785383243,8.46352437327118
PRKAR1A,8.124121311829187,7.971543553950772,8.03342300153745,8.022367813028454,7.954196310386875,7.7414669864011465,7.851749041416057,8.092757140919852,7.954196310386875
MICAL1,7.7414669864011465,7.672425341971495,7.714245517666122,7.7414669864011465,7.6293566200796095,7.546894459887636,7.562242424221073,7.727920454563199,7.569855608330948
PRC1,8.049848549450562,7.994353436858858,7.977279923499917,8.321928094887362,7.994353436858858,8.103287808412022,8.022367813028454,8.154818109052105,8.022367813028454
COG4,7.348728154231077,7.417852514885898,7.366322214245816,7.459431618637297,7.366322214245816,7.426264754702098,7.189824558880018,7.531381460516312,7.483815777264256
STX4,8.848622940429339,8.800899899920305,8.794415866350105,8.741466986401146,8.710806433699352,8.832890014164741,8.60733031374961,8.78135971352466,8.807354922057604
GPD1L,8.588714635582264,8.658211482751796,8.768184324776927,8.74819284958946,8.693486957499324,8.7714894695006,8.810571634741146,8.672425341971495,8.73809225962049
MAK16,7.960001932068081,7.98299357469431,8.044394119358454,7.948367231584678,7.851749041416057,8.124121311829187,7.994353436858858,8.011227255423254,8.228818690495881
BCR,7.977279923499917,7.794415866350106,7.912889336229962,7.948367231584678,7.794415866350106,7.870364719583405,7.787902559391432,7.876516946564999,7.839203788096944
TAB1,8.375039431346925,8.49585502688717,8.451211111832329,8.330916878114618,8.262094845370179,9.149747119504681,8.442943495848729,8.379378367071261,8.276124405274238
HINT1,7.882643049361842,7.787902559391432,7.971543553950772,7.800899899920305,7.882643049361842,8.076815597050832,8.266786540694902,7.918863237274595,8.149747119504681
NDUFA5,8.59618975614441,8.569855608330947,8.64745842645492,8.618385502258606,8.569855608330947,8.689997971419446,8.49585502688717,8.569855608330947,8.717676423066395
PRCC,7.348728154231077,7.357552004618084,7.348728154231077,7.312882955284356,7.2761244052742375,7.139551352398794,7.257387842692652,7.515699838284043,7.357552004618084
ALKBH5,7.7414669864011465,7.930737337562887,7.826548487290915,7.930737337562887,7.794415866350106,7.6653359171851765,7.491853096329675,7.9886846867721655,7.794415866350106
VPS4A,8.396604781181859,8.405141463136344,8.366322214245816,8.348728154231077,8.280770770130603,8.113742166049189,8.285402218862249,8.430452551665532,8.353146825498083
CRELD2,7.882643049361842,8.129283016944967,8.005624549193879,7.787902559391432,7.994353436858858,7.9886846867721655,7.912889336229962,7.882643049361842,8.149747119504681
AP2S1,7.459431618637297,7.312882955284356,7.285402218862249,7.285402218862249,7.330916878114617,7.6293566200796095,7.05528243550119,7.409390936137702,7.426264754702098
LIME1,6.918863237274595,7.011227255423254,7.118941072723508,6.977279923499917,7.098032082960526,6.9886846867721655,6.94251450533924,7.022367813028454,7.20945336562895
FIS1,7.348728154231077,7.426264754702098,7.330916878114617,7.321928094887363,7.247927513443585,6.894817763307944,7.20945336562895,7.383704292474052,7.442943495848728
FBXO5,7.794415866350106,7.870364719583405,7.882643049361842,8.016808287686555,8.005624549193879,7.6293566200796095,7.794415866350106,8.03342300153745,7.832890014164741
NT5C,6.714245517666122,6.623515741490549,6.565292520581023,6.60139939053183,6.6865005271832185,7.139551352398794,6.646738698307846,6.754887502163468,6.857980995127572
PWP1,8.03342300153745,8.005624549193879,8.108524456778168,7.906890595608519,7.948367231584678,8.149747119504681,8.224001674198105,8.03342300153745,8.20945336562895
GTF3C4,7.199672344836364,7.569855608330948,7.700439718141092,7.400879436282184,7.400879436282184,7.483815777264256,7.584962500721156,7.087462841250339,7.651051691178928
METTL14,6.602884408718419,6.383704292474052,6.60139939053183,6.4110872267986005,6.253611151947168,7.851749041416057,6.517275693209582,6.485426827170242,6.400879436282184
ADO,7.7414669864011465,7.86418614465428,7.546894459887636,7.876516946564999,7.672425341971495,7.832890014164741,7.599912842187128,7.7481928495894605,7.499845887083206
MAP3K7,7.409390936137702,7.011227255423254,7.199672344836364,6.930737337562887,7.076815597050831,7.159871336778389,6.954196310386875,7.149747119504682,7.044394119358453
NDUFA7,7.434628227636725,7.515699838284043,7.417852514885898,7.483815777264256,7.339850002884624,7.6865005271832185,7.339850002884624,7.409390936137702,7.483815777264256
MAX,7.960001932068081,7.954196310386875,8.022367813028454,7.918863237274595,7.894817763307944,7.900866807980749,7.888743248898259,7.977279923499917,7.948367231584678
SETD7,7.03342300153745,7.149747119504682,7.108524456778169,7.05528243550119,7.199672344836364,7.011227255423254,6.9886846867721655,7.1799090900149345,7.169925001442312
AFTPH,3.2016338611696504,3.2479275134435857,3.364572432295856,3.035623909730721,3.137503523749935,0.0,3.3923174227787602,3.2016338611696504,3.1858665453113337
MROH1,6.894817763307944,6.954196310386875,6.918863237274595,7.087462841250339,6.820178962415188,6.602884408718419,6.700439718141092,6.906890595608519,6.94251450533924
COQ8A,6.472487771462744,6.350497247084133,6.364572432295856,6.3750394313469245,6.309248960816616,6.390598905552461,6.095924419998536,6.520422248526446,6.493455200926176
TNRC6B,5.958842675243241,6.0,5.7865963618908065,5.776103988073165,5.7865963618908065,5.865423978313134,5.640967910449898,5.9259994185562235,6.068240861312821
ZBTB8OS,7.78135971352466,7.888743248898259,7.507794640198696,7.7073591320808825,7.714245517666122,7.807354922057604,7.658211482751795,7.794415866350106,7.6653359171851765
EXOSC8,5.74416109557041,5.532940288372874,5.59395128394841,5.608809242675524,5.635173946674924,6.048759311919856,5.526694845541976,5.71699089440494,5.84799690655495
ITPK1,5.614709844115208,5.446256229889564,5.694880192799191,5.452858964713811,5.6293566200796095,4.655351828612554,5.388878338811989,5.791814071161826,5.371558862611963
CDK5RAP1,6.672425341971495,6.5109619192773796,6.807354922057604,6.672425341971495,6.478971805032942,5.692092375427572,6.429615964201735,6.559185865787734,6.656782364218995
MINK1,3.678071905112638,3.364572432295856,3.596935142387232,3.1538053360790355,3.4462562298895643,0.0,3.232660756790275,3.4594316186372973,3.3362833878644325
NPC2,5.977279923499917,6.2964574073712445,6.157852169141737,5.9818526532897405,5.956521363333119,5.855491443101874,6.083213368248981,6.059614856297222,6.334496768390418
ADAT2,7.076815597050831,7.076815597050831,7.087462841250339,6.977279923499917,6.954196310386875,6.965784284662087,7.011227255423254,7.118941072723508,7.087462841250339
GRPEL2,6.0895828931247085,6.529820946528695,6.30560578958543,6.323730337521348,6.177917792195843,5.649615459063409,6.221103725367875,6.259272487037594,6.431288654291593
CCDC9,3.9068905956085187,4.255500733148386,4.177917792195843,4.38543103719352,4.620586410451877,3.689299160535892,4.095924419998536,4.5668151540108965,4.542258049766918
DTNBP1,7.912889336229962,7.78135971352466,7.900866807980749,7.800899899920305,7.78135971352466,7.977279923499917,7.820178962415188,7.693486957499325,7.948367231584678
EML3,4.906890595608519,4.584962500721156,4.78135971352466,4.638073837180719,4.649615459063409,4.596935142387232,4.459431618637297,4.727920454563199,4.590961241342599
ARL15,4.5668151540108965,4.392317422778761,4.523561956057013,4.300123724569014,3.9541963103868754,4.399171093819823,4.329123596291566,4.129283016944966,4.392317422778761
GLTP,6.072534599722955,6.520422248526446,6.159871336778389,6.102238193930738,6.083213368248981,6.145677455195635,6.076815597050831,6.404290064444837,6.253611151947168
CCHCR1,4.807354922057604,4.5109619192773796,4.74416109557041,4.77082904603249,4.972692654004264,5.145677455195635,4.620586410451877,4.8875252707415875,5.03121873061072
MX1,3.925999418556223,3.7548875021634687,4.06177619758669,4.270528942380718,4.20945336562895,3.405992359675837,3.9541963103868754,4.035623909730721,4.121015400961366
AHSG,5.048759311919856,5.259272487037594,5.247927513443585,5.4950555283680185,5.173926931999809,5.6865005271832185,5.446256229889564,5.121015400961366,5.894817763307944
STXBP1,6.30560578958543,6.072534599722955,6.121015400961366,6.121015400961366,5.984133594540979,5.442943495848728,5.840463233869542,6.066089190457772,6.013462259806563
SLC38A1,8.189824558880018,8.396604781181859,8.118941072723507,8.076815597050832,8.066089190457772,8.417852514885897,8.038918989292302,8.139551352398794,8.290018846932618
MRPS18A,4.9354597478052895,4.8875252707415875,5.0574502721839,4.963474123974886,4.958842675243241,4.666756591884804,4.754887502163468,5.013462259806563,5.20163386116965
GATC,3.8972404255747994,4.104336659814735,4.37851162325373,4.906890595608519,4.797012977836145,0.0,4.255500733148386,4.270528942380718,4.121015400961366
DONSON,5.575917361118149,5.459431618637297,5.79960542245267,5.71699089440494,5.678071905112637,5.419538891513785,5.4822029262959555,5.658211482751795,5.655351828612554
GLCCI1,4.24031432933371,4.321928094887363,4.185866545311334,4.232660756790275,4.343407822297814,4.5668151540108965,4.217230716220669,4.314696525656286,4.357552004618084
ZMYM4,4.336283387864432,4.329123596291566,4.727920454563199,4.523561956057013,4.5668151540108965,0.0,4.596935142387232,4.5668151540108965,4.426264754702098
ACTR6,3.4854268271702415,3.584962500721156,3.8972404255747994,3.0531113364595623,4.145677455195635,4.37851162325373,3.817623257511431,3.700439718141092,4.19377174339668
PELI1,5.24412594328373,5.083213368248981,5.0574502721839,5.040015678847879,4.972692654004264,4.8529975876133165,4.760220946466509,5.095924419998536,5.274261661257048
GSG2,4.478971805032942,5.03121873061072,4.070389327891398,4.596935142387232,4.672425341971495,4.986410935252045,4.632268215499513,4.7114949066500875,4.832890014164741
GOLT1B,4.270528942380718,4.412781525338476,3.9726926540042644,3.990954860396993,4.169925001442312,0.0,3.9818526532897405,4.517275693209582,3.9818526532897405
RHBDF2,5.643856189774724,5.620586410451877,5.82273014794452,5.865423978313134,5.22881869049588,5.277984747299765,5.614709844115208,5.689299160535892,6.127220550488074
CTNNB1,5.339850002884624,5.6117625600648715,5.040015678847879,4.968090752045256,4.906890595608519,4.643856189774724,4.963474123974886,5.06177619758669,4.760220946466509
G3V3G9_1252,4.06177619758669,4.38543103719352,4.314696525656286,4.185866545311334,4.655351828612554,4.121015400961366,4.24031432933371,4.4329594072761065,3.786596361890807
APBB2,3.7548875021634687,3.070389327891398,3.4594316186372973,2.807354922057604,3.572889668420581,0.0,3.035623909730721,3.8379432418910273,3.350497247084133
PDZD8,3.350497247084133,2.765534746362977,3.405992359675837,2.4329594072761065,2.6322682154995127,0.0,3.070389327891398,2.8875252707415875,2.765534746362977
CCT5,11.962534563511271,11.884552133987235,12.252961036393684,11.944346034137833,11.922212717785449,12.029632328044137,12.34179677239183,11.94800213097767,12.183325224524612
MDH2,11.907266248531066,11.998237821888047,12.022714573044759,11.94800213097767,11.94800213097767,12.060358182642142,12.039947160169094,11.99116750614001,12.123151432773575
YWHAQ,10.715104009236168,10.877284133523196,10.798471801101618,10.798471801101618,10.723660944409984,10.62662165235837,10.773963368433558,10.798471801101618,10.723660944409984
SMARCC2,11.217351905270334,11.253256579781153,11.223398414711628,11.186733289128867,11.149111990706889,11.16804526822409,11.12347479824414,11.253256579781153,11.253256579781153
IGF2BP1,11.036860446673046,11.103943429891558,11.110483309816226,11.282509306240836,11.077483356859508,10.91513244895065,11.036860446673046,11.180530807344482,11.036860446673046
ANXA2,10.869593843240784,11.253256579781153,10.922584402713664,10.838416075797337,10.854089179870574,11.409921241249679,10.861862340059151,10.861862340059151,10.838416075797337
ATAD3B,8.076815597050832,8.0,8.027905996569885,7.948367231584678,7.912889336229962,7.965784284662087,7.900866807980749,7.98299357469431,8.103287808412022
ETFA,10.697836357962377,10.838416075797337,10.715104009236168,10.959277505720502,10.680359523513713,10.798471801101618,10.644757592516257,10.749031382040204,10.854089179870574
GNAI2,9.94251450533924,9.957102041562287,9.995767150877802,9.933690654952233,9.92035285541508,10.037546953962178,9.884170519108435,9.995767150877802,10.051208940914766
AGPS,9.935165049603695,9.952741247186488,9.957102041562287,9.995767150877802,9.923327485419192,10.064742764750257,9.879583249612784,9.995767150877802,10.091435386323607
IDH1,10.24198314969433,10.277287400130357,10.30035256032822,10.277287400130357,10.193525360501216,10.117643101389092,10.217957697864113,10.28886607416582,10.253847484987404
POLDIP3,10.265615046484458,10.253847484987404,10.277287400130357,10.217957697864113,10.230020435705635,10.482807956726667,10.230020435705635,10.30035256032822,10.323054760341646
USP5,9.661778097771988,9.663558104217273,9.733015321685963,9.839203788096944,9.693486957499324,9.366322214245816,9.623881490013458,9.73978060977326,9.627533884472792
ZC3H4,9.111135670234708,9.306061689428342,9.224001674198105,9.192292814470767,9.199672344836364,8.945443836377912,9.154818109052105,9.250298417906333,9.303780748177102
NOC2L,9.377210530388552,9.457380879072534,9.51175265376738,9.38586240064146,9.350939181546432,9.451211111832329,9.487840033823051,9.319672120946995,9.558420713268664
SUCLG2,9.768184324776927,9.961449694398196,9.86418614465428,9.967226258835993,9.779719355143405,9.390168956200183,9.81698362325538,9.847057346091336,9.899356922923111
PRDX4,8.049848549450562,8.189824558880018,8.262094845370179,8.011227255423254,8.03342300153745,8.118941072723507,8.154818109052105,8.049848549450562,8.233619676759702
PYCR1,8.842350343413807,9.090112419664289,8.7714894695006,8.826548487290914,8.727920454563199,8.854868383260236,8.599912842187127,8.79766152585376,9.052568050804153
TRIP13,9.521600439723727,9.366322214245816,9.491853096329674,9.612868497291041,9.370687406807217,9.407267764244732,9.388017285345136,9.45532722030456,9.388017285345136
RABEP2,8.49585502688717,8.62935662007961,8.661778097771988,8.640244936222345,8.59245703726808,8.471675214392045,8.672425341971495,8.707359132080883,8.654636028527968
WASHC2C,7.199672344836364,7.2384047393250786,7.266786540694901,7.03342300153745,7.118941072723508,6.954196310386875,7.247927513443585,7.475733430966398,7.417852514885898
DHRS7,8.714245517666123,8.90388184573618,8.768184324776927,8.826548487290914,8.696967526234287,8.625708843064466,8.668884984266247,8.888743248898258,8.86418614465428
AP1M1,9.306061689428342,9.357552004618084,9.257387842692651,9.3151495622563,9.192292814470767,8.968666793195208,9.18239435340453,9.407267764244732,9.231221180711186
ITGB1,9.192292814470767,9.326429487122303,9.25502856981873,9.169925001442312,9.174925682500678,8.985841937003341,9.18239435340453,9.247927513443585,9.328674927327947
F5H5P2_1279,9.194756854422248,9.381542951184585,9.204571144249204,9.381542951184585,9.134426320220927,9.199672344836364,8.957102041562287,9.312882955284355,9.280770770130603
YKT6,7.672425341971495,7.794415866350106,7.86418614465428,7.6653359171851765,7.820178962415188,8.005624549193879,7.794415866350106,7.813781191217037,7.845490050944375
TBL2,9.164906926675688,9.321928094887362,9.335390354693924,9.29232163280204,9.233619676759702,9.303780748177102,9.372865060112588,9.266786540694902,9.489847960439297
GOLIM4,8.991521846075695,9.179909090014934,9.066089190457772,9.074141462752506,9.036173612553485,8.851749041416058,8.894817763307943,9.164906926675688,9.184875342908283
SUPV3L1,8.515699838284043,8.527477006060396,8.400879436282183,8.63662462054365,8.409390936137703,8.483815777264256,8.330916878114618,8.475733430966399,8.475733430966399
PAFAH1B1,9.116343961237469,9.262094845370179,9.25502856981873,9.264442600226602,9.154818109052105,9.129283016944967,9.129283016944967,9.197216693110052,9.12670447284319
HN1L,9.084808387804362,9.084808387804362,9.162391328756906,9.052568050804153,9.095397022792557,8.857980995127573,9.087462841250339,9.157346935362844,9.044394119358454
FMR1,8.459431618637296,8.519636252843213,8.430452551665532,8.569855608330947,8.442943495848729,8.515699838284043,8.312882955284355,8.507794640198696,8.50382573799575
LRWD1,7.918863237274595,7.870364719583405,7.774787059601174,7.924812503605781,7.894817763307944,7.977279923499917,7.86418614465428,7.960001932068081,7.774787059601174
ACYP1,8.499845887083206,8.543031820255237,8.98299357469431,8.599912842187127,8.550746785383243,8.622051819456376,8.936637939002571,8.581200581924957,8.906890595608518
SLC25A15,9.0,9.074141462752506,9.066089190457772,9.095397022792557,9.049848549450562,8.717676423066395,8.888743248898258,9.095397022792557,9.022367813028454
MTOR,7.851749041416057,8.0,8.016808287686555,8.164906926675688,8.066089190457772,7.98299357469431,7.94251450533924,8.159871336778389,8.027905996569885
AMFR,5.730639955916791,5.507794640198696,5.38543103719352,5.862947248020921,5.563768278452033,5.815063017192867,5.465974464504069,5.632268215499513,5.498250867527825
SLC25A11,9.543031820255237,9.756556322524087,9.67065624911844,9.556506054671928,9.60177078840771,9.854868383260236,9.60733031374961,9.640244936222345,9.721099188707186
MTCH2,8.154818109052105,8.321928094887362,8.228818690495881,8.330916878114618,8.233619676759702,7.882643049361842,8.159871336778389,8.308339030139408,8.344295907915816
C7ORF50,7.3750394313469245,7.3750394313469245,7.219168520462161,7.1799090900149345,7.330916878114617,7.392317422778761,7.294620748891627,7.467605550082998,7.366322214245816
DRG2,9.13699111208023,8.988684686772165,9.068778277985412,9.199672344836364,9.002815015607053,8.807354922057604,8.968666793195208,9.124121311829187,8.974414589805527
NELFCD,7.918863237274595,7.876516946564999,7.918863237274595,8.092757140919852,8.016808287686555,7.994353436858858,7.845490050944375,8.0,7.994353436858858
LYRM7,8.169925001442312,8.228818690495881,8.179909090014934,8.303780748177102,8.134426320220927,8.276124405274238,8.139551352398794,8.20945336562895,8.184875342908283
CCDC94,6.754887502163468,6.534497433738168,6.820178962415188,6.6865005271832185,6.918863237274595,6.285402218862249,6.754887502163468,6.832890014164741,6.727920454563199
MMS19,8.29920801838728,8.405141463136344,8.546894459887637,8.603626344986193,8.409390936137703,8.479780264029099,8.539158811108031,8.383704292474052,8.539158811108031
CARS2,7.965784284662087,8.233619676759702,8.174925682500678,8.276124405274238,8.139551352398794,8.060695931687555,8.08214904135387,8.154818109052105,8.257387842692651
