"Gene"	"norm_19.C"	"norm_1.1ug.B"	"norm_1.A"	"norm_1.1ug.A"	"norm_19.A"	"norm_1.C"	"norm_19.B"	"norm_1.B"	"norm_1.1ug.C"
"ZMYM2"	6.82017896241519	7.03342300153745	6.95419631038687	6.82017896241519	6.90689059560852	6.24412594328373	6.83289001416474	7.08746284125034	6.96578428466209
"SCAF8"	5.57893871309339	5.5453506448223	5.52356195605701	5.37851162325373	5.28909670241999	5.79960542245267	5.68650052718322	5.69488019279919	5.55765515472542
"HCG_1984214"	5.58195375084882	5.92599941855622	5.68929916053589	5.98413359454098	5.75755668893945	6.07681559705083	6.08321336824898	5.87528859822269	5.98185265328974
"RABGGTA"	5.92837032301897	6.15987133677839	6.21916852046216	6.22881869049588	6.10223819393074	6.28909670241999	6.26865895502767	6.12515513132229	6.11270013274936
"TNIP1"	7.98299357469431	8.24317398347295	8.10852445677817	8.2807707701306	8.01122725542325	7.96578428466209	7.91886323727459	8.24317398347295	8.19967234483636
"PITHD1"	7.89481776330794	8.06069593168755	7.94836723158468	7.96000193206808	7.93663793900257	8.02236781302845	7.90086680798075	8.04439411935845	7.89481776330794
"SERPINB3"	6.27612440527424	9.43254190038826	6.38887833881199	5.79181407116183	6.04439411935845	8.34872815423108	6.27426166125705	5.92124588858559	6.79441586635011
"UQCC2"	7.11894107272351	7.15987133677839	7.08746284125034	7.08746284125034	6.97727992349992	7.10852445677817	6.89481776330794	7.22881869049588	7.14974711950468
"WDR44"	5.57591736111815	5.83541884047548	5.73606362787181	5.63226821549951	6.05528243550119	5.77873424411784	5.66391384211598	6.00450139223494	5.877744249949
"PPCS"	5.5668151540109	5.37155886261196	5.25927248703759	5.3037807481771	5.29645740737124	5.50462039240355	5.30012372456901	5.41616416473313	5.51727569320958
"NDUFS8"	6.71424551766612	7.13955135239879	7	7.06608919045777	6.88264304936184	6.36457243229586	6.98868468677217	7.11894107272351	7.15987133677839
"IDH3G"	8.02790599656988	8.22881869049588	8.14465824283188	8.2240016741981	8.06069593168755	8.02790599656988	7.96000193206808	8.14465824283188	8.1548181090521
"RBM38"	7.7279204545632	7.73470962022584	7.88264304936184	7.85174904141606	7.68650052718322	7.66533591718518	7.57742882803575	7.8073549220576	7.69348695749933
"ZNF22"	7.97727992349992	8.09803208296053	8.37068740680722	8.17492568250068	8.24792751344359	8.61470984411521	8.37503943134693	8.21431912080077	8.43045255166553
"VPS50"	5.24792751344359	4.93545974780529	4.93545974780529	5.18982455888002	4.76022094646651	4.08746284125034	4.79181407116183	4.90689059560852	4.40599235967584
"PSPH"	6.98868468677217	7.22881869049588	7.15987133677839	6.95419631038687	7.03342300153745	7.20945336562895	7.11894107272351	6.88264304936184	7.38370429247405
"PATL1"	7.88874324889826	7.74819284958946	7.97154355395077	7.88874324889826	7.82654848729092	7.95419631038687	7.82654848729092	7.85798099512757	7.90086680798075
"GTF2H1"	4	4.08746284125034	3.70043971814109	3.6667565918848	4.27052894238072	4.41953889151378	3.95419631038688	4.11270013274936	3.65535182861255
"NUBPL"	5.03121873061072	5.03562390973072	4.80219321694183	4.93073733756289	4.8972404255748	5.04001567884788	4.74416109557041	5.00898878322726	5.07895134139482
"AAMDC"	7.07681559705083	7.12928301694497	7.19967234483636	7.02236781302845	7.09803208296053	7.11894107272351	7	7.19967234483636	7.14974711950468
"BRK1"	5.75221336786514	5.18586654531133	5	5.2667865406949	5.40258575823259	5.64673869830785	4.94016675048282	5.52042224852645	5.52042224852645
"DAGLB"	6.44294349584873	6.43796008833447	6.28725064325462	6.35049724708413	6.2667865406949	6.38887833881199	6.08533966935737	6.5668151540109	6.51254295509686
"SCGB2A2"	6.95419631038687	6.91886323727459	6.58496250072116	6.74146698640115	7.11894107272351	7.66533591718518	6.22689381357139	7.07681559705083	6.34340782229781
"LANCL1"	5.94251450533924	5.5077946401987	5.78659636189081	5.77873424411784	5.60880924267552	5.41616416473313	5.6724253419715	5.92124588858559	5.45285896471381
"ASZ1"	5.3037807481771	4.97269265400426	5.40258575823259	5.44956137461324	5.34340782229781	5.60288440871842	5.21334728173344	5.42290574261218	5.48864353985378
"NR2C2"	5.14159627838382	5.49825086752783	5.39917109381982	5.29278174922785	5.58796498888268	5.41953889151378	5.28169825009883	5.34695688937888	5.64385618977472
"CRIM1"	6.09169983413681	6.21529030565123	6.29094040240368	6.22303633790187	6.33449676839042	6.05311133645956	5.88996019965864	6.20554891117303	6.37155886261196
"CEP68"	3.93545974780529	3.70043971814109	3.49825086752783	3.24792751344359	3.64385618977472	5.10852445677817	3.16992500144231	3.75488750216347	3.4594316186373
"HOXB4"	4.6724253419715	4.46597446450407	4.58496250072116	4.37851162325373	4.5298209465287	5.12928301694497	4.14567745519564	4.63807383718072	5
"SRPK2"	4.55458885167764	4.05311133645956	4.27798474729977	4.26303440583379	4.16992500144231	3.44625622988956	4.01792190799726	4.29278174922785	4.03562390973072
"BCAS4"	2.94485844580754	2.58496250072116	3.21723071622067	2.82781902461732	3.30742852519225	0	3.12101540096137	3.23266075679027	3.23266075679027
"PRCP"	4.33628338786443	4.48542682717024	4.03562390973072	4.48542682717024	4.37851162325373	4.4594316186373	4.19377174339668	4.44625622988956	4.53605290024021
"HDAC3"	5.59395128394841	5.38543103719352	5.33628338786443	5.17392693199981	5.0574502721839	5.33628338786443	5.22110372536788	5.45285896471381	5.43295940727611
"ZFAND2B"	5.73606362787181	5.81249822533356	5.81249822533356	5.72246602447109	5.69766263347052	5.18586654531133	5.58496250072116	5.81762325751143	5.93781516880342
"TUBB2A"	8.08214904135387	8.13442632022093	8.07681559705083	8.25738784269265	7.95419631038687	7.84549005094437	7.96578428466209	8.11894107272351	8.1548181090521
"LDHA"	11.9480021309777	12.1519678709682	12.4096561130599	12.1360298493856	12.0122753448561	12.0261775968892	12.158294103604	12.1296050111525	12.3222098437489
"ACTBL2"	6.38370429247405	6.34872815423108	6.3819754785573	6.12308675098106	6.20554891117303	6.28355142317431	6.04001567884788	6.30924896081662	6.16591193893569
"KTN1"	11.6710987257485	11.8419573990995	11.7735513464285	11.706064267335	11.6577650352654	11.5985178106126	11.6622233053178	11.7899411283909	11.8653466448168
"YWHAG"	10.9001120629775	10.9076418036655	11.0841440106151	10.9520131648895	10.8462739113499	10.8462739113499	11.0299773465896	11.0091287895393	11.0907740546408
"THRAP3"	11.2473341780287	11.3723209548673	11.4257404243162	11.199058823653	11.3054917921107	11.4204866128258	11.3777527950222	11.2708792953288	11.4465664090661
"PGM1"	11.1491119907069	11.2173519052703	11.2591547688668	11.2708792953288	11.1491119907069	10.9520131648895	11.0707918094231	11.3392933001801	11.1805308073445
"UBQLN1"	9.71596199025514	9.7262181593322	9.78790255939143	9.68999797141945	9.67948009950545	9.59991284218713	9.64385618977473	9.79766152585376	9.75488750216347
"BASP1"	10.5612879451648	10.5708044377245	10.6891244049133	10.5612879451648	10.5127404628035	10.4314976042581	10.6174674652942	10.6715410667119	10.806549621986
"ANXA11"	9.93221475196838	10.0237543532994	10.0512089409148	10.0512089409148	10.0237543532994	9.91139198784346	9.93369065495223	10.1305705628054	10.0914353863236
"FH"	10.2888660741658	10.410451351504	10.6174674652942	10.2419831496943	10.1935253605012	10.3998119593257	10.6174674652942	10.2419831496943	10.6803595235137
"ZRANB2"	10.0647427647503	10.1176431013891	10.2538474849874	10.1176431013891	10.0512089409148	10.0237543532994	10.1560830762887	10.1811522568656	10.3003525603282
"CNP"	10.1176431013891	10.1045987535644	10.2300204357056	10.2179576978641	10.1176431013891	10.2772874001304	10.1686721181322	10.1560830762887	10.2419831496943
"IDI1"	9.49984588708321	9.1873520732005	9.7176764230664	9.29232163280204	9.41996017784789	9.61470984411521	9.73978060977326	9.403012023575	9.60917873814198
"HMOX2"	8.85486838326024	8.86108690599539	8.77807712953536	8.8703647195834	8.83920378809694	8.94836723158468	8.76818432477693	8.94544383637791	8.91288933622996
"REXO2"	9.7262181593322	9.71252700043982	9.70043971814109	9.72962074355304	9.65642486327778	9.7632123668144	9.55650605467193	9.79116288855502	9.66533591718518
"TMED9"	9.93810932621924	10.1305705628054	9.96434086779242	9.80251636512122	9.82813648419411	10.0512089409148	9.89026427702111	9.9957671508778	10.2300204357056
"PACSIN1"	8.72451385311995	8.6582114827518	8.70735913208088	8.63662462054365	8.59245703726808	9.01680828768655	8.59245703726808	8.70735913208088	8.90086680798075
"CHMP7"	8.06608919045777	8.04439411935845	8.17492568250068	8.12928301694497	8.11894107272351	7.86418614465428	7.91288933622996	8.25738784269265	8.17492568250068
"PLEK"	9.24555270625568	9.31288295528435	9.35314682549808	9.283088353024	9.21916852046216	9.67065624911844	9.403012023575	9.28771237954945	9.4858293087019
"TXN"	9.56795607541547	9.57931593758001	9.54109661534952	9.7279204545632	9.74651432113846	9.88874324889826	9.51175265376738	9.67419226814568	9.8073549220576
"LRCH1"	7.65105169117893	7.70735913208088	7.78135971352466	7.76818432477693	7.70043971814109	7.75488750216347	7.57742882803575	7.73470962022584	7.83289001416474
"CTPS2"	7.85174904141606	7.8073549220576	7.82017896241519	7.63662462054365	7.70043971814109	8.5077946401987	7.61470984411521	7.72109918870719	8.00562454919388
"FAM208A"	8.70390357344466	8.79766152585376	8.81698362325538	8.70735913208088	8.82336724004623	8.92481250360578	8.60362634498619	8.79441586635011	8.88569637333939
"STX12"	8.00562454919388	8.04984854945056	8.07681559705083	8	7.95419631038687	7.97727992349992	7.97154355395077	8.12412131182919	8.17990909001493
"E9PCH4_923"	8.7515440590891	8.81057163474115	8.7714894695006	8.91886323727459	8.66177809777199	8.33091687811462	8.64024493622235	8.80413102118332	8.67948009950545
"OTUD6B"	8.29920801838728	8.21431912080077	8.25266543245025	8.35314682549808	8.37068740680722	8.85798099512757	8.19967234483636	8.4093909361377	8.43462822763673
"DEPTOR"	8.67948009950545	8.68299458368168	8.54303182025524	8.61470984411521	8.56605403817109	8.76155123244448	8.42206476617281	8.6724253419715	8.77478705960117
"HBA1"	9.55650605467193	9.89633240390994	9.61102479730735	9.86108690599539	9.62935662007961	9.7431513941125	9.62021982550749	9.73470962022584	9.93369065495223
"HS2ST1"	8.3264294871223	8.51569983828404	8.56224242422107	8.4262647547021	8.49585502688717	8.31288295528435	8.4093909361377	8.52356195605701	8.68650052718322
"HDAC6"	8.56224242422107	8.4757334309664	8.04984854945056	8.44294349584873	8.35314682549808	8.46352437327118	8.10852445677817	8.4757334309664	8.08746284125034
"NDFIP2"	5.20554891117303	5.46270675067016	5.5668151540109	5.47897180503294	5.456149034648	5.8972404255748	5.46923479366766	5.51727569320958	5.68650052718322
"JMJD6"	6.6724253419715	6.45285896471381	6.39574832817903	6.6724253419715	6.62058641045188	6.76818432477693	6.52199295640167	6.7279204545632	6.6724253419715
"H1FX"	7.71424551766612	7.96578428466209	7.74146698640115	7.72109918870719	7.62935662007961	7.52356195605701	7.60733031374961	7.85798099512757	7.95419631038687
"MLEC"	7.38370429247405	7.84549005094437	8.07681559705083	7.68650052718322	7.65821148275179	7.76818432477693	7.94836723158468	7.49984588708321	8.11894107272351
"SNX12"	6.60733031374961	6.41616416473313	6.26115467261557	6.63662462054365	6.43462822763672	6.70043971814109	6.49825086752783	6.60288440871842	6.4178525148859
"TEX264"	8.95419631038687	9.07948478382682	9.01122725542325	9.02790599656988	8.92184093707449	9.11374216604919	8.91587937883577	9.02790599656988	9.19229281447077
"SRSF8"	3.30742852519225	2.84799690655495	3.40599235967584	2.23266075679027	3.47248777146274	3.85798099512757	3.15380533607904	3.18586654531133	3.62058641045188
"INTS7"	8.12928301694497	7.93663793900257	8.11374216604919	8.12928301694497	7.99435343685886	9.01122725542325	8	8.04439411935845	7.95419631038687
"HTRA2"	6.74146698640115	7.07681559705083	6.96578428466209	6.85798099512757	6.96578428466209	6.89481776330794	6.85798099512757	7.15987133677839	6.96578428466209
"PPM1A"	7.12928301694497	6.98868468677217	7.06608919045777	6.94251450533924	6.90689059560852	7.02236781302845	6.91886323727459	6.91886323727459	6.93073733756289
"AACS"	7.04439411935845	7.09803208296053	7.03342300153745	7.09803208296053	6.91886323727459	7.36632221424582	6.85798099512757	6.98868468677217	7.16992500144231
"TAX1BP1"	6.31469652565629	6.40087943628218	6.42122329922514	6.36457243229586	6.28540221886225	6.59842476052772	6.76818432477693	6.21723071622067	6.51254295509686
"TP53"	8.02236781302845	8.3264294871223	8.14465824283188	8.19475685442225	8.11894107272351	8.00562454919388	8.0389189892923	8.15987133677839	8.2336196767597
"UBIAD1"	4.19377174339668	3.82781902461732	4.11270013274936	3.97269265400426	3.79701297783614	4.45285896471381	4.11270013274936	4.21723071622067	4.45285896471381
"CCDC61"	6.33806779754262	6.26115467261557	6.28909670241999	6.49505552836802	6.27052894238072	6.56985560833095	5.98868468677217	6.37330019660839	6.42122329922514
"PHF10"	6.16390121381454	6.09592441999854	5.877744249949	5.98185265328974	5.92837032301897	6.24982454861618	5.94016675048282	6.04657836662033	5.98185265328974
"HJURP"	5.51096191927738	5.82527683005487	5.61765111942733	5.36457243229586	5.48220292629596	6.36282052553426	5.6667565918848	5.61765111942733	5.61765111942733
"SLC7A1"	7.74819284958946	7.8073549220576	7.8073549220576	7.60733031374961	7.70043971814109	7.63662462054365	7.58496250072116	7.83289001416474	7.78790255939143
"NOL12"	6.84549005094437	6.68650052718322	6.54070926267143	6.46270675067016	6.7279204545632	6.84549005094437	6.71424551766612	6.8703647195834	6.59693514238723
"PMF1-BGLAP"	5.50143914515887	5.41278152533848	5.42290574261218	5.26303440583379	5.32192809488736	4.74953426766926	5.14159627838382	5.43629511983936	5.12515513132229
"VAMP7"	6.93073733756289	6.90689059560852	6.85798099512757	6.76818432477693	6.75488750216347	7.06608919045777	6.57893871309339	6.76818432477693	6.76818432477693
"MMTAG2"	7.98868468677217	7.88264304936184	7.97727992349992	7.70735913208088	7.86418614465428	7.66533591718518	7.76818432477693	7.97154355395077	8.07146236255662
"CBLL1"	5.89481776330794	5.85549144310187	5.97498811199193	5.79441586635011	5.86542397831313	6.21334728173344	5.83035674741922	5.84549005094437	5.88996019965864
"FBXO30"	5.24792751344359	5.41953889151378	5.35049724708413	5.23266075679027	5.19770815795585	5.56071495447448	5.29278174922785	5.3037807481771	5.81762325751143
"C11ORF54"	6.84549005094437	6.85798099512757	6.78135971352466	6.85798099512757	7.01122725542325	6.95419631038687	6.65821148275179	6.98868468677217	6.68650052718322
"RBMS3"	7.34872815423108	7.16992500144231	7.08746284125034	7.17990909001493	6.97727992349992	7.09803208296053	6.98868468677217	7.4178525148859	7.13955135239879
"SYNGR3"	4.87282875953489	5.0746766862945	4.8073549220576	4.7279204545632	4.69488019279919	4.72246602447109	4.49825086752783	4.87282875953489	4.74416109557041
"YIF1B"	5.83541884047548	5.95652136333312	5.70597790168252	5.82781902461732	5.71973105674985	5.82781902461732	5.43962313755712	6.07681559705083	5.56376827845203
"IGHD"	4.64385618977472	5.09169983413681	4.85299758761332	4.76553474636298	4.82273014794452	4.24792751344359	4.74953426766926	5.38887833881199	4.87282875953489
"COX20"	4.74953426766926	4.93073733756289	4.51096191927738	4.73335434061383	4.90207357931074	5.01346225980656	4.99095486039699	5.09592441999854	4.97269265400426
"MICALL1"	5.16591193893569	5.62351574149055	5.43629511983936	5.55458885167764	5.3110671022556	4.70043971814109	5.51727569320958	5.41616416473313	5.40599235967584
"LRP10"	5.15785216914174	4.93073733756289	5.14159627838382	4.51096191927738	5.03562390973072	4.10433665981474	4.5909612413426	5.28540221886225	5.41616416473313
"GRK6"	3.62058641045188	3.49825086752783	3.59693514238723	3.92599941855622	3.67807190511264	0	3.77610398807316	3.94485844580754	3.43295940727611
"SULT1E1"	6.40769264866568	6.63807383718072	6.33985000288462	6.55458885167764	6.43796008833447	6.64817779572482	6.3110671022556	6.51254295509686	6.59842476052772
"MYH10"	10.4522412404308	10.5127404628035	10.4828079567267	10.4726908392428	10.3782948559119	10.2656150464845	10.3564519702218	10.5612879451648	10.4625022725973
"ESYT1"	10.7490313820402	10.9520131648895	10.8540891798706	10.9520131648895	10.7739633684336	10.8925428166486	10.6978363579624	10.8384160757973	10.9592775057205
"FEN1"	10.5225815312548	10.5127404628035	11.036860446673	10.6447575925163	10.5802585674998	10.6891244049133	11.1427452767515	10.5225815312548	10.9665054519057
"SEC63"	10.0647427647503	10.1686721181322	10.0375469539622	10.0512089409148	9.95419631038687	10.0647427647503	9.96289600533726	10.1433832139898	10.2656150464845
"NUP210"	10.4625022725973	10.6537407787066	10.5802585674998	10.5708044377245	10.4625022725973	10.4314976042581	10.5323559252888	10.5612879451648	10.6537407787066
"HNRNPUL1"	10.7064960180612	10.9076418036655	10.8384160757973	10.7739633684336	10.7321674256634	10.8540891798706	10.7739633684336	10.7490313820402	10.9808536063797
"DDX24"	10.1560830762887	10.2772874001304	10.2419831496943	10.2772874001304	10.1560830762887	10.0781508077346	10.1176431013891	10.2888660741658	10.2419831496943
"RPN2"	10.1686721181322	10.1935253605012	10.0914353863236	10.0914353863236	9.98156728190301	10.0647427647503	9.94397991434374	10.2057932493972	10.1560830762887
"NSF"	10.0098286173681	10.2300204357056	10.1176431013891	10.3003525603282	10.0512089409148	9.9957671508778	10.0098286173681	10.1935253605012	10.1045987535644
